INPUT:image	OUTPUT:result	GOLDEN:result	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40767.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637c393820275f9e04498	000204dc75--62a6360fde37523b97d86c5e	000204dc75--62a637c393820275f9e04498	f35266e5c47e6775ee27176954bf754f	APPROVED	2022-06-12T19:00:19.001
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40987.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637c3ec4826102d03d5a0	000204dc75--62a6360fde37523b97d86d3a	000204dc75--62a637c3ec4826102d03d5a0	8169764638a72f291880f5360bba1a4b	APPROVED	2022-06-12T19:00:19.438
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_393.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637c402e0db56018176a1	000204dc75--62a6360fde37523b97d86da8	000204dc75--62a637c402e0db56018176a1	d1f628ba9b96a827e598cd4813df68f1	APPROVED	2022-06-12T19:00:20.525
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40987.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637c4059cac0e93722375	000204dc75--62a6360fde37523b97d86d3a	000204dc75--62a637c4059cac0e93722375	59febc352486f8cba224157814ba811a	APPROVED	2022-06-12T19:00:20.228
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40857.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637c4059cac0e9372237f	000204dc75--62a6360fde37523b97d86cb8	000204dc75--62a637c4059cac0e9372237f	daeb253843818b58bf802fba9d87570b	APPROVED	2022-06-12T19:00:20.908
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_649.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637c43e4bbc46d7b2240e	000204dc75--62a63666de37523b97d87027	000204dc75--62a637c43e4bbc46d7b2240e	10522c822d94e15dc0c7f5a5249c3bc6	APPROVED	2022-06-12T19:00:20.771
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_585.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637c44743eb30924529c5	000204dc75--62a63666de37523b97d87007	000204dc75--62a637c44743eb30924529c5	5325b3b2dfdc157d329956aa7b14542d	APPROVED	2022-06-12T19:00:20.616
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40767.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637c4f10f623a73bc9f82	000204dc75--62a6360fde37523b97d86c5e	000204dc75--62a637c4f10f623a73bc9f82	d06fb5b31505506e7aafcb25e641bd2f	APPROVED	2022-06-12T19:00:20.131
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40623.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637c5276629520edccdc7	000204dc75--62a6360fde37523b97d86bce	000204dc75--62a637c5276629520edccdc7	4fa5cf19878ab909ae8a96ad6d065f28	APPROVED	2022-06-12T19:00:21.052
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_805.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637c6111d247825e78e14	000204dc75--62a63666de37523b97d87075	000204dc75--62a637c6111d247825e78e14	d9fa01ddd651189bf0e0138dd4f282da	APPROVED	2022-06-12T19:00:22.900
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_847.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637c61f3bd04c69507faf	000204dc75--62a63666de37523b97d8708a	000204dc75--62a637c61f3bd04c69507faf	ca29f958eb3aaaf76a91b35b252c2600	APPROVED	2022-06-12T19:00:22.529
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40697.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637c62474112b2862321c	000204dc75--62a6360fde37523b97d86c18	000204dc75--62a637c62474112b2862321c	baefcdd32f5569e60cb641e0b9149ae5	APPROVED	2022-06-12T19:00:22.933
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40623.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637c6598d17774f21112c	000204dc75--62a6360fde37523b97d86bce	000204dc75--62a637c6598d17774f21112c	bd50d274211a084d09750414d4dc3f7f	APPROVED	2022-06-12T19:00:22.823
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_805.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637c66c08bd0cc60a18ee	000204dc75--62a63666de37523b97d87075	000204dc75--62a637c66c08bd0cc60a18ee	d81fb90e501ceda867257bac3d10c055	APPROVED	2022-06-12T19:00:22.117
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_649.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637c68c7e6168a9db5953	000204dc75--62a63666de37523b97d87027	000204dc75--62a637c68c7e6168a9db5953	8d5144ecc8f433eb4f5bbd5842475e7f	APPROVED	2022-06-12T19:00:22.676
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_847.png	Darker				https://toloka.yandex.ru/task/33873013/000204dc75--62a637c738b0a8100f3c2821	000204dc75--62a63666de37523b97d8708a	000204dc75--62a637c738b0a8100f3c2821	36e62863c542071d0f111181a523ac95	APPROVED	2022-06-12T19:00:23.143
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40623.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637c7598d17774f21113f	000204dc75--62a6360fde37523b97d86bce	000204dc75--62a637c7598d17774f21113f	bb8a6e38618ef93c098673e33dc35c50	APPROVED	2022-06-12T19:00:23.677
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_649.png	Darker				https://toloka.yandex.ru/task/33873013/000204dc75--62a637c76d9d916c88ed0385	000204dc75--62a63666de37523b97d87027	000204dc75--62a637c76d9d916c88ed0385	915a01d694b0570e7335286072d66230	APPROVED	2022-06-12T19:00:23.467
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_805.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637c7f47dc619006dad83	000204dc75--62a63666de37523b97d87075	000204dc75--62a637c7f47dc619006dad83	98a9d88eed9311a2759c0a5c1f1de2de	APPROVED	2022-06-12T19:00:23.858
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_447.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637c8276629520edcce01	000204dc75--62a63666de37523b97d86fc2	000204dc75--62a637c8276629520edcce01	8325754127cc36be2665d5de80699743	APPROVED	2022-06-12T19:00:24.509
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_847.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637c83e4bbc46d7b22424	000204dc75--62a63666de37523b97d8708a	000204dc75--62a637c83e4bbc46d7b22424	f850882a4b63900b7b272b4b057da527	APPROVED	2022-06-12T19:00:24.418
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40873.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637c8450a603294febee8	000204dc75--62a6360fde37523b97d86cc8	000204dc75--62a637c8450a603294febee8	b8eb52cd2daed7d6f6985474242d2321	APPROVED	2022-06-12T19:00:24.443
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40697.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637c873c63f3d1e1e6dee	000204dc75--62a6360fde37523b97d86c18	000204dc75--62a637c873c63f3d1e1e6dee	aaffba3939bf8db0dd94eb7458f127ab	APPROVED	2022-06-12T19:00:24.113
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40761.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637c8f10f623a73bc9fa2	000204dc75--62a6360fde37523b97d86c58	000204dc75--62a637c8f10f623a73bc9fa2	0684ffd7b3f3488290d83400d654dfc0	APPROVED	2022-06-12T19:00:24.200
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_419.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637c9450a603294febef6	000204dc75--62a63666de37523b97d86fb4	000204dc75--62a637c9450a603294febef6	8ce1153cf03b39023278e82fcd9590de	APPROVED	2022-06-12T19:00:25.379
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40761.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637c94ad5fb122b80c0f7	000204dc75--62a6360fde37523b97d86c58	000204dc75--62a637c94ad5fb122b80c0f7	2c08bc2e64a408778fedc1442a1749fb	APPROVED	2022-06-12T19:00:25.031
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_447.png	Darker				https://toloka.yandex.ru/task/33873013/000204dc75--62a637c9b86eb76a54b60919	000204dc75--62a63666de37523b97d86fc2	000204dc75--62a637c9b86eb76a54b60919	1b59658dea081694517b3b0d837f4689	APPROVED	2022-06-12T19:00:25.173
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40873.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637c9d4722217a2e1a958	000204dc75--62a6360fde37523b97d86cc8	000204dc75--62a637c9d4722217a2e1a958	f35266e5c47e6775ee27176954bf754f	APPROVED	2022-06-12T19:00:25.871
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40697.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637c9f10f623a73bc9fb0	000204dc75--62a6360fde37523b97d86c18	000204dc75--62a637c9f10f623a73bc9fb0	07e7d2a80eaa68b19bd220f4783b2a10	APPROVED	2022-06-12T19:00:25.559
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_447.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637ca38b0a8100f3c282a	000204dc75--62a63666de37523b97d86fc2	000204dc75--62a637ca38b0a8100f3c282a	00241b37fc6f4e1e2f757e78dc1f841f	APPROVED	2022-06-12T19:00:26.133
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40819.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637ca3b9d26505649a1ca	000204dc75--62a6360fde37523b97d86c92	000204dc75--62a637ca3b9d26505649a1ca	d06fb5b31505506e7aafcb25e641bd2f	APPROVED	2022-06-12T19:00:26.415
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_999.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637ca61497e119c68601e	000204dc75--62a63666de37523b97d870d6	000204dc75--62a637ca61497e119c68601e	5325b3b2dfdc157d329956aa7b14542d	APPROVED	2022-06-12T19:00:26.882
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40761.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637caf10f623a73bc9fb6	000204dc75--62a6360fde37523b97d86c58	000204dc75--62a637caf10f623a73bc9fb6	4be5a5d683d3fa508b9681860a5ca6fa	APPROVED	2022-06-12T19:00:26.087
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40873.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637caf52ce9024934302c	000204dc75--62a6360fde37523b97d86cc8	000204dc75--62a637caf52ce9024934302c	daeb253843818b58bf802fba9d87570b	APPROVED	2022-06-12T19:00:26.559
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_419.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637caf769395d9603906f	000204dc75--62a63666de37523b97d86fb4	000204dc75--62a637caf769395d9603906f	59febc352486f8cba224157814ba811a	APPROVED	2022-06-12T19:00:26.021
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40747.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637cb3b9d26505649a1d4	000204dc75--62a6360fde37523b97d86c4a	000204dc75--62a637cb3b9d26505649a1d4	d81fb90e501ceda867257bac3d10c055	APPROVED	2022-06-12T19:00:27.235
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40741.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637cb3b9d26505649a1d7	000204dc75--62a6360fde37523b97d86c44	000204dc75--62a637cb3b9d26505649a1d7	39d521b448e1f9312baafaacdf2f525c	APPROVED	2022-06-12T19:00:27.275
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_419.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637cb4f0ede6bfab9265e	000204dc75--62a63666de37523b97d86fb4	000204dc75--62a637cb4f0ede6bfab9265e	8169764638a72f291880f5360bba1a4b	APPROVED	2022-06-12T19:00:27.428
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_999.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637cb50575e7a541a7aea	000204dc75--62a63666de37523b97d870d6	000204dc75--62a637cb50575e7a541a7aea	bd50d274211a084d09750414d4dc3f7f	APPROVED	2022-06-12T19:00:27.660
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40819.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637cb6327981f065d8afe	000204dc75--62a6360fde37523b97d86c92	000204dc75--62a637cb6327981f065d8afe	c4dee0f7ddac021631ec01efcd5c2441	APPROVED	2022-06-12T19:00:27.068
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40747.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637cb73c63f3d1e1e6e42	000204dc75--62a6360fde37523b97d86c4a	000204dc75--62a637cb73c63f3d1e1e6e42	10522c822d94e15dc0c7f5a5249c3bc6	APPROVED	2022-06-12T19:00:27.960
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40819.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637cbd4722217a2e1a96f	000204dc75--62a6360fde37523b97d86c92	000204dc75--62a637cbd4722217a2e1a96f	8d5144ecc8f433eb4f5bbd5842475e7f	APPROVED	2022-06-12T19:00:27.681
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40845.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637cc059cac0e937223e0	000204dc75--62a6360fde37523b97d86cac	000204dc75--62a637cc059cac0e937223e0	baefcdd32f5569e60cb641e0b9149ae5	APPROVED	2022-06-12T19:00:28.325
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_999.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637cc16ae3d13395d5f7b	000204dc75--62a63666de37523b97d870d6	000204dc75--62a637cc16ae3d13395d5f7b	4fa5cf19878ab909ae8a96ad6d065f28	APPROVED	2022-06-12T19:00:28.820
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_505.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637cc3e4bbc46d7b2243c	000204dc75--62a63666de37523b97d86fdf	000204dc75--62a637cc3e4bbc46d7b2243c	1effdb6e67da7ada81ac5399b2e7fddc	APPROVED	2022-06-12T19:00:28.670
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40741.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637ccf82b486934ae8594	000204dc75--62a6360fde37523b97d86c44	000204dc75--62a637ccf82b486934ae8594	c51608fb22a93de2ba2fe3e94d91dfa7	APPROVED	2022-06-12T19:00:28.442
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40741.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637cd16ae3d13395d5f81	000204dc75--62a6360fde37523b97d86c44	000204dc75--62a637cd16ae3d13395d5f81	d9fa01ddd651189bf0e0138dd4f282da	APPROVED	2022-06-12T19:00:29.051
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_569.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637cd4f0ede6bfab9266e	000204dc75--62a63666de37523b97d86fff	000204dc75--62a637cd4f0ede6bfab9266e	185bb0b31740b6bbf0eacd7d464b4f70	APPROVED	2022-06-12T19:00:29.424
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_505.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637cd598d17774f211169	000204dc75--62a63666de37523b97d86fdf	000204dc75--62a637cd598d17774f211169	874264c6a6640e07fda4a43da6bf59a5	APPROVED	2022-06-12T19:00:29.357
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40845.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637cd6bcc931cf09926d4	000204dc75--62a6360fde37523b97d86cac	000204dc75--62a637cd6bcc931cf09926d4	fb294714d151c0ca0123b398bebbff86	APPROVED	2022-06-12T19:00:29.246
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40747.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637cd73c63f3d1e1e6e5e	000204dc75--62a6360fde37523b97d86c4a	000204dc75--62a637cd73c63f3d1e1e6e5e	df67ce9ac4f07e5a1abebe8843260cdc	APPROVED	2022-06-12T19:00:29.158
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_813.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637cdd4722217a2e1a99f	000204dc75--62a63666de37523b97d87079	000204dc75--62a637cdd4722217a2e1a99f	8325754127cc36be2665d5de80699743	APPROVED	2022-06-12T19:00:29.687
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_813.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637ce111d247825e78e5f	000204dc75--62a63666de37523b97d87079	000204dc75--62a637ce111d247825e78e5f	b8eb52cd2daed7d6f6985474242d2321	APPROVED	2022-06-12T19:00:30.628
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40760.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637ce6327981f065d8b33	000204dc75--62a6360fde37523b97d86c57	000204dc75--62a637ce6327981f065d8b33	59febc352486f8cba224157814ba811a	APPROVED	2022-06-12T19:00:30.105
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40845.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637cecd14e60843e34c55	000204dc75--62a6360fde37523b97d86cac	000204dc75--62a637cecd14e60843e34c55	f850882a4b63900b7b272b4b057da527	APPROVED	2022-06-12T19:00:30.734
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_569.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637cef769395d96039076	000204dc75--62a63666de37523b97d86fff	000204dc75--62a637cef769395d96039076	36e62863c542071d0f111181a523ac95	APPROVED	2022-06-12T19:00:30.134
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_569.png	Darker				https://toloka.yandex.ru/task/33873013/000204dc75--62a637cf16ae3d13395d5f97	000204dc75--62a63666de37523b97d86fff	000204dc75--62a637cf16ae3d13395d5f97	0684ffd7b3f3488290d83400d654dfc0	APPROVED	2022-06-12T19:00:31.076
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_845.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637cf50575e7a541a7afe	000204dc75--62a63666de37523b97d87089	000204dc75--62a637cf50575e7a541a7afe	b96afd3407529ba8795cf40ed47a40ab	APPROVED	2022-06-12T19:00:31.851
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_505.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637cf552bd04851705711	000204dc75--62a63666de37523b97d86fdf	000204dc75--62a637cf552bd04851705711	5325b3b2dfdc157d329956aa7b14542d	APPROVED	2022-06-12T19:00:31.617
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40760.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637cf93820275f9e044fd	000204dc75--62a6360fde37523b97d86c57	000204dc75--62a637cf93820275f9e044fd	ca29f958eb3aaaf76a91b35b252c2600	APPROVED	2022-06-12T19:00:31.022
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40760.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637cfcd14e60843e34c63	000204dc75--62a6360fde37523b97d86c57	000204dc75--62a637cfcd14e60843e34c63	f35266e5c47e6775ee27176954bf754f	APPROVED	2022-06-12T19:00:31.668
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_813.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637d002e0db56018176fc	000204dc75--62a63666de37523b97d87079	000204dc75--62a637d002e0db56018176fc	90f4cc063fc9f33bf53411a1fa858ee8	APPROVED	2022-06-12T19:00:32.085
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_943.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637d0598d17774f211176	000204dc75--62a63666de37523b97d870ba	000204dc75--62a637d0598d17774f211176	aaffba3939bf8db0dd94eb7458f127ab	APPROVED	2022-06-12T19:00:32.923
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_943.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637d0d598346692521ca3	000204dc75--62a63666de37523b97d870ba	000204dc75--62a637d0d598346692521ca3	4be5a5d683d3fa508b9681860a5ca6fa	APPROVED	2022-06-12T19:00:32.102
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40836.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637d0f769395d96039094	000204dc75--62a6360fde37523b97d86ca3	000204dc75--62a637d0f769395d96039094	c6830a6941e052925c312db3665dc984	APPROVED	2022-06-12T19:00:32.961
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40606.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637d1305db237b23c0b85	000204dc75--62a6360fde37523b97d86bbd	000204dc75--62a637d1305db237b23c0b85	915a01d694b0570e7335286072d66230	APPROVED	2022-06-12T19:00:33.956
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_845.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637d14743eb3092452a07	000204dc75--62a63666de37523b97d87089	000204dc75--62a637d14743eb3092452a07	d1f628ba9b96a827e598cd4813df68f1	APPROVED	2022-06-12T19:00:33.627
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40606.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637d14ad5fb122b80c112	000204dc75--62a6360fde37523b97d86bbd	000204dc75--62a637d14ad5fb122b80c112	1b59658dea081694517b3b0d837f4689	APPROVED	2022-06-12T19:00:33.363
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40651.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637d1d598346692521cae	000204dc75--62a6360fde37523b97d86bea	000204dc75--62a637d1d598346692521cae	d81fb90e501ceda867257bac3d10c055	APPROVED	2022-06-12T19:00:33.041
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_943.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637d1e3af0f15c4b44d4a	000204dc75--62a63666de37523b97d870ba	000204dc75--62a637d1e3af0f15c4b44d4a	598b193e8977c2f7b993b20090e376b2	APPROVED	2022-06-12T19:00:33.987
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40836.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637d1f82b486934ae85b8	000204dc75--62a6360fde37523b97d86ca3	000204dc75--62a637d1f82b486934ae85b8	8d5144ecc8f433eb4f5bbd5842475e7f	APPROVED	2022-06-12T19:00:33.765
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40836.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637d202bb63670e3f4786	000204dc75--62a6360fde37523b97d86ca3	000204dc75--62a637d202bb63670e3f4786	d06fb5b31505506e7aafcb25e641bd2f	APPROVED	2022-06-12T19:00:34.623
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_845.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637d22a237669d99669a5	000204dc75--62a63666de37523b97d87089	000204dc75--62a637d22a237669d99669a5	8325754127cc36be2665d5de80699743	APPROVED	2022-06-12T19:00:34.776
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_937.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637d23b9d26505649a20c	000204dc75--62a63666de37523b97d870b7	000204dc75--62a637d23b9d26505649a20c	00241b37fc6f4e1e2f757e78dc1f841f	APPROVED	2022-06-12T19:00:34.725
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40651.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637d2b86eb76a54b6097c	000204dc75--62a6360fde37523b97d86bea	000204dc75--62a637d2b86eb76a54b6097c	bd50d274211a084d09750414d4dc3f7f	APPROVED	2022-06-12T19:00:34.492
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40693.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637d30b8a581698960048	000204dc75--62a6360fde37523b97d86c14	000204dc75--62a637d30b8a581698960048	59febc352486f8cba224157814ba811a	APPROVED	2022-06-12T19:00:35.261
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_937.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637d3276629520edcce5a	000204dc75--62a63666de37523b97d870b7	000204dc75--62a637d3276629520edcce5a	d9fa01ddd651189bf0e0138dd4f282da	APPROVED	2022-06-12T19:00:35.353
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40606.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637d358102946d3041cbe	000204dc75--62a6360fde37523b97d86bbd	000204dc75--62a637d358102946d3041cbe	874264c6a6640e07fda4a43da6bf59a5	APPROVED	2022-06-12T19:00:35.318
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_851.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637d36d9d916c88ed03eb	000204dc75--62a63666de37523b97d8708c	000204dc75--62a637d36d9d916c88ed03eb	2c08bc2e64a408778fedc1442a1749fb	APPROVED	2022-06-12T19:00:35.781
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40980.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637d3d598346692521cc2	000204dc75--62a6360fde37523b97d86d33	000204dc75--62a637d3d598346692521cc2	13f0ec48e9222c2b4e3b9dfd3e90f111	APPROVED	2022-06-12T19:00:35.387
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40651.png	Lighter				https://toloka.yandex.ru/task/33873013/000204dc75--62a637d3f52ce90249343091	000204dc75--62a6360fde37523b97d86bea	000204dc75--62a637d3f52ce90249343091	daeb253843818b58bf802fba9d87570b	APPROVED	2022-06-12T19:00:35.161
										
