INPUT:image	OUTPUT:result	GOLDEN:result	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_174.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a4fb62f0f20bb52742f	0002062967--62ab98ec34e6286ed5be9e75	0002062967--62ab9a4fb62f0f20bb52742f	2333fb4dda4a3e6324e1a95e07a1ce6f	APPROVED	2022-06-16T21:02:07.014
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_116.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a4fb62f0f20bb527439	0002062967--62ab98ec34e6286ed5be9e5c	0002062967--62ab9a4fb62f0f20bb527439	cb78a9f15b690800e45c0259ce9b2fc4	APPROVED	2022-06-16T21:02:07.809
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00047.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a4fe2f46c69483b4597	0002062967--62ab98ec34e6286ed5be9d88	0002062967--62ab9a4fe2f46c69483b4597	88a7fb0185e6ed9dfddf8398f10e21cf	APPROVED	2022-06-16T21:02:07.112
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_142.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a5008384739949656da	0002062967--62ab98ec34e6286ed5be9e67	0002062967--62ab9a5008384739949656da	f466e9cf524033b905c842eccc3019cf	APPROVED	2022-06-16T21:02:08.186
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1445.png	Darker				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a509aa6556e02bca10a	0002062967--62ab98ec34e6286ed5be9edb	0002062967--62ab9a509aa6556e02bca10a	64e4bce4ba6ae3c61f3cee9754658ab3	APPROVED	2022-06-16T21:02:08.957
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00047.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a50aff66f39b48d6e46	0002062967--62ab98ec34e6286ed5be9d88	0002062967--62ab9a50aff66f39b48d6e46	121ee2fbdef4e05b4404dffd2287fcdb	APPROVED	2022-06-16T21:02:08.003
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1202.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a50da40c1336235c767	0002062967--62ab98ec34e6286ed5be9ec3	0002062967--62ab9a50da40c1336235c767	8de12bc6bc9872b2fe5aa69f4ae23667	APPROVED	2022-06-16T21:02:08.622
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00324.png	Darker				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a51bde0776e66335e04	0002062967--62ab98ec34e6286ed5be9dd4	0002062967--62ab9a51bde0776e66335e04	63edd9e7d566386b0a8eb2cee844d4f5	APPROVED	2022-06-16T21:02:09.841
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_174.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a51bf14257215bc3804	0002062967--62ab98ec34e6286ed5be9e75	0002062967--62ab9a51bf14257215bc3804	f0b40e0fd54c3f7f952645836a65b94b	APPROVED	2022-06-16T21:02:09.862
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00324.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a51d2cd4a6fedf417e9	0002062967--62ab98ec34e6286ed5be9dd4	0002062967--62ab9a51d2cd4a6fedf417e9	80f52ba47ed2b2217797c199c58cfe19	APPROVED	2022-06-16T21:02:09.187
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1587.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a51d2eb5432f1d0e879	0002062967--62ab98ec34e6286ed5be9eea	0002062967--62ab9a51d2eb5432f1d0e879	578fbab732256e1dd72a5c394068cc80	APPROVED	2022-06-16T21:02:09.309
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1202.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a5212f9da010665ee04	0002062967--62ab98ec34e6286ed5be9ec3	0002062967--62ab9a5212f9da010665ee04	f02977609cf7da3f33b5b3829d48b049	APPROVED	2022-06-16T21:02:10.331
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1445.png	Darker				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a528777dc53ff68b99b	0002062967--62ab98ec34e6286ed5be9edb	0002062967--62ab9a528777dc53ff68b99b	cc300e97c4ba6c28ff3cf6308701127e	APPROVED	2022-06-16T21:02:10.714
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00324.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a52de592138334db80a	0002062967--62ab98ec34e6286ed5be9dd4	0002062967--62ab9a52de592138334db80a	a29af0939d9b81fa6a4103303f3c11f4	APPROVED	2022-06-16T21:02:10.419
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1587.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a53664dff0a81292e04	0002062967--62ab98ec34e6286ed5be9eea	0002062967--62ab9a53664dff0a81292e04	8b3eaede71238452bebe113cd148bb2c	APPROVED	2022-06-16T21:02:11.489
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_90.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a53da40c1336235c783	0002062967--62ab98ec34e6286ed5be9e4f	0002062967--62ab9a53da40c1336235c783	c2dfb8172eac92dce698293cb77eab22	APPROVED	2022-06-16T21:02:11.659
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1445.png	Darker				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a53f747a91edc8f0cc0	0002062967--62ab98ec34e6286ed5be9edb	0002062967--62ab9a53f747a91edc8f0cc0	2333fb4dda4a3e6324e1a95e07a1ce6f	APPROVED	2022-06-16T21:02:11.388
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_174.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a53fcdb26631f9a617b	0002062967--62ab98ec34e6286ed5be9e75	0002062967--62ab9a53fcdb26631f9a617b	3cdd6fc7839ff47d4b305ee0ff8a313a	APPROVED	2022-06-16T21:02:11.128
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1202.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a54194ad816431c2344	0002062967--62ab98ec34e6286ed5be9ec3	0002062967--62ab9a54194ad816431c2344	5b8cfbf2ab39c08fa59e11d2e0ef6fd3	APPROVED	2022-06-16T21:02:12.012
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1587.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a5448254e0ec730875c	0002062967--62ab98ec34e6286ed5be9eea	0002062967--62ab9a5448254e0ec730875c	5325b3b2dfdc157d329956aa7b14542d	APPROVED	2022-06-16T21:02:12.269
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00023.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a5497e8692e16960439	0002062967--62ab98ec34e6286ed5be9d71	0002062967--62ab9a5497e8692e16960439	98d49b7e019d60b2cf58334a9ba8feff	APPROVED	2022-06-16T21:02:12.070
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_90.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a54b62f0f20bb527458	0002062967--62ab98ec34e6286ed5be9e4f	0002062967--62ab9a54b62f0f20bb527458	70f098f3627a23f63eb0ef3a636a475a	APPROVED	2022-06-16T21:02:12.297
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_58.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a54e2f46c69483b45ae	0002062967--62ab98ec34e6286ed5be9e3f	0002062967--62ab9a54e2f46c69483b45ae	fb38e543df5ae69714bfc86abeb62fd0	APPROVED	2022-06-16T21:02:12.683
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_90.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a5509141a0022a7db04	0002062967--62ab98ec34e6286ed5be9e4f	0002062967--62ab9a5509141a0022a7db04	64e4bce4ba6ae3c61f3cee9754658ab3	APPROVED	2022-06-16T21:02:13.663
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00023.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a5546781276f555bcb0	0002062967--62ab98ec34e6286ed5be9d71	0002062967--62ab9a5546781276f555bcb0	974ca1395cf579e30b76eec5865738cd	APPROVED	2022-06-16T21:02:13.030
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1468.png	Darker				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a55b62f0f20bb52745f	0002062967--62ab98ec34e6286ed5be9edd	0002062967--62ab9a55b62f0f20bb52745f	0db11599ab6975bb92ab150ec88f132c	APPROVED	2022-06-16T21:02:13.396
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_632.png	Darker				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a5609141a0022a7db0c	0002062967--62ab98ec34e6286ed5be9ea6	0002062967--62ab9a5609141a0022a7db0c	f0b40e0fd54c3f7f952645836a65b94b	APPROVED	2022-06-16T21:02:14.107
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1468.png	Darker				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a5646781276f555bcb7	0002062967--62ab98ec34e6286ed5be9edd	0002062967--62ab9a5646781276f555bcb7	80f52ba47ed2b2217797c199c58cfe19	APPROVED	2022-06-16T21:02:14.125
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00269.png	Darker				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a56af5d106d48577147	0002062967--62ab98ec34e6286ed5be9dcf	0002062967--62ab9a56af5d106d48577147	ded2087d0515d3670a2000f99644a941	APPROVED	2022-06-16T21:02:14.310
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00023.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a56d2eb5432f1d0e8c9	0002062967--62ab98ec34e6286ed5be9d71	0002062967--62ab9a56d2eb5432f1d0e8c9	121ee2fbdef4e05b4404dffd2287fcdb	APPROVED	2022-06-16T21:02:14.826
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_632.png	Darker				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a5709141a0022a7db22	0002062967--62ab98ec34e6286ed5be9ea6	0002062967--62ab9a5709141a0022a7db22	578fbab732256e1dd72a5c394068cc80	APPROVED	2022-06-16T21:02:15.185
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00269.png	Darker				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a5710f9371ee0dea36c	0002062967--62ab98ec34e6286ed5be9dcf	0002062967--62ab9a5710f9371ee0dea36c	1acf614abd91b3bb4fbfa8797c5783e7	APPROVED	2022-06-16T21:02:15.742
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_58.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a57d053cf29e7d2ac03	0002062967--62ab98ec34e6286ed5be9e3f	0002062967--62ab9a57d053cf29e7d2ac03	f466e9cf524033b905c842eccc3019cf	APPROVED	2022-06-16T21:02:15.182
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1468.png	Darker				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a5848254e0ec730878a	0002062967--62ab98ec34e6286ed5be9edd	0002062967--62ab9a5848254e0ec730878a	2333fb4dda4a3e6324e1a95e07a1ce6f	APPROVED	2022-06-16T21:02:16.813
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_58.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a58ebee045f8b4e6034	0002062967--62ab98ec34e6286ed5be9e3f	0002062967--62ab9a58ebee045f8b4e6034	8026bd10f5d7a8fdf5a627b00ad13793	APPROVED	2022-06-16T21:02:16.795
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00962.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a5912f9da010665ee26	0002062967--62ab98ec34e6286ed5be9e22	0002062967--62ab9a5912f9da010665ee26	98d49b7e019d60b2cf58334a9ba8feff	APPROVED	2022-06-16T21:02:17.418
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00269.png	Darker				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a5946781276f555bcc3	0002062967--62ab98ec34e6286ed5be9dcf	0002062967--62ab9a5946781276f555bcc3	5325b3b2dfdc157d329956aa7b14542d	APPROVED	2022-06-16T21:02:17.075
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_632.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a5974abc24c44fc689d	0002062967--62ab98ec34e6286ed5be9ea6	0002062967--62ab9a5974abc24c44fc689d	8b3eaede71238452bebe113cd148bb2c	APPROVED	2022-06-16T21:02:17.156
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_14.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a59d2eb5432f1d0e8df	0002062967--62ab98ec34e6286ed5be9e2a	0002062967--62ab9a59d2eb5432f1d0e8df	3cdd6fc7839ff47d4b305ee0ff8a313a	APPROVED	2022-06-16T21:02:17.564
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00728.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a59ebee045f8b4e604d	0002062967--62ab98ec34e6286ed5be9dfc	0002062967--62ab9a59ebee045f8b4e604d	cc300e97c4ba6c28ff3cf6308701127e	APPROVED	2022-06-16T21:02:17.867
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00728.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a5a083847399496571b	0002062967--62ab98ec34e6286ed5be9dfc	0002062967--62ab9a5a083847399496571b	0db11599ab6975bb92ab150ec88f132c	APPROVED	2022-06-16T21:02:18.765
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00962.png	Darker				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a5a48254e0ec7308791	0002062967--62ab98ec34e6286ed5be9e22	0002062967--62ab9a5a48254e0ec7308791	980d704e6d45de7d217f1d6e6182c340	APPROVED	2022-06-16T21:02:18.015
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_62.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a5a63215059b8caeb7f	0002062967--62ab98ec34e6286ed5be9e41	0002062967--62ab9a5a63215059b8caeb7f	8de12bc6bc9872b2fe5aa69f4ae23667	APPROVED	2022-06-16T21:02:18.101
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1051.png	Darker				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a5ab62f0f20bb527484	0002062967--62ab98ec34e6286ed5be9eb7	0002062967--62ab9a5ab62f0f20bb527484	c2dfb8172eac92dce698293cb77eab22	APPROVED	2022-06-16T21:02:18.443
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_62.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a5ad053cf29e7d2ac18	0002062967--62ab98ec34e6286ed5be9e41	0002062967--62ab9a5ad053cf29e7d2ac18	974ca1395cf579e30b76eec5865738cd	APPROVED	2022-06-16T21:02:18.762
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_14.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a5ada40c1336235c79b	0002062967--62ab98ec34e6286ed5be9e2a	0002062967--62ab9a5ada40c1336235c79b	64e4bce4ba6ae3c61f3cee9754658ab3	APPROVED	2022-06-16T21:02:18.242
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00962.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a5b09141a0022a7db58	0002062967--62ab98ec34e6286ed5be9e22	0002062967--62ab9a5b09141a0022a7db58	033a31ef0539635eb1732438985a7150	APPROVED	2022-06-16T21:02:19.051
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1051.png	Darker				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a5b10f9371ee0dea384	0002062967--62ab98ec34e6286ed5be9eb7	0002062967--62ab9a5b10f9371ee0dea384	f0b40e0fd54c3f7f952645836a65b94b	APPROVED	2022-06-16T21:02:19.589
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_14.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a5b305b844d0b3486ff	0002062967--62ab98ec34e6286ed5be9e2a	0002062967--62ab9a5b305b844d0b3486ff	fb38e543df5ae69714bfc86abeb62fd0	APPROVED	2022-06-16T21:02:19.464
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00040.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a5ca9d9645b0a7d3513	0002062967--62ab98ec34e6286ed5be9d81	0002062967--62ab9a5ca9d9645b0a7d3513	e9a5318be24adafb8f8c0969d853545e	APPROVED	2022-06-16T21:02:20.374
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00728.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a5ce2f46c69483b45c0	0002062967--62ab98ec34e6286ed5be9dfc	0002062967--62ab9a5ce2f46c69483b45c0	80f52ba47ed2b2217797c199c58cfe19	APPROVED	2022-06-16T21:02:20.606
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1366.png	Darker				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a5d0838473994965731	0002062967--62ab98ec34e6286ed5be9ed3	0002062967--62ab9a5d0838473994965731	f466e9cf524033b905c842eccc3019cf	APPROVED	2022-06-16T21:02:21.815
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00040.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a5d194ad816431c23a2	0002062967--62ab98ec34e6286ed5be9d81	0002062967--62ab9a5d194ad816431c23a2	88a7fb0185e6ed9dfddf8398f10e21cf	APPROVED	2022-06-16T21:02:21.660
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_236.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a5db62f0f20bb527499	0002062967--62ab98ec34e6286ed5be9e8e	0002062967--62ab9a5db62f0f20bb527499	121ee2fbdef4e05b4404dffd2287fcdb	APPROVED	2022-06-16T21:02:21.470
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_236.png	Darker				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a5e48254e0ec73087b7	0002062967--62ab98ec34e6286ed5be9e8e	0002062967--62ab9a5e48254e0ec73087b7	64e4bce4ba6ae3c61f3cee9754658ab3	APPROVED	2022-06-16T21:02:22.418
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_62.png	Darker				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a5eaff66f39b48d6e93	0002062967--62ab98ec34e6286ed5be9e41	0002062967--62ab9a5eaff66f39b48d6e93	2333fb4dda4a3e6324e1a95e07a1ce6f	APPROVED	2022-06-16T21:02:22.223
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00040.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a5f2f19775ffa147421	0002062967--62ab98ec34e6286ed5be9d81	0002062967--62ab9a5f2f19775ffa147421	8b3eaede71238452bebe113cd148bb2c	APPROVED	2022-06-16T21:02:23.212
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00031.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a5f5a75ae0e42bbccf7	0002062967--62ab98ec34e6286ed5be9d78	0002062967--62ab9a5f5a75ae0e42bbccf7	8de12bc6bc9872b2fe5aa69f4ae23667	APPROVED	2022-06-16T21:02:23.476
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_236.png	Darker				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a5fd053cf29e7d2ac2c	0002062967--62ab98ec34e6286ed5be9e8e	0002062967--62ab9a5fd053cf29e7d2ac2c	b59f3a1850ebd3de9fac02eb2a2259e1	APPROVED	2022-06-16T21:02:23.392
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1366.png	Darker				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a602f19775ffa147428	0002062967--62ab98ec34e6286ed5be9ed3	0002062967--62ab9a602f19775ffa147428	cc300e97c4ba6c28ff3cf6308701127e	APPROVED	2022-06-16T21:02:24.132
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1366.png	Darker				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a602f19775ffa147437	0002062967--62ab98ec34e6286ed5be9ed3	0002062967--62ab9a602f19775ffa147437	09498f85d47bf5e827fa7a7366667407	APPROVED	2022-06-16T21:02:24.731
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00031.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a60305b844d0b34871f	0002062967--62ab98ec34e6286ed5be9d78	0002062967--62ab9a60305b844d0b34871f	98d49b7e019d60b2cf58334a9ba8feff	APPROVED	2022-06-16T21:02:24.315
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00710.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a605d2f342f97b3fe6a	0002062967--62ab98ec34e6286ed5be9df9	0002062967--62ab9a605d2f342f97b3fe6a	5325b3b2dfdc157d329956aa7b14542d	APPROVED	2022-06-16T21:02:24.177
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00837.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a605d2f342f97b3fe70	0002062967--62ab98ec34e6286ed5be9e0b	0002062967--62ab9a605d2f342f97b3fe70	63edd9e7d566386b0a8eb2cee844d4f5	APPROVED	2022-06-16T21:02:24.730
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00710.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a6063215059b8caeb99	0002062967--62ab98ec34e6286ed5be9df9	0002062967--62ab9a6063215059b8caeb99	578fbab732256e1dd72a5c394068cc80	APPROVED	2022-06-16T21:02:24.834
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1272.png	Darker				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a609aa6556e02bca147	0002062967--62ab98ec34e6286ed5be9ecd	0002062967--62ab9a609aa6556e02bca147	c2dfb8172eac92dce698293cb77eab22	APPROVED	2022-06-16T21:02:24.833
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1051.png	Darker				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a60af5d106d485771be	0002062967--62ab98ec34e6286ed5be9eb7	0002062967--62ab9a60af5d106d485771be	974ca1395cf579e30b76eec5865738cd	APPROVED	2022-06-16T21:02:24.345
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_10.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a6110f9371ee0dea3da	0002062967--62ab98ec34e6286ed5be9e28	0002062967--62ab9a6110f9371ee0dea3da	e9a5318be24adafb8f8c0969d853545e	APPROVED	2022-06-16T21:02:25.844
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00031.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a6174abc24c44fc68c8	0002062967--62ab98ec34e6286ed5be9d78	0002062967--62ab9a6174abc24c44fc68c8	f0b40e0fd54c3f7f952645836a65b94b	APPROVED	2022-06-16T21:02:25.101
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00837.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a624c744c1045fcf95d	0002062967--62ab98ec34e6286ed5be9e0b	0002062967--62ab9a624c744c1045fcf95d	80f52ba47ed2b2217797c199c58cfe19	APPROVED	2022-06-16T21:02:26.040
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_10.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a62fcdb26631f9a61ce	0002062967--62ab98ec34e6286ed5be9e28	0002062967--62ab9a62fcdb26631f9a61ce	88a7fb0185e6ed9dfddf8398f10e21cf	APPROVED	2022-06-16T21:02:26.630
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00710.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a6312f9da010665eeb4	0002062967--62ab98ec34e6286ed5be9df9	0002062967--62ab9a6312f9da010665eeb4	3b3bdf4cf0813fb9c6972ec04598db98	APPROVED	2022-06-16T21:02:27.486
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_10.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a634968ae602a99ee16	0002062967--62ab98ec34e6286ed5be9e28	0002062967--62ab9a634968ae602a99ee16	2333fb4dda4a3e6324e1a95e07a1ce6f	APPROVED	2022-06-16T21:02:27.443
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00055.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a6448254e0ec73087ed	0002062967--62ab98ec34e6286ed5be9d90	0002062967--62ab9a6448254e0ec73087ed	1acf614abd91b3bb4fbfa8797c5783e7	APPROVED	2022-06-16T21:02:28.698
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_124.png	Darker				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a649e3d5963314f1e6f	0002062967--62ab98ec34e6286ed5be9e8a	0002062967--62ab9a649e3d5963314f1e6f	74f53530c480dd98d391671fb77d94d9	APPROVED	2022-06-16T21:02:28.773
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00837.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a64f486ce61cebea220	0002062967--62ab98ec34e6286ed5be9e0b	0002062967--62ab9a64f486ce61cebea220	70f098f3627a23f63eb0ef3a636a475a	APPROVED	2022-06-16T21:02:28.102
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1272.png	Darker				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a64f486ce61cebea233	0002062967--62ab98ec34e6286ed5be9ecd	0002062967--62ab9a64f486ce61cebea233	0db11599ab6975bb92ab150ec88f132c	APPROVED	2022-06-16T21:02:28.695
										
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1220.png	Lighter				https://toloka.yandex.ru/task/33958247/0002062967--62ab9a64f747a91edc8f0d0d	0002062967--62ab98ec34e6286ed5be9ec6	0002062967--62ab9a64f747a91edc8f0d0d	121ee2fbdef4e05b4404dffd2287fcdb	APPROVED	2022-06-16T21:02:28.201
										
