INPUT:image	OUTPUT:gender	OUTPUT:result	OUTPUT:confidence	GOLDEN:gender	GOLDEN:result	GOLDEN:confidence	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_25.png"""	0	0	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61aba77c8a06601a2084b442	3181f2a9-aab5-4958-935c-b28a0379dcf6	0001c92a07--61aba77c8a06601a2084b442	e129a680d3180978f01d9436dc10ce2c	APPROVED	2021-12-04T17:38:04.670
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40639.png"""	0	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba77d2031435ba2974c1b	9555ec8a-86e8-43ea-bf44-0c2b25cc514b	0001c92a07--61aba77d2031435ba2974c1b	eafeaf854fffc80237f349cc4a551ed4	APPROVED	2021-12-04T17:38:05.747
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40805.png"""	1	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba77efcdb9c3a73e3dc91	9e8601f2-a935-42df-bebb-0a8d35666468	0001c92a07--61aba77efcdb9c3a73e3dc91	42f2d5705acb877164b8b9e967bbbf9a	APPROVED	2021-12-04T17:38:06.458
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_733.png"""	1	1	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61aba788215e4f1de4118572	11dddc8c-8565-4273-bb10-514c19023da1	0001c92a07--61aba788215e4f1de4118572	eafeaf854fffc80237f349cc4a551ed4	APPROVED	2021-12-04T17:38:16.689
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_321.png"""	1	1	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61aba78d2ffa870b915e1444	f471765e-e0d8-4079-87f0-639f004d8877	0001c92a07--61aba78d2ffa870b915e1444	e129a680d3180978f01d9436dc10ce2c	APPROVED	2021-12-04T17:38:21.962
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40589.png"""	1	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba792a69caa03edb220b1	6afdd71e-e81b-4d8f-859b-5b35938028aa	0001c92a07--61aba792a69caa03edb220b1	eafeaf854fffc80237f349cc4a551ed4	APPROVED	2021-12-04T17:38:26.195
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40839.png"""	0	0	1		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba79d84c9021db9e06131	d89013e7-bb06-4622-8dec-37b40ce01843	0001c92a07--61aba79d84c9021db9e06131	42f2d5705acb877164b8b9e967bbbf9a	APPROVED	2021-12-04T17:38:37.423
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40632.png"""	1	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba79f25ab5e662788dc70	f9f4c7ed-d240-4a7b-b336-70e33a871ab5	0001c92a07--61aba79f25ab5e662788dc70	eafeaf854fffc80237f349cc4a551ed4	APPROVED	2021-12-04T17:38:39.671
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_749.png"""	0	0	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61aba7a13639bb08eb87e117	797208cb-7d31-418a-91ed-6a2e03db5a61	0001c92a07--61aba7a13639bb08eb87e117	e129a680d3180978f01d9436dc10ce2c	APPROVED	2021-12-04T17:38:41.908
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40805.png"""	1	0	1		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba7a4277a1c323b7892cc	9e8601f2-a935-42df-bebb-0a8d35666468	0001c92a07--61aba7a4277a1c323b7892cc	ffbd942e18d049a4332519c0b3374616	APPROVED	2021-12-04T17:38:44.434
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40562.png"""	1	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba7a7ccff7c5803d2c862	20e96c82-e8ec-4043-9c33-2b6b088f7045	0001c92a07--61aba7a7ccff7c5803d2c862	91178c893ab62f676adc4b7cae63a0a8	APPROVED	2021-12-04T17:38:47.720
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40639.png"""	0	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba7aab402c123888c0f6d	9555ec8a-86e8-43ea-bf44-0c2b25cc514b	0001c92a07--61aba7aab402c123888c0f6d	b1ee51ded50ebcc1ffc3baaebfe6aea0	APPROVED	2021-12-04T17:38:50.265
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_25.png"""	0	1	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61aba7ada69caa03edb22131	3181f2a9-aab5-4958-935c-b28a0379dcf6	0001c92a07--61aba7ada69caa03edb22131	eafeaf854fffc80237f349cc4a551ed4	APPROVED	2021-12-04T17:38:53.427
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40645.png"""	1	1	1		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba7b157d4c91098977c7d	4b21424c-ac6d-4a11-8dc3-7c99cc5e6163	0001c92a07--61aba7b157d4c91098977c7d	42f2d5705acb877164b8b9e967bbbf9a	APPROVED	2021-12-04T17:38:57.955
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40894.png"""	1	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba7b343766709673634d1	c48eefcd-9495-4ea2-a721-f163fec62bc3	0001c92a07--61aba7b343766709673634d1	ffbd942e18d049a4332519c0b3374616	APPROVED	2021-12-04T17:38:59.880
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_521.png"""	1	1	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61aba7b4215e4f1de411862f	91036a0b-d292-448b-82d1-a8c7c5bd0a5d	0001c92a07--61aba7b4215e4f1de411862f	e129a680d3180978f01d9436dc10ce2c	APPROVED	2021-12-04T17:39:00.477
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40911.png"""	1	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba7bbf59ff005e30e4cfb	1207b367-2854-4f18-8f37-986f6918dc2e	0001c92a07--61aba7bbf59ff005e30e4cfb	eafeaf854fffc80237f349cc4a551ed4	APPROVED	2021-12-04T17:39:07.147
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40876.png"""	0	1	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba7bd127fe1158a3c0687	6a1e6824-bcf8-4a70-ab42-f92c334363fd	0001c92a07--61aba7bd127fe1158a3c0687	e129a680d3180978f01d9436dc10ce2c	APPROVED	2021-12-04T17:39:09.743
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_485.png"""	0	1	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61aba7be1e37d6183d8e1870	03e3aa1e-7005-458d-b066-d1c17ac99bba	0001c92a07--61aba7be1e37d6183d8e1870	ffbd942e18d049a4332519c0b3374616	APPROVED	2021-12-04T17:39:10.035
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40876.png"""	0	0	1		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba7c30293c2571652be95	6a1e6824-bcf8-4a70-ab42-f92c334363fd	0001c92a07--61aba7c30293c2571652be95	42f2d5705acb877164b8b9e967bbbf9a	APPROVED	2021-12-04T17:39:15.278
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40699.png"""	0	0	1		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba7c68ea104624f37147a	3fb9d3bc-aecb-4cae-a416-a776034452d3	0001c92a07--61aba7c68ea104624f37147a	b1ee51ded50ebcc1ffc3baaebfe6aea0	APPROVED	2021-12-04T17:39:18.198
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40560.png"""	0	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba7c719bf98074ef9e9b3	616cd4ed-4ef1-41ea-becd-5cf29263e00d	0001c92a07--61aba7c719bf98074ef9e9b3	eafeaf854fffc80237f349cc4a551ed4	APPROVED	2021-12-04T17:39:19.814
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_33.png"""	1	1	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61aba7c825ab5e662788dd2a	80f74fa7-15de-46ee-b701-3e8ce13f96ef	0001c92a07--61aba7c825ab5e662788dd2a	ffbd942e18d049a4332519c0b3374616	APPROVED	2021-12-04T17:39:20.902
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_609.png"""	1	1	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61aba7cdba2aff5e347b2a66	603680fd-8e6d-479c-8b8e-a1c42c89df5c	0001c92a07--61aba7cdba2aff5e347b2a66	91178c893ab62f676adc4b7cae63a0a8	APPROVED	2021-12-04T17:39:25.842
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40854.png"""	1	0	1		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba7d0889fb2417131b0c3	9655219e-d38a-4ae6-b5a0-3d86435b9145	0001c92a07--61aba7d0889fb2417131b0c3	ffbd942e18d049a4332519c0b3374616	APPROVED	2021-12-04T17:39:28.510
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_37.png"""	0	1	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61aba7d33e0f222c5af4969e	66cde489-6fe1-4ccc-845e-68ea99f8b258	0001c92a07--61aba7d33e0f222c5af4969e	e129a680d3180978f01d9436dc10ce2c	APPROVED	2021-12-04T17:39:31.335
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40681.png"""	1	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba7d4ccff7c5803d2c99e	3394a5a9-f35a-4b35-bff1-c94d8fadb26c	0001c92a07--61aba7d4ccff7c5803d2c99e	eafeaf854fffc80237f349cc4a551ed4	APPROVED	2021-12-04T17:39:32.398
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40838.png"""	1	0	1		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba7dfd46ff461a7f1d12f	a7bf488c-0dbf-4613-9860-1af438baf939	0001c92a07--61aba7dfd46ff461a7f1d12f	eafeaf854fffc80237f349cc4a551ed4	APPROVED	2021-12-04T17:39:43.192
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_711.png"""	1	1	2						https://toloka.yandex.ru/task/29960711/0001c92a07--61aba7e148f66669040d926b	a2de9950-3fa1-4f53-ae36-83fcdcfcfb8b	0001c92a07--61aba7e148f66669040d926b	ffbd942e18d049a4332519c0b3374616	APPROVED	2021-12-04T17:39:45.035
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40999.png"""	0	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba7e41ede1778297f9a2d	22fdd471-4e91-4891-a0c7-2e6fe5e0c477	0001c92a07--61aba7e41ede1778297f9a2d	42f2d5705acb877164b8b9e967bbbf9a	APPROVED	2021-12-04T17:39:48.577
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_535.png"""	1	1	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61aba7e5215e4f1de41187a8	2e12aa91-5fee-4cbc-808c-c1d8d7ab3a07	0001c92a07--61aba7e5215e4f1de41187a8	e129a680d3180978f01d9436dc10ce2c	APPROVED	2021-12-04T17:39:49.789
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_253.png"""	1	1	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61aba7e61d7fbd5ee39b12a7	0fefc8ba-e29f-4e47-90ae-36a89080f510	0001c92a07--61aba7e61d7fbd5ee39b12a7	91178c893ab62f676adc4b7cae63a0a8	APPROVED	2021-12-04T17:39:50.403
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40504.png"""	0	1	1		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba7ed8f524a1c8a7becee	cbb83861-8267-435e-8144-1ff4af057f65	0001c92a07--61aba7ed8f524a1c8a7becee	b1ee51ded50ebcc1ffc3baaebfe6aea0	APPROVED	2021-12-04T17:39:57.308
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40633.png"""	1	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba7ee667cba1b47173635	fb0f0449-a391-4263-8a48-30aa1ef06952	0001c92a07--61aba7ee667cba1b47173635	e129a680d3180978f01d9436dc10ce2c	APPROVED	2021-12-04T17:39:58.742
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_521.png"""	1	1	1						https://toloka.yandex.ru/task/29960711/0001c92a07--61aba7eeccff7c5803d2ca92	91036a0b-d292-448b-82d1-a8c7c5bd0a5d	0001c92a07--61aba7eeccff7c5803d2ca92	42f2d5705acb877164b8b9e967bbbf9a	APPROVED	2021-12-04T17:39:58.932
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_485.png"""	1	1	1						https://toloka.yandex.ru/task/29960711/0001c92a07--61aba7f08ea104624f371522	03e3aa1e-7005-458d-b066-d1c17ac99bba	0001c92a07--61aba7f08ea104624f371522	eafeaf854fffc80237f349cc4a551ed4	APPROVED	2021-12-04T17:40:00.035
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_193.png"""	1	0	1						https://toloka.yandex.ru/task/29960711/0001c92a07--61aba7f6127fe1158a3c09e8	2475d975-2201-4950-a79c-dfbb0c29e0a7	0001c92a07--61aba7f6127fe1158a3c09e8	ffbd942e18d049a4332519c0b3374616	APPROVED	2021-12-04T17:40:06.092
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40504.png"""	0	1	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba7fbfcdb9c3a73e3df87	cbb83861-8267-435e-8144-1ff4af057f65	0001c92a07--61aba7fbfcdb9c3a73e3df87	e129a680d3180978f01d9436dc10ce2c	APPROVED	2021-12-04T17:40:11.370
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40681.png"""	1	1	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba7fee6166d6a3170eaa5	3394a5a9-f35a-4b35-bff1-c94d8fadb26c	0001c92a07--61aba7fee6166d6a3170eaa5	42f2d5705acb877164b8b9e967bbbf9a	APPROVED	2021-12-04T17:40:14.684
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40760.png"""	0	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba800ec7c4619a7b0c9b2	340d4967-ba3c-4e75-ac9c-cd7ed0ec170b	0001c92a07--61aba800ec7c4619a7b0c9b2	eafeaf854fffc80237f349cc4a551ed4	APPROVED	2021-12-04T17:40:16.978
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_155.png"""	1	1	2						https://toloka.yandex.ru/task/29960711/0001c92a07--61aba8043639bb08eb87e3c7	3353e3ab-ff12-4b1c-8527-38acc15b3f7d	0001c92a07--61aba8043639bb08eb87e3c7	91178c893ab62f676adc4b7cae63a0a8	APPROVED	2021-12-04T17:40:20.075
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40886.png"""	1	0	1		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba80618153d076c7e4685	044a1f7e-d050-4e53-b1fd-ccfa0cbb8eca	0001c92a07--61aba80618153d076c7e4685	b1ee51ded50ebcc1ffc3baaebfe6aea0	APPROVED	2021-12-04T17:40:22.604
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40977.png"""	0	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba8062ed8ae28866f0b11	1fc79cc1-4a7d-432f-b646-4312fc2bc54a	0001c92a07--61aba8062ed8ae28866f0b11	ffbd942e18d049a4332519c0b3374616	APPROVED	2021-12-04T17:40:22.198
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_253.png"""	1	1	1						https://toloka.yandex.ru/task/29960711/0001c92a07--61aba80f8ea104624f3715df	0fefc8ba-e29f-4e47-90ae-36a89080f510	0001c92a07--61aba80f8ea104624f3715df	eafeaf854fffc80237f349cc4a551ed4	APPROVED	2021-12-04T17:40:31.194
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40699.png"""	0	1	1		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba81348f66669040d93a3	3fb9d3bc-aecb-4cae-a416-a776034452d3	0001c92a07--61aba81348f66669040d93a3	42f2d5705acb877164b8b9e967bbbf9a	APPROVED	2021-12-04T17:40:35.617
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_155.png"""	1	0	1						https://toloka.yandex.ru/task/29960711/0001c92a07--61aba814fcdb9c3a73e3e09a	3353e3ab-ff12-4b1c-8527-38acc15b3f7d	0001c92a07--61aba814fcdb9c3a73e3e09a	ffbd942e18d049a4332519c0b3374616	APPROVED	2021-12-04T17:40:36.764
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40846.png"""	0	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba8151ede1778297f9b06	6bb14f30-0cc2-434b-89e7-2284a14456c6	0001c92a07--61aba8151ede1778297f9b06	e129a680d3180978f01d9436dc10ce2c	APPROVED	2021-12-04T17:40:37.400
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40662.png"""	1	1	1		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba81e74501f072ec44fbb	7bd2854b-382c-4e2c-916f-68030a482fc8	0001c92a07--61aba81e74501f072ec44fbb	b1ee51ded50ebcc1ffc3baaebfe6aea0	APPROVED	2021-12-04T17:40:46.706
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40715.png"""	1	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba81fd6d182382f25a95b	f90bc8e9-3428-4f18-83c5-8e01a98034e1	0001c92a07--61aba81fd6d182382f25a95b	eafeaf854fffc80237f349cc4a551ed4	APPROVED	2021-12-04T17:40:47.621
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_721.png"""	0	0	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61aba820277a1c323b78961e	7d0dc7c0-862b-4e4b-83d0-73768bd4bc9b	0001c92a07--61aba820277a1c323b78961e	e129a680d3180978f01d9436dc10ce2c	APPROVED	2021-12-04T17:40:48.430
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40886.png"""	1	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba824a7cd65058d90fef5	044a1f7e-d050-4e53-b1fd-ccfa0cbb8eca	0001c92a07--61aba824a7cd65058d90fef5	ffbd942e18d049a4332519c0b3374616	APPROVED	2021-12-04T17:40:52.111
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_37.png"""	0	0	1						https://toloka.yandex.ru/task/29960711/0001c92a07--61aba82bd3c186783c391fbd	66cde489-6fe1-4ccc-845e-68ea99f8b258	0001c92a07--61aba82bd3c186783c391fbd	42f2d5705acb877164b8b9e967bbbf9a	APPROVED	2021-12-04T17:40:59.152
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_535.png"""	1	1	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61aba82c2031435ba29750aa	2e12aa91-5fee-4cbc-808c-c1d8d7ab3a07	0001c92a07--61aba82c2031435ba29750aa	eafeaf854fffc80237f349cc4a551ed4	APPROVED	2021-12-04T17:41:00.753
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40560.png"""	0	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba82f215e4f1de4118997	616cd4ed-4ef1-41ea-becd-5cf29263e00d	0001c92a07--61aba82f215e4f1de4118997	ffbd942e18d049a4332519c0b3374616	APPROVED	2021-12-04T17:41:03.891
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40645.png"""	0	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba82f8ea104624f3716da	4b21424c-ac6d-4a11-8dc3-7c99cc5e6163	0001c92a07--61aba82f8ea104624f3716da	1420d3254136412688d16c887b37f7c0	APPROVED	2021-12-04T17:41:03.265
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40760.png"""	0	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba82fd46ff461a7f1d2ec	340d4967-ba3c-4e75-ac9c-cd7ed0ec170b	0001c92a07--61aba82fd46ff461a7f1d2ec	ff8b903291bb798d8370833460ec8e28	APPROVED	2021-12-04T17:41:03.436
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40735.png"""	0	1	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba831667cba1b471737b2	a51bb7f3-50a7-404f-a1e1-6f7ee6269163	0001c92a07--61aba831667cba1b471737b2	e129a680d3180978f01d9436dc10ce2c	APPROVED	2021-12-04T17:41:05.066
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_299.png"""	1	1	2						https://toloka.yandex.ru/task/29960711/0001c92a07--61aba8352031435ba29750df	4e547ab1-96d8-4d0b-bc58-628a3fcf1577	0001c92a07--61aba8352031435ba29750df	b1ee51ded50ebcc1ffc3baaebfe6aea0	APPROVED	2021-12-04T17:41:09.108
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_733.png"""	1	0	2						https://toloka.yandex.ru/task/29960711/0001c92a07--61aba839d3c186783c39204a	11dddc8c-8565-4273-bb10-514c19023da1	0001c92a07--61aba839d3c186783c39204a	91178c893ab62f676adc4b7cae63a0a8	APPROVED	2021-12-04T17:41:13.401
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_299.png"""	1	1	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61aba83aa7cd65058d90ff77	4e547ab1-96d8-4d0b-bc58-628a3fcf1577	0001c92a07--61aba83aa7cd65058d90ff77	eafeaf854fffc80237f349cc4a551ed4	APPROVED	2021-12-04T17:41:14.901
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40838.png"""	1	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba83c1e37d6183d8e1aee	a7bf488c-0dbf-4613-9860-1af438baf939	0001c92a07--61aba83c1e37d6183d8e1aee	e129a680d3180978f01d9436dc10ce2c	APPROVED	2021-12-04T17:41:16.755
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40715.png"""	0	0	2		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba83e163924407f4282d8	f90bc8e9-3428-4f18-83c5-8e01a98034e1	0001c92a07--61aba83e163924407f4282d8	ffbd942e18d049a4332519c0b3374616	APPROVED	2021-12-04T17:41:18.622
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_155.png"""	1	0	1						https://toloka.yandex.ru/task/29960711/0001c92a07--61aba84245612c79df4cc6e6	3353e3ab-ff12-4b1c-8527-38acc15b3f7d	0001c92a07--61aba84245612c79df4cc6e6	42f2d5705acb877164b8b9e967bbbf9a	APPROVED	2021-12-04T17:41:22.270
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_535.png"""	1	1	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61aba846ad9d9c12b4668ef6	2e12aa91-5fee-4cbc-808c-c1d8d7ab3a07	0001c92a07--61aba846ad9d9c12b4668ef6	1420d3254136412688d16c887b37f7c0	APPROVED	2021-12-04T17:41:26.730
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40681.png"""	1	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba849336bb66032a4f62c	3394a5a9-f35a-4b35-bff1-c94d8fadb26c	0001c92a07--61aba849336bb66032a4f62c	e129a680d3180978f01d9436dc10ce2c	APPROVED	2021-12-04T17:41:29.501
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40992.png"""	0	0	1		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba84ab402c123888c12ec	d1bb50f5-88b9-4b2c-973b-4e3f3d6ed6a1	0001c92a07--61aba84ab402c123888c12ec	eafeaf854fffc80237f349cc4a551ed4	APPROVED	2021-12-04T17:41:30.464
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_97.png"""	1	1	1						https://toloka.yandex.ru/task/29960711/0001c92a07--61aba8521ede1778297f9c80	18fa05a3-813e-4ef0-b76e-4254d9222073	0001c92a07--61aba8521ede1778297f9c80	b1ee51ded50ebcc1ffc3baaebfe6aea0	APPROVED	2021-12-04T17:41:38.879
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40992.png"""	0	0	1		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba852686e3d72a4bec21b	d1bb50f5-88b9-4b2c-973b-4e3f3d6ed6a1	0001c92a07--61aba852686e3d72a4bec21b	ffbd942e18d049a4332519c0b3374616	APPROVED	2021-12-04T17:41:38.169
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40663.png"""	0	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba8562ffa870b915e190b	412cb74c-2deb-4ad2-b5e5-2700f91f4e36	0001c92a07--61aba8562ffa870b915e190b	42f2d5705acb877164b8b9e967bbbf9a	APPROVED	2021-12-04T17:41:42.524
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_501.png"""	0	1	1						https://toloka.yandex.ru/task/29960711/0001c92a07--61aba85745612c79df4cc76c	d27cefcd-5339-4b74-b954-b3a1808c9729	0001c92a07--61aba85745612c79df4cc76c	eafeaf854fffc80237f349cc4a551ed4	APPROVED	2021-12-04T17:41:43.438
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_805.png"""	2	1	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61aba85e93b45940730c12f4	128ca31d-9f1c-409c-b5e6-df8bf0c2e481	0001c92a07--61aba85e93b45940730c12f4	ffbd942e18d049a4332519c0b3374616	APPROVED	2021-12-04T17:41:50.102
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40846.png"""	0	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba8608a06601a2084be01	6bb14f30-0cc2-434b-89e7-2284a14456c6	0001c92a07--61aba8608a06601a2084be01	1420d3254136412688d16c887b37f7c0	APPROVED	2021-12-04T17:41:52.878
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40898.png"""	0	1	1		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba86357d4c91098977fc2	30741c04-6a29-4eab-b828-e36107a3d1fe	0001c92a07--61aba86357d4c91098977fc2	b1ee51ded50ebcc1ffc3baaebfe6aea0	APPROVED	2021-12-04T17:41:55.635
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40838.png"""	1	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61aba866d6d182382f25aaf6	a7bf488c-0dbf-4613-9860-1af438baf939	0001c92a07--61aba866d6d182382f25aaf6	42f2d5705acb877164b8b9e967bbbf9a	APPROVED	2021-12-04T17:41:58.937
