INPUT:image_left	INPUT:image_right	OUTPUT:result	OUTPUT:textfield	GOLDEN:result	GOLDEN:textfield	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40524.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_17.png	Right		Left		The image on the Left is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae73eaf1bf9615d6e4d8c1	73e45cd2-3e00-4b35-840b-af605cbb2da2	0001cbd19b--61ae73eaf1bf9615d6e4d8c1	142cf83f58a51fd3e63a5e97fd4e9279	APPROVED	2021-12-06T20:34:50.831
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_447.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40677.png	Left		Right		The image on the Right is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae73f10910fc6b97ecae6a	c6de0444-2c62-42fa-a8d4-69313a93cd5f	0001cbd19b--61ae73f10910fc6b97ecae6a	1f7eee62d34f0c632f382faf3e82c9cf	APPROVED	2021-12-06T20:34:57.058
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_135.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40514.png	Right		Right		The image on the Right is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae73f39e265a148f9aefb4	49145660-7245-408a-8b84-a21fbe149596	0001cbd19b--61ae73f39e265a148f9aefb4	9693816b393074e6129463b44966f0cf	APPROVED	2021-12-06T20:34:59.107
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_37.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40631.png	Left		Right		The image on the Right is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae73f7e6166d6a31849380	60152fe3-2521-49cc-9907-4ab9c016f0f8	0001cbd19b--61ae73f7e6166d6a31849380	142cf83f58a51fd3e63a5e97fd4e9279	APPROVED	2021-12-06T20:35:03.552
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40527.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_195.png	Left		Left		The image on the Left is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae73fdd211124f5dc0442a	3a29037e-e36b-4bc7-83b4-4d279a74ac91	0001cbd19b--61ae73fdd211124f5dc0442a	9693816b393074e6129463b44966f0cf	APPROVED	2021-12-06T20:35:09.952
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40568.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_323.png	Left	background differences	Left		The image on the Left is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae7422f1bf9615d6e4da04	8023a8c3-cb5d-48d5-ab4a-ccf77c80542b	0001cbd19b--61ae7422f1bf9615d6e4da04	ff90f4a58e3c262759ba13e7616a57a5	APPROVED	2021-12-06T20:35:46.021
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_447.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40677.png	Left		Right		The image on the Right is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae743be6166d6a31849503	c6de0444-2c62-42fa-a8d4-69313a93cd5f	0001cbd19b--61ae743be6166d6a31849503	07ff7685904f9c7fe20bdddcd72e12e3	APPROVED	2021-12-06T20:36:11.835
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_37.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40631.png	Left		Right		The image on the Right is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae744d2031435ba2a9658b	60152fe3-2521-49cc-9907-4ab9c016f0f8	0001cbd19b--61ae744d2031435ba2a9658b	dde52e7f702038cba68858e897d66fb9	APPROVED	2021-12-06T20:36:29.183
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_811.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40831.png	Right		Right		The image on the Right is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae7458d211124f5dc045e9	efe8252c-f2f2-42de-9346-8d78f27a1742	0001cbd19b--61ae7458d211124f5dc045e9	bd6c51d961822514a03179bbebce7556	APPROVED	2021-12-06T20:36:40.322
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40850.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_835.png	Right		Left		The image on the Left is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae74731905f802c7373eca	b6c518ca-9de6-4ee9-841f-5852f964da48	0001cbd19b--61ae74731905f802c7373eca	cdd5cb25bd601828c1f19ab2cb5a0792	APPROVED	2021-12-06T20:37:07.120
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_135.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40514.png	Right		Right		The image on the Right is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae74828ea104624f4c8e43	49145660-7245-408a-8b84-a21fbe149596	0001cbd19b--61ae74828ea104624f4c8e43	ff90f4a58e3c262759ba13e7616a57a5	APPROVED	2021-12-06T20:37:22.218
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40535.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_219.png	Left		Left		The image on the Left is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae748b43766709674b3b60	12c6afae-4257-489e-97ee-f3addba0ad48	0001cbd19b--61ae748b43766709674b3b60	79f6ef2261ff4a5575611744b1dfcfba	APPROVED	2021-12-06T20:37:31.829
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_37.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40631.png	Right		Right		The image on the Right is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae748e6b8dbc6f8ec2ddbe	60152fe3-2521-49cc-9907-4ab9c016f0f8	0001cbd19b--61ae748e6b8dbc6f8ec2ddbe	ff90f4a58e3c262759ba13e7616a57a5	APPROVED	2021-12-06T20:37:34.439
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_785.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40822.png	Right		Right		The image on the Right is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae749b25ab5e66279e20d2	c9373b05-46bb-4f17-9e0d-d82a4d32f37e	0001cbd19b--61ae749b25ab5e66279e20d2	74afece2cc3ac3b98f779bbf3839d311	APPROVED	2021-12-06T20:37:47.451
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40903.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_963.png	Right		Left		The image on the Left is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae749c1905f802c7373fb0	4d7529ed-6477-4657-aa9b-9cb5a265726b	0001cbd19b--61ae749c1905f802c7373fb0	bd6c51d961822514a03179bbebce7556	APPROVED	2021-12-06T20:37:48.079
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40596.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_35.png	Left		Left		The image on the Left is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae74a8d3c186783c4c29f5	a800ee8a-5b43-4f73-8570-e8cd1960fb5f	0001cbd19b--61ae74a8d3c186783c4c29f5	ff90f4a58e3c262759ba13e7616a57a5	APPROVED	2021-12-06T20:38:00.263
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_699.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40786.png	Right		Right		The image on the Right is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae74b27e288174a932ef4b	16bc1f13-f0de-43e4-965b-c0297670c5d2	0001cbd19b--61ae74b27e288174a932ef4b	74afece2cc3ac3b98f779bbf3839d311	APPROVED	2021-12-06T20:38:10.461
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_811.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40831.png	Right		Right		The image on the Right is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae74b57dabad4c4254c870	efe8252c-f2f2-42de-9346-8d78f27a1742	0001cbd19b--61ae74b57dabad4c4254c870	32d7a15412ce1ba4ffc975753b9ea093	APPROVED	2021-12-06T20:38:13.955
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40675.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_427.png	Left		Left		The image on the Left is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae74bbb402c123889dc079	1bd331b3-c64f-46d1-afc6-12698aae58ef	0001cbd19b--61ae74bbb402c123889dc079	ff90f4a58e3c262759ba13e7616a57a5	APPROVED	2021-12-06T20:38:19.782
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40596.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_35.png	Left		Left		The image on the Left is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae74bfa69caa03edc82ae4	a800ee8a-5b43-4f73-8570-e8cd1960fb5f	0001cbd19b--61ae74bfa69caa03edc82ae4	32d7a15412ce1ba4ffc975753b9ea093	APPROVED	2021-12-06T20:38:23.586
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40852.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_859.png	Right		Left		The image on the Left is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae74c093b4594073242444	e6f246ac-639d-4810-a03c-4c615a08c5c7	0001cbd19b--61ae74c093b4594073242444	5971b60e419ea6422389c1de10e6db1a	APPROVED	2021-12-06T20:38:24.568
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_243.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40545.png	Right		Right		The image on the Right is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae74cbec7c4619a7c3afd3	df441413-2fb6-4c76-a7ab-ce014b441923	0001cbd19b--61ae74cbec7c4619a7c3afd3	32d7a15412ce1ba4ffc975753b9ea093	APPROVED	2021-12-06T20:38:35.937
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40596.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_35.png	Right	Top right of the image	Left		The image on the Left is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae74cd7dabad4c4254c8ce	a800ee8a-5b43-4f73-8570-e8cd1960fb5f	0001cbd19b--61ae74cd7dabad4c4254c8ce	79f6ef2261ff4a5575611744b1dfcfba	APPROVED	2021-12-06T20:38:37.899
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40506.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_133.png	Left		Left		The image on the Left is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae74cd8f524a1c8a902850	9795d57e-70d6-4e74-a0f4-d3535d31f71b	0001cbd19b--61ae74cd8f524a1c8a902850	74afece2cc3ac3b98f779bbf3839d311	APPROVED	2021-12-06T20:38:37.383
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40823.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_787.png	Right		Left		The image on the Left is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae74d93e0f222c5a09f2fc	ec6cf3cb-3c88-48c1-b100-56380edfea02	0001cbd19b--61ae74d93e0f222c5a09f2fc	32d7a15412ce1ba4ffc975753b9ea093	APPROVED	2021-12-06T20:38:49.787
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_37.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40631.png	Right		Right		The image on the Right is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae74e22de2f447c9f398e6	60152fe3-2521-49cc-9907-4ab9c016f0f8	0001cbd19b--61ae74e22de2f447c9f398e6	9693816b393074e6129463b44966f0cf	APPROVED	2021-12-06T20:38:58.507
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_811.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40831.png	Left		Right		The image on the Right is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae74e6fcdb9c3a73fad5d8	efe8252c-f2f2-42de-9346-8d78f27a1742	0001cbd19b--61ae74e6fcdb9c3a73fad5d8	74afece2cc3ac3b98f779bbf3839d311	APPROVED	2021-12-06T20:39:02.040
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40888.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_917.png	Left		Left		The image on the Left is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae74e7ec7c4619a7c3b078	fc6f7312-1e7a-45ab-9630-4b59888e3afa	0001cbd19b--61ae74e7ec7c4619a7c3b078	9693816b393074e6129463b44966f0cf	APPROVED	2021-12-06T20:39:03.969
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40852.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_859.png	Left		Left		The image on the Left is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae74e9ed797b7414faa181	e6f246ac-639d-4810-a03c-4c615a08c5c7	0001cbd19b--61ae74e9ed797b7414faa181	32d7a15412ce1ba4ffc975753b9ea093	APPROVED	2021-12-06T20:39:05.269
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_605.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40747.png	Right		Right		The image on the Right is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae74ec48f66669041fcc3a	208ac4b7-6691-4da6-897f-b7c926603c59	0001cbd19b--61ae74ec48f66669041fcc3a	9693816b393074e6129463b44966f0cf	APPROVED	2021-12-06T20:39:08.345
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40614.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_365.png	Right		Left		The image on the Left is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae74ed45612c79df5e9f22	621b87f5-fb5c-4a96-b4da-502f8df9941d	0001cbd19b--61ae74ed45612c79df5e9f22	4c31032b62f97706183cfa854b55f0e1	APPROVED	2021-12-06T20:39:09.822
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_731.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40803.png	Right		Right		The image on the Right is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae74f174501f072ed6886d	41cab91a-1c71-4ce5-b4b8-56201b519260	0001cbd19b--61ae74f174501f072ed6886d	32d7a15412ce1ba4ffc975753b9ea093	APPROVED	2021-12-06T20:39:13.204
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40852.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_859.png	Right		Left		The image on the Left is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae74f293b459407324250a	e6f246ac-639d-4810-a03c-4c615a08c5c7	0001cbd19b--61ae74f293b459407324250a	9693816b393074e6129463b44966f0cf	APPROVED	2021-12-06T20:39:14.416
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40524.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_17.png	Right		Left		The image on the Left is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae74f29612064ffd88e05f	73e45cd2-3e00-4b35-840b-af605cbb2da2	0001cbd19b--61ae74f29612064ffd88e05f	92c55c29af70cd0ad4ca96ec34ced1c1	APPROVED	2021-12-06T20:39:14.508
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_447.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40677.png	Left		Right		The image on the Right is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae74f92031435ba2a96877	c6de0444-2c62-42fa-a8d4-69313a93cd5f	0001cbd19b--61ae74f92031435ba2a96877	32d7a15412ce1ba4ffc975753b9ea093	APPROVED	2021-12-06T20:39:21.928
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40850.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_835.png	Left		Left		The image on the Left is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae74fc8a06601a20a00c68	b6c518ca-9de6-4ee9-841f-5852f964da48	0001cbd19b--61ae74fc8a06601a20a00c68	316abd2d8585341b9d6ecacf0e26ee1c	APPROVED	2021-12-06T20:39:24.289
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_243.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40545.png	Left		Right		The image on the Right is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae74fd19bf98074e0f5e69	df441413-2fb6-4c76-a7ab-ce014b441923	0001cbd19b--61ae74fd19bf98074e0f5e69	9693816b393074e6129463b44966f0cf	APPROVED	2021-12-06T20:39:25.819
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40535.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_219.png	Right		Left		The image on the Left is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae75069612064ffd88e0f1	12c6afae-4257-489e-97ee-f3addba0ad48	0001cbd19b--61ae75069612064ffd88e0f1	32d7a15412ce1ba4ffc975753b9ea093	APPROVED	2021-12-06T20:39:34.523
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_243.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40545.png	Right		Right		The image on the Right is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae750725ab5e66279e2409	df441413-2fb6-4c76-a7ab-ce014b441923	0001cbd19b--61ae750725ab5e66279e2409	984379f210f49128f6f1fca29ae28440	APPROVED	2021-12-06T20:39:35.267
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40524.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_17.png	Left		Left		The image on the Left is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae750a48f66669041fcce2	73e45cd2-3e00-4b35-840b-af605cbb2da2	0001cbd19b--61ae750a48f66669041fcce2	316abd2d8585341b9d6ecacf0e26ee1c	APPROVED	2021-12-06T20:39:38.422
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40888.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_917.png	Left		Left		The image on the Left is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae750e880f2a0571490930	fc6f7312-1e7a-45ab-9630-4b59888e3afa	0001cbd19b--61ae750e880f2a0571490930	74afece2cc3ac3b98f779bbf3839d311	APPROVED	2021-12-06T20:39:42.606
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_979.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40916.png	Left		Right		The image on the Right is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae7511ed797b7414faa233	3a9f607b-3339-4ce1-83ac-2ec3c27fb8ff	0001cbd19b--61ae7511ed797b7414faa233	32d7a15412ce1ba4ffc975753b9ea093	APPROVED	2021-12-06T20:39:45.902
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40596.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_35.png	Left		Left		The image on the Left is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae7513cffb63121f8e6a40	a800ee8a-5b43-4f73-8570-e8cd1960fb5f	0001cbd19b--61ae7513cffb63121f8e6a40	9693816b393074e6129463b44966f0cf	APPROVED	2021-12-06T20:39:47.059
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40568.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_323.png	Right		Left		The image on the Left is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae75151ede177829903e65	8023a8c3-cb5d-48d5-ab4a-ccf77c80542b	0001cbd19b--61ae75151ede177829903e65	fedbf4768f02e269d30b2b4e5341d178	APPROVED	2021-12-06T20:39:49.104
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_447.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40677.png	Left		Right		The image on the Right is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae7517215e4f1de42ad0ea	c6de0444-2c62-42fa-a8d4-69313a93cd5f	0001cbd19b--61ae7517215e4f1de42ad0ea	de69b99a775570853aef54ddf2b7ddbc	APPROVED	2021-12-06T20:39:51.666
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40535.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_219.png	Right		Left		The image on the Left is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae75193e0f222c5a09f416	12c6afae-4257-489e-97ee-f3addba0ad48	0001cbd19b--61ae75193e0f222c5a09f416	67d4cd781227112a19a71088577f6575	APPROVED	2021-12-06T20:39:53.041
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40850.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_835.png	Right		Left		The image on the Left is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae751d9e265a148f9af709	b6c518ca-9de6-4ee9-841f-5852f964da48	0001cbd19b--61ae751d9e265a148f9af709	32d7a15412ce1ba4ffc975753b9ea093	APPROVED	2021-12-06T20:39:57.706
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_121.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40504.png	Right		Right		The image on the Right is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae751ded797b7414faa27f	33f7b598-4da7-4e8c-9dbf-091319bcc0aa	0001cbd19b--61ae751ded797b7414faa27f	9693816b393074e6129463b44966f0cf	APPROVED	2021-12-06T20:39:57.642
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40888.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_917.png	Right		Left		The image on the Left is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae751e56ee9447b64c7559	fc6f7312-1e7a-45ab-9630-4b59888e3afa	0001cbd19b--61ae751e56ee9447b64c7559	ff90f4a58e3c262759ba13e7616a57a5	APPROVED	2021-12-06T20:39:58.820
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_605.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40747.png	Right		Right		The image on the Right is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae7522215e4f1de42ad11d	208ac4b7-6691-4da6-897f-b7c926603c59	0001cbd19b--61ae7522215e4f1de42ad11d	316abd2d8585341b9d6ecacf0e26ee1c	APPROVED	2021-12-06T20:40:02.644
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40675.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_427.png	Left		Left		The image on the Left is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae75232d323c6b64f09e34	1bd331b3-c64f-46d1-afc6-12698aae58ef	0001cbd19b--61ae75232d323c6b64f09e34	74afece2cc3ac3b98f779bbf3839d311	APPROVED	2021-12-06T20:40:03.218
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40614.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_365.png	Left		Left		The image on the Left is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae752a1ede177829903ec3	621b87f5-fb5c-4a96-b4da-502f8df9941d	0001cbd19b--61ae752a1ede177829903ec3	316abd2d8585341b9d6ecacf0e26ee1c	APPROVED	2021-12-06T20:40:10.892
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_121.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40504.png	Right		Right		The image on the Right is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae7530ad9d9c12b47cb4ae	33f7b598-4da7-4e8c-9dbf-091319bcc0aa	0001cbd19b--61ae7530ad9d9c12b47cb4ae	a70fcca57a32721a709401bbaf1eec6f	APPROVED	2021-12-06T20:40:16.060
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_605.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40747.png	Left		Right		The image on the Right is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae753557d4c91098aa2388	208ac4b7-6691-4da6-897f-b7c926603c59	0001cbd19b--61ae753557d4c91098aa2388	99317fe8e6679f2712429310e4124104	APPROVED	2021-12-06T20:40:21.813
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_583.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40712.png	Right		Right		The image on the Right is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae753b1d7fbd5ee3b43466	5a4d5e49-ca40-4077-9073-ae40842d5cec	0001cbd19b--61ae753b1d7fbd5ee3b43466	ff90f4a58e3c262759ba13e7616a57a5	APPROVED	2021-12-06T20:40:27.610
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40506.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_133.png	Left		Left		The image on the Left is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae753e18153d076c94928c	9795d57e-70d6-4e74-a0f4-d3535d31f71b	0001cbd19b--61ae753e18153d076c94928c	984379f210f49128f6f1fca29ae28440	APPROVED	2021-12-06T20:40:30.649
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_121.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40504.png	Right		Right		The image on the Right is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae75418a06601a20a00ef1	33f7b598-4da7-4e8c-9dbf-091319bcc0aa	0001cbd19b--61ae75418a06601a20a00ef1	316abd2d8585341b9d6ecacf0e26ee1c	APPROVED	2021-12-06T20:40:33.268
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40506.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_133.png	Right		Left		The image on the Left is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae75452ed8ae28868c0973	9795d57e-70d6-4e74-a0f4-d3535d31f71b	0001cbd19b--61ae75452ed8ae28868c0973	a70fcca57a32721a709401bbaf1eec6f	APPROVED	2021-12-06T20:40:37.905
													
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40903.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_963.png	Left		Left		The image on the Left is REAL.		https://toloka.yandex.ru/task/30134683/0001cbd19b--61ae7549336bb66032b6cc22	4d7529ed-6477-4657-aa9b-9cb5a265726b	0001cbd19b--61ae7549336bb66032b6cc22	74afece2cc3ac3b98f779bbf3839d311	APPROVED	2021-12-06T20:40:41.632
													
