INPUT:image	OUTPUT:reason	OUTPUT:result	OUTPUT:confidence	GOLDEN:reason	GOLDEN:result	GOLDEN:confidence	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00027.png"""		0	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aa29371c915f3917dc08	ef4eb380-2ab0-4798-88ed-fa3b3fb83093	00020794f5--62b3aa29371c915f3917dc08	61a202bee21caeb98f24a99e99ab240b	APPROVED	2022-06-22T23:47:53.841
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1202.png"""		1	0		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aa2bd3f9887f0ac5ddcc	b2e80fee-5e34-4116-b72f-494705042c68	00020794f5--62b3aa2bd3f9887f0ac5ddcc	4cfa5fec2237e013be8be8b037fac039	APPROVED	2022-06-22T23:47:55.479
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00043.png"""		0	1		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aa2ebfbc917187359178	75ef064f-7861-40ad-ba44-5e60930c0fbd	00020794f5--62b3aa2ebfbc917187359178	e7c1cde1aa0fcda584bc72196565f04b	APPROVED	2022-06-22T23:47:58.415
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00043.png"""		1	1		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aa314eeb4659d860c6fb	75ef064f-7861-40ad-ba44-5e60930c0fbd	00020794f5--62b3aa314eeb4659d860c6fb	877767dc5aa8b778cb9c0d9b95c1be07	APPROVED	2022-06-22T23:48:01.358
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00322.png"""		1	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aa357ef386339ecd7e7c	46ac9822-d90e-48b3-af09-57eb6937d6fc	00020794f5--62b3aa357ef386339ecd7e7c	4cfa5fec2237e013be8be8b037fac039	APPROVED	2022-06-22T23:48:05.375
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1312.png"""		1	0		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aa35db3c0e2a7ee17ced	f9a3ddaf-ffdb-4746-b5c8-c5747e522c70	00020794f5--62b3aa35db3c0e2a7ee17ced	61a202bee21caeb98f24a99e99ab240b	APPROVED	2022-06-22T23:48:05.738
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_42.png"""		1	0		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aa36d3f9887f0ac5ddf2	b1f38b47-d3e0-4aa9-8363-4e2a2d9bb68a	00020794f5--62b3aa36d3f9887f0ac5ddf2	2a1461a0c1a0092f7fa2e769aec10171	APPROVED	2022-06-22T23:48:06.943
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1217.png"""		1	0		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aa3c371c915f3917dc2e	c3530759-71a2-4365-81c2-92c430028a9b	00020794f5--62b3aa3c371c915f3917dc2e	ed7f77c725ad7102a0bac47cdd54d112	APPROVED	2022-06-22T23:48:12.190
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1580.png"""		0	0		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aa3f5b93d63c9a6d2d27	f55dedbd-463a-4ba8-b348-781345119747	00020794f5--62b3aa3f5b93d63c9a6d2d27	877767dc5aa8b778cb9c0d9b95c1be07	APPROVED	2022-06-22T23:48:15.830
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00039.png"""		0	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aa4863015f6719ae80a5	91d1ee27-34c0-4482-a50b-bb39f58d19f0	00020794f5--62b3aa4863015f6719ae80a5	e7c1cde1aa0fcda584bc72196565f04b	APPROVED	2022-06-22T23:48:24.046
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1217.png"""		0	1		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aa4dc86454097cfdd0a5	c3530759-71a2-4365-81c2-92c430028a9b	00020794f5--62b3aa4dc86454097cfdd0a5	877767dc5aa8b778cb9c0d9b95c1be07	APPROVED	2022-06-22T23:48:29.768
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00043.png"""		0	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aa502bc50178c8849abd	75ef064f-7861-40ad-ba44-5e60930c0fbd	00020794f5--62b3aa502bc50178c8849abd	4cfa5fec2237e013be8be8b037fac039	APPROVED	2022-06-22T23:48:32.257
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1217.png"""		1	1		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aa56f386c61f526a6ee5	c3530759-71a2-4365-81c2-92c430028a9b	00020794f5--62b3aa56f386c61f526a6ee5	ba07f102831f40212707cf0f7ee89a08	APPROVED	2022-06-22T23:48:38.244
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00322.png"""		0	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aa5963015f6719ae8100	46ac9822-d90e-48b3-af09-57eb6937d6fc	00020794f5--62b3aa5963015f6719ae8100	e7c1cde1aa0fcda584bc72196565f04b	APPROVED	2022-06-22T23:48:41.523
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1176.png"""		0	2		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aa5b4cdb14676c0dbaaa	9bce674d-074f-4dce-ac25-a5c1419d9b76	00020794f5--62b3aa5b4cdb14676c0dbaaa	877767dc5aa8b778cb9c0d9b95c1be07	APPROVED	2022-06-22T23:48:43.870
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00827.png"""		1	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aa5c3bd4b44f88c7e394	49d593e0-eab1-4665-9912-f5002436c792	00020794f5--62b3aa5c3bd4b44f88c7e394	4cfa5fec2237e013be8be8b037fac039	APPROVED	2022-06-22T23:48:44.076
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00027.png"""		1	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aa674cdb14676c0dbad4	ef4eb380-2ab0-4798-88ed-fa3b3fb83093	00020794f5--62b3aa674cdb14676c0dbad4	4cfa5fec2237e013be8be8b037fac039	APPROVED	2022-06-22T23:48:55.807
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_28.png"""		1	1		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aa6963015f6719ae8174	9d1ea2bb-77b6-436c-9b80-8602739dd0b9	00020794f5--62b3aa6963015f6719ae8174	ba07f102831f40212707cf0f7ee89a08	APPROVED	2022-06-22T23:48:57.848
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_144.png"""		0	0		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aa6e27ee7d2e734491c1	3f92200d-859c-43b9-b346-c6fd69259f26	00020794f5--62b3aa6e27ee7d2e734491c1	2a1461a0c1a0092f7fa2e769aec10171	APPROVED	2022-06-22T23:49:02.609
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_34.png"""		1	0		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aa703a8b7365c7977680	9e70a83d-a3ac-4ae2-a833-41d23dffc5f3	00020794f5--62b3aa703a8b7365c7977680	4cfa5fec2237e013be8be8b037fac039	APPROVED	2022-06-22T23:49:04.171
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1312.png"""		1	1		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aa7463015f6719ae819b	f9a3ddaf-ffdb-4746-b5c8-c5747e522c70	00020794f5--62b3aa7463015f6719ae819b	5511739638a1dc945204655b7cd16e44	APPROVED	2022-06-22T23:49:08.859
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1398.png"""		1	1		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aa807add182ed2df107f	577bb427-d4c7-4900-b87b-d0c785e383a8	00020794f5--62b3aa807add182ed2df107f	61a202bee21caeb98f24a99e99ab240b	APPROVED	2022-06-22T23:49:20.440
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1580.png"""		1	1		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aa824620232957a92f0b	f55dedbd-463a-4ba8-b348-781345119747	00020794f5--62b3aa824620232957a92f0b	e7c1cde1aa0fcda584bc72196565f04b	APPROVED	2022-06-22T23:49:22.902
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00093.png"""		0	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aa8972196247e3dc26bf	b87cc5c6-3ed5-4b63-b4bb-ace581d4d470	00020794f5--62b3aa8972196247e3dc26bf	4cfa5fec2237e013be8be8b037fac039	APPROVED	2022-06-22T23:49:29.438
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00769.png"""		0	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aa8a503a6f228c0af0a6	cf431bbc-d4cd-403a-b3e9-2cf2b010a15a	00020794f5--62b3aa8a503a6f228c0af0a6	ba07f102831f40212707cf0f7ee89a08	APPROVED	2022-06-22T23:49:30.315
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1312.png"""		1	0		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aa8b8bb77b33979b38c4	f9a3ddaf-ffdb-4746-b5c8-c5747e522c70	00020794f5--62b3aa8b8bb77b33979b38c4	2a1461a0c1a0092f7fa2e769aec10171	APPROVED	2022-06-22T23:49:31.684
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00942.png"""		0	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aa8f5a5534770c1b0d60	241f9080-6990-49ff-b980-17cd770e1a87	00020794f5--62b3aa8f5a5534770c1b0d60	6e280bb61942e24cd8035a5982e725ee	APPROVED	2022-06-22T23:49:35.935
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00029.png"""		1	1		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aa8f72196247e3dc26c4	98ee0492-56b6-49a0-8349-eb38de198e4c	00020794f5--62b3aa8f72196247e3dc26c4	5511739638a1dc945204655b7cd16e44	APPROVED	2022-06-22T23:49:35.444
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_80.png"""		1	0		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aa913a8b7365c79776d4	bf84e6bb-6fd9-46ed-b1db-7f59384b4f46	00020794f5--62b3aa913a8b7365c79776d4	61a202bee21caeb98f24a99e99ab240b	APPROVED	2022-06-22T23:49:37.366
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1541.png"""		1	0		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aa9475b9932fb100a5f2	3f0b86bf-42c9-4e97-958c-ad07ee90f18b	00020794f5--62b3aa9475b9932fb100a5f2	4cfa5fec2237e013be8be8b037fac039	APPROVED	2022-06-22T23:49:40.419
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00034.png"""		0	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aa9af59b6d7973ec2117	d3c26522-9b3c-449c-a809-80ec9e33306a	00020794f5--62b3aa9af59b6d7973ec2117	f73edc99fa75ec991ba6e08434ec4820	APPROVED	2022-06-22T23:49:46.065
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_34.png"""		1	2		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aa9c63015f6719ae822b	9e70a83d-a3ac-4ae2-a833-41d23dffc5f3	00020794f5--62b3aa9c63015f6719ae822b	6e280bb61942e24cd8035a5982e725ee	APPROVED	2022-06-22T23:49:48.963
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1202.png"""		1	1		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aa9d23950a60072f6654	b2e80fee-5e34-4116-b72f-494705042c68	00020794f5--62b3aa9d23950a60072f6654	e7c1cde1aa0fcda584bc72196565f04b	APPROVED	2022-06-22T23:49:49.275
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1580.png"""		1	0		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aa9e60b2102964c52577	f55dedbd-463a-4ba8-b348-781345119747	00020794f5--62b3aa9e60b2102964c52577	4cfa5fec2237e013be8be8b037fac039	APPROVED	2022-06-22T23:49:50.972
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_196.png"""		1	1		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aaa991f606040296e636	60238527-a41e-4ea6-94ef-9d4a9ff96275	00020794f5--62b3aaa991f606040296e636	06df2e2093fb35ae052dd558593c0e97	APPROVED	2022-06-22T23:50:01.440
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_34.png"""		1	1		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aaad1323912d66bf9772	9e70a83d-a3ac-4ae2-a833-41d23dffc5f3	00020794f5--62b3aaad1323912d66bf9772	ba07f102831f40212707cf0f7ee89a08	APPROVED	2022-06-22T23:50:05.271
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00079.png"""		1	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aaad89998b36af93b095	fbd18205-957b-43bd-8996-232da2780387	00020794f5--62b3aaad89998b36af93b095	4cfa5fec2237e013be8be8b037fac039	APPROVED	2022-06-22T23:50:05.166
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1580.png"""		1	0		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aab2503a6f228c0af0e6	f55dedbd-463a-4ba8-b348-781345119747	00020794f5--62b3aab2503a6f228c0af0e6	61a202bee21caeb98f24a99e99ab240b	APPROVED	2022-06-22T23:50:10.732
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1202.png"""		1	0		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aab2a195cb6d911b3f9c	b2e80fee-5e34-4116-b72f-494705042c68	00020794f5--62b3aab2a195cb6d911b3f9c	f73edc99fa75ec991ba6e08434ec4820	APPROVED	2022-06-22T23:50:10.070
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1398.png"""		1	1		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aab44620232957a92f77	577bb427-d4c7-4900-b87b-d0c785e383a8	00020794f5--62b3aab44620232957a92f77	06df2e2093fb35ae052dd558593c0e97	APPROVED	2022-06-22T23:50:12.927
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00079.png"""		0	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aab5d6003363909d542f	fbd18205-957b-43bd-8996-232da2780387	00020794f5--62b3aab5d6003363909d542f	2a1461a0c1a0092f7fa2e769aec10171	APPROVED	2022-06-22T23:50:13.850
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00027.png"""		0	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aab6a59ced0c3908e890	ef4eb380-2ab0-4798-88ed-fa3b3fb83093	00020794f5--62b3aab6a59ced0c3908e890	6e280bb61942e24cd8035a5982e725ee	APPROVED	2022-06-22T23:50:14.565
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00942.png"""		1	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aab92fbdfa4c43e18bfa	241f9080-6990-49ff-b980-17cd770e1a87	00020794f5--62b3aab92fbdfa4c43e18bfa	e7c1cde1aa0fcda584bc72196565f04b	APPROVED	2022-06-22T23:50:17.568
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00942.png"""		1	1		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aac51323912d66bf97af	241f9080-6990-49ff-b980-17cd770e1a87	00020794f5--62b3aac51323912d66bf97af	5511739638a1dc945204655b7cd16e44	APPROVED	2022-06-22T23:50:29.119
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_144.png"""		1	0		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aac64eeb4659d860caad	3f92200d-859c-43b9-b346-c6fd69259f26	00020794f5--62b3aac64eeb4659d860caad	4dbabde2cee18992b2c139a9d85a6a42	APPROVED	2022-06-22T23:50:30.367
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00079.png"""		0	1		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aac6bfbc917187359326	fbd18205-957b-43bd-8996-232da2780387	00020794f5--62b3aac6bfbc917187359326	6e280bb61942e24cd8035a5982e725ee	APPROVED	2022-06-22T23:50:30.070
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00942.png"""		0	1		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aac71323912d66bf97b9	241f9080-6990-49ff-b980-17cd770e1a87	00020794f5--62b3aac71323912d66bf97b9	ba07f102831f40212707cf0f7ee89a08	APPROVED	2022-06-22T23:50:31.224
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_158.png"""		1	0		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aac85a5534770c1b0ddc	6e41fe2b-086c-4776-8f93-a0397eb4861f	00020794f5--62b3aac85a5534770c1b0ddc	f73edc99fa75ec991ba6e08434ec4820	APPROVED	2022-06-22T23:50:32.598
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_108.png"""		1	0		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aac8eba1fe766f7869b5	d2003219-3e77-45bf-b078-288eaa8ff6eb	00020794f5--62b3aac8eba1fe766f7869b5	4cfa5fec2237e013be8be8b037fac039	APPROVED	2022-06-22T23:50:32.668
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_62.png"""		0	1		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aacb0e83233f579f37a3	3b3398be-094b-4742-bc75-698895bf63cb	00020794f5--62b3aacb0e83233f579f37a3	61a202bee21caeb98f24a99e99ab240b	APPROVED	2022-06-22T23:50:35.638
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00034.png"""		1	1		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aacd6255ea71b2b929b1	d3c26522-9b3c-449c-a809-80ec9e33306a	00020794f5--62b3aacd6255ea71b2b929b1	06df2e2093fb35ae052dd558593c0e97	APPROVED	2022-06-22T23:50:37.644
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_24.png"""		1	0		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aad40e83233f579f37d1	7fec2f81-fe9a-4f9d-ab44-70e998a73ced	00020794f5--62b3aad40e83233f579f37d1	4dbabde2cee18992b2c139a9d85a6a42	APPROVED	2022-06-22T23:50:44.165
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00086.png"""		0	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aad6d6003363909d5471	aca24661-2c58-4f89-8af9-d463ee16fa85	00020794f5--62b3aad6d6003363909d5471	ba07f102831f40212707cf0f7ee89a08	APPROVED	2022-06-22T23:50:46.166
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00034.png"""		0	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aad7ee0a3360b785e09f	d3c26522-9b3c-449c-a809-80ec9e33306a	00020794f5--62b3aad7ee0a3360b785e09f	6e280bb61942e24cd8035a5982e725ee	APPROVED	2022-06-22T23:50:47.153
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_28.png"""		1	0		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aad891f606040296e6ee	9d1ea2bb-77b6-436c-9b80-8602739dd0b9	00020794f5--62b3aad891f606040296e6ee	4cfa5fec2237e013be8be8b037fac039	APPROVED	2022-06-22T23:50:48.210
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00003.png"""		0	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aada3a8b7365c79777cd	12e17e4d-cc1e-4fe3-8686-53d8be2d4097	00020794f5--62b3aada3a8b7365c79777cd	e7c1cde1aa0fcda584bc72196565f04b	APPROVED	2022-06-22T23:50:50.178
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00029.png"""		0	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aadc2bc50178c8849ea3	98ee0492-56b6-49a0-8349-eb38de198e4c	00020794f5--62b3aadc2bc50178c8849ea3	2a1461a0c1a0092f7fa2e769aec10171	APPROVED	2022-06-22T23:50:52.587
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00003.png"""		0	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aae42bc50178c8849f01	12e17e4d-cc1e-4fe3-8686-53d8be2d4097	00020794f5--62b3aae42bc50178c8849f01	ba07f102831f40212707cf0f7ee89a08	APPROVED	2022-06-22T23:51:00.643
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00043.png"""		0	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aae5ee0a3360b785e0ec	75ef064f-7861-40ad-ba44-5e60930c0fbd	00020794f5--62b3aae5ee0a3360b785e0ec	f73edc99fa75ec991ba6e08434ec4820	APPROVED	2022-06-22T23:51:01.835
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00832.png"""		0	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aae67e485c6d1ba16a15	474501b8-fae6-4ecc-a819-419244508dac	00020794f5--62b3aae67e485c6d1ba16a15	4dbabde2cee18992b2c139a9d85a6a42	APPROVED	2022-06-22T23:51:02.915
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_186.png"""		1	0		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aae911330202f5e1a39a	f5bd3194-b969-4ecc-b8d3-88942be7a9d2	00020794f5--62b3aae911330202f5e1a39a	4cfa5fec2237e013be8be8b037fac039	APPROVED	2022-06-22T23:51:05.416
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00816.png"""		1	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aae9a59ced0c3908e99a	79f4be7d-12cc-4cb7-8c03-df5c3bc4efd8	00020794f5--62b3aae9a59ced0c3908e99a	9ff140d9da012b6e86fd47eb46ce228c	APPROVED	2022-06-22T23:51:05.254
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_158.png"""		1	1		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aaecd3f9887f0ac5e15f	6e41fe2b-086c-4776-8f93-a0397eb4861f	00020794f5--62b3aaecd3f9887f0ac5e15f	06df2e2093fb35ae052dd558593c0e97	APPROVED	2022-06-22T23:51:08.814
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1398.png"""		0	1		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aaf12fbdfa4c43e18c70	577bb427-d4c7-4900-b87b-d0c785e383a8	00020794f5--62b3aaf12fbdfa4c43e18c70	7f63b98b5b21d62d0c986c6fbb01308e	APPROVED	2022-06-22T23:51:13.794
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00044.png"""		0	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aaf527ee7d2e73449315	2a4dcc9a-15c1-45ac-b538-26bad8e3b2cc	00020794f5--62b3aaf527ee7d2e73449315	4cfa5fec2237e013be8be8b037fac039	APPROVED	2022-06-22T23:51:17.806
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1217.png"""		0	0		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aaf5db3c0e2a7ee1805d	c3530759-71a2-4365-81c2-92c430028a9b	00020794f5--62b3aaf5db3c0e2a7ee1805d	4dbabde2cee18992b2c139a9d85a6a42	APPROVED	2022-06-22T23:51:17.388
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00769.png"""		0	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aaf67e485c6d1ba16a34	cf431bbc-d4cd-403a-b3e9-2cf2b010a15a	00020794f5--62b3aaf67e485c6d1ba16a34	6e280bb61942e24cd8035a5982e725ee	APPROVED	2022-06-22T23:51:18.142
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_16.png"""		1	1		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aaf791f606040296e856	8d37d0cd-a96c-451a-aa1a-44e7b85bc92e	00020794f5--62b3aaf791f606040296e856	ba07f102831f40212707cf0f7ee89a08	APPROVED	2022-06-22T23:51:19.826
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1398.png"""		1	0		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aaf986474a5c9aa4b19c	577bb427-d4c7-4900-b87b-d0c785e383a8	00020794f5--62b3aaf986474a5c9aa4b19c	c9c766746d7212d8a62cdf576f2b3881	APPROVED	2022-06-22T23:51:21.747
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00046.png"""		1	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ab034cdb14676c0dbce0	8b2c0cd4-3759-4f85-a257-7633aa2300d0	00020794f5--62b3ab034cdb14676c0dbce0	4cfa5fec2237e013be8be8b037fac039	APPROVED	2022-06-22T23:51:31.102
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1541.png"""		0	0		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ab047add182ed2df127b	3f0b86bf-42c9-4e97-958c-ad07ee90f18b	00020794f5--62b3ab047add182ed2df127b	6e280bb61942e24cd8035a5982e725ee	APPROVED	2022-06-22T23:51:32.074
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00044.png"""		1	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ab061f245937779df4e9	2a4dcc9a-15c1-45ac-b538-26bad8e3b2cc	00020794f5--62b3ab061f245937779df4e9	e7c1cde1aa0fcda584bc72196565f04b	APPROVED	2022-06-22T23:51:34.360
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1398.png"""		0	1		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ab067e485c6d1ba16a7b	577bb427-d4c7-4900-b87b-d0c785e383a8	00020794f5--62b3ab067e485c6d1ba16a7b	ba07f102831f40212707cf0f7ee89a08	APPROVED	2022-06-22T23:51:34.053
														
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00827.png"""		0	1		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ab0a6255ea71b2b92ece	49d593e0-eab1-4665-9912-f5002436c792	00020794f5--62b3ab0a6255ea71b2b92ece	06df2e2093fb35ae052dd558593c0e97	APPROVED	2022-06-22T23:51:38.852
														
