INPUT:image	OUTPUT:reason	OUTPUT:result	OUTPUT:confidence	GOLDEN:reason	GOLDEN:result	GOLDEN:confidence	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00000.png"""		1	1		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae562d5a75ae0e42d60b29	e2298b8e-7192-4773-a177-c79b59d1d5ca	0002069a78--62ae562d5a75ae0e42d60b29	c83252ff5a0da16b097926ba8f11441a	APPROVED	2022-06-18T22:48:13.645	2022-06-18T22:48:36.258
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00861.png"""		1	0		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae562e48254e0ec74e1222	e028a10b-12e7-4ac0-b80b-e64e77517504	0002069a78--62ae562e48254e0ec74e1222	de77ac2d7b89d400121f092ec31a44cd	APPROVED	2022-06-18T22:48:14.789	2022-06-18T22:48:26.583
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_6.png"""		0	1		1				https://toloka.yandex.ru/task/33987192/0002069a78--62ae562fda40c1336248d925	71a56673-7ece-4283-8d5b-cd853ab4a48e	0002069a78--62ae562fda40c1336248d925	dba985260cc2b747e9b95e16cdcfecab	APPROVED	2022-06-18T22:48:15.719	2022-06-18T22:48:29.069
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00704.png"""		0	0		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae563074abc24c440f5897	3069f5a3-ed86-4c69-9d05-1f201f574269	0002069a78--62ae563074abc24c440f5897	cad827709af903abde039be2e85a929f	APPROVED	2022-06-18T22:48:16.461	2022-06-18T22:49:02.663
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_176.png"""		1	1		1				https://toloka.yandex.ru/task/33987192/0002069a78--62ae56308777dc53ff82a712	80656fae-7d57-42b9-ae73-69476e978d81	0002069a78--62ae56308777dc53ff82a712	9c2bcc9bc7628928c1db76a154dcaa0f	APPROVED	2022-06-18T22:48:16.509	2022-06-18T22:48:30.158
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1445.png"""		1	0		1				https://toloka.yandex.ru/task/33987192/0002069a78--62ae5631d2cd4a6fed09a845	f185f7ca-966e-4e7c-be8c-c74c5f0d722e	0002069a78--62ae5631d2cd4a6fed09a845	525a5dafda304df4ae2241903e584f23	APPROVED	2022-06-18T22:48:17.367	2022-06-18T22:48:48.122
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00881.png"""		0	0		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae5634f747a91edca51f4c	690b5624-b4b8-4eba-89c4-ab44737f0c9b	0002069a78--62ae5634f747a91edca51f4c	b3ce2dac2f29e7fcdfb61201d665169d	APPROVED	2022-06-18T22:48:20.159	2022-06-18T22:48:30.382
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1445.png"""		0	0		1				https://toloka.yandex.ru/task/33987192/0002069a78--62ae5636f747a91edca51f55	f185f7ca-966e-4e7c-be8c-c74c5f0d722e	0002069a78--62ae5636f747a91edca51f55	6e619139a70eda9939dddebb9dee401a	APPROVED	2022-06-18T22:48:22.224	2022-06-18T22:49:28.814
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00704.png"""		0	0		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae56374968ae602aadb0f1	3069f5a3-ed86-4c69-9d05-1f201f574269	0002069a78--62ae56374968ae602aadb0f1	d5face89a2033eb876afde7d195a88c0	APPROVED	2022-06-18T22:48:23.701	2022-06-18T22:48:37.451
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00938.png"""		0	0		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae563aee338260dc21db21	6017b30f-cb32-4753-ba38-79ac382e42dc	0002069a78--62ae563aee338260dc21db21	417fd6a7bff55b5fcf2ec0c6a23ddcc3	APPROVED	2022-06-18T22:48:26.983	2022-06-18T22:48:34.944
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00085.png"""		0	1		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae563b1253871757f99d0d	f46c84b3-1af3-4d72-81ae-42b3f4905191	0002069a78--62ae563b1253871757f99d0d	0ef6ccdf8c1454e1f61aa566ebd02231	APPROVED	2022-06-18T22:48:27.113	2022-06-18T22:49:05.168
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00902.png"""		1	0		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae563c4c744c10451c50f6	8ea918a5-5d3f-4fb8-ae44-436e1e7c0765	0002069a78--62ae563c4c744c10451c50f6	de77ac2d7b89d400121f092ec31a44cd	APPROVED	2022-06-18T22:48:28.443	2022-06-18T22:48:39.361
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00068.png"""		0	1		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae56408429d62dc08dc97f	da137038-238b-4672-9aab-b00ba5ef35cd	0002069a78--62ae56408429d62dc08dc97f	9c2bcc9bc7628928c1db76a154dcaa0f	APPROVED	2022-06-18T22:48:32.745	2022-06-18T22:48:38.614
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1072.png"""		1	0		1				https://toloka.yandex.ru/task/33987192/0002069a78--62ae56451253871757f99d2a	b4f1f153-e34b-4e98-8cf8-3dc31eac10f7	0002069a78--62ae56451253871757f99d2a	d143ecd7c9306afc9d7087825a1e235e	APPROVED	2022-06-18T22:48:37.216	2022-06-18T22:49:10.820
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_304.png"""		1	0		1				https://toloka.yandex.ru/task/33987192/0002069a78--62ae564568008e1f11fa34da	1645f0ef-f3ad-41cf-8447-ea59ad65bd50	0002069a78--62ae564568008e1f11fa34da	417fd6a7bff55b5fcf2ec0c6a23ddcc3	APPROVED	2022-06-18T22:48:37.288	2022-06-18T22:48:41.596
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1445.png"""		1	0		1				https://toloka.yandex.ru/task/33987192/0002069a78--62ae56462f19775ffa3708bb	f185f7ca-966e-4e7c-be8c-c74c5f0d722e	0002069a78--62ae56462f19775ffa3708bb	d5face89a2033eb876afde7d195a88c0	APPROVED	2022-06-18T22:48:38.980	2022-06-18T22:48:59.581
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00180.png"""		0	1		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae5648d2eb5432f1e3738c	de02ffad-47ee-4e48-9598-91f7e25edc67	0002069a78--62ae5648d2eb5432f1e3738c	279b9c7658ac70aae96aa77969538170	APPROVED	2022-06-18T22:48:40.686	2022-06-18T22:49:09.204
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00902.png"""		0	1		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae5649e2f46c69484d8669	8ea918a5-5d3f-4fb8-ae44-436e1e7c0765	0002069a78--62ae5649e2f46c69484d8669	9c2bcc9bc7628928c1db76a154dcaa0f	APPROVED	2022-06-18T22:48:41.290	2022-06-18T22:48:46.940
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00837.png"""		0	2		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae564b8777dc53ff82a751	62cada11-1df9-4c6c-acf3-dd17d2ec8d17	0002069a78--62ae564b8777dc53ff82a751	417fd6a7bff55b5fcf2ec0c6a23ddcc3	APPROVED	2022-06-18T22:48:43.179	2022-06-18T22:48:58.802
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_304.png"""		1	1		1				https://toloka.yandex.ru/task/33987192/0002069a78--62ae5651664dff0a8149711c	1645f0ef-f3ad-41cf-8447-ea59ad65bd50	0002069a78--62ae5651664dff0a8149711c	9c2bcc9bc7628928c1db76a154dcaa0f	APPROVED	2022-06-18T22:48:49.572	2022-06-18T22:48:54.703
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1202.png"""		0	1		1				https://toloka.yandex.ru/task/33987192/0002069a78--62ae5654c8e55f53285dada0	03431770-5c61-476f-92df-f0ba940afcaf	0002069a78--62ae5654c8e55f53285dada0	525a5dafda304df4ae2241903e584f23	APPROVED	2022-06-18T22:48:52.789	2022-06-18T22:50:19.155
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1445.png"""		0	1		1				https://toloka.yandex.ru/task/33987192/0002069a78--62ae5658cafc2066572920c6	f185f7ca-966e-4e7c-be8c-c74c5f0d722e	0002069a78--62ae5658cafc2066572920c6	9c2bcc9bc7628928c1db76a154dcaa0f	APPROVED	2022-06-18T22:48:56.780	2022-06-18T22:49:04.090
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00663.png"""		0	0		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae56594c744c10451c51a8	27cf61c6-59c8-4dca-9b69-327ba64becfa	0002069a78--62ae56594c744c10451c51a8	e2945dbf474f995413a04b87d61cb9dd	APPROVED	2022-06-18T22:48:57.216	2022-06-18T22:49:10.362
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00180.png"""		0	0		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae56595d2f342f97cf5a90	de02ffad-47ee-4e48-9598-91f7e25edc67	0002069a78--62ae56595d2f342f97cf5a90	ff90f4a58e3c262759ba13e7616a57a5	APPROVED	2022-06-18T22:48:57.003	2022-06-18T22:49:10.086
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00881.png"""		1	0		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae565d1b85c162d5fc0292	690b5624-b4b8-4eba-89c4-ab44737f0c9b	0002069a78--62ae565d1b85c162d5fc0292	d5face89a2033eb876afde7d195a88c0	APPROVED	2022-06-18T22:49:01.231	2022-06-18T22:49:15.605
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00861.png"""		0	0		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae565d664dff0a8149714b	e028a10b-12e7-4ac0-b80b-e64e77517504	0002069a78--62ae565d664dff0a8149714b	417fd6a7bff55b5fcf2ec0c6a23ddcc3	APPROVED	2022-06-18T22:49:01.645	2022-06-18T22:49:11.693
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1072.png"""	Weird hair and clothes	1	0		1				https://toloka.yandex.ru/task/33987192/0002069a78--62ae565f1b85c162d5fc02a5	b4f1f153-e34b-4e98-8cf8-3dc31eac10f7	0002069a78--62ae565f1b85c162d5fc02a5	a18d2b3fe950d7e8af7322168e1d3367	APPROVED	2022-06-18T22:49:03.068	2022-06-18T22:49:46.236
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_6.png"""		1	0		1				https://toloka.yandex.ru/task/33987192/0002069a78--62ae5661ee338260dc21db85	71a56673-7ece-4283-8d5b-cd853ab4a48e	0002069a78--62ae5661ee338260dc21db85	cad827709af903abde039be2e85a929f	APPROVED	2022-06-18T22:49:05.306	2022-06-18T22:50:02.799
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_160.png"""		1	1		1				https://toloka.yandex.ru/task/33987192/0002069a78--62ae56625d176f26c96637cf	5a8f07ee-fa67-4ab7-802a-ef5b3643a3c0	0002069a78--62ae56625d176f26c96637cf	9c2bcc9bc7628928c1db76a154dcaa0f	APPROVED	2022-06-18T22:49:06.321	2022-06-18T22:49:10.609
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_136.png"""		1	1		1				https://toloka.yandex.ru/task/33987192/0002069a78--62ae56634c744c10451c51e8	ae80cccc-44b6-483f-8c9e-aa46c6c70b59	0002069a78--62ae56634c744c10451c51e8	0ef6ccdf8c1454e1f61aa566ebd02231	APPROVED	2022-06-18T22:49:07.095	2022-06-18T22:49:28.538
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_304.png"""		0	1		1				https://toloka.yandex.ru/task/33987192/0002069a78--62ae566763215059b8e0594f	1645f0ef-f3ad-41cf-8447-ea59ad65bd50	0002069a78--62ae566763215059b8e0594f	279b9c7658ac70aae96aa77969538170	APPROVED	2022-06-18T22:49:11.131	2022-06-18T22:50:33.015
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00881.png"""		0	1		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae566809141a0022c7ee91	690b5624-b4b8-4eba-89c4-ab44737f0c9b	0002069a78--62ae566809141a0022c7ee91	9c2bcc9bc7628928c1db76a154dcaa0f	APPROVED	2022-06-18T22:49:12.718	2022-06-18T22:49:17.758
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00068.png"""		1	0		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae56681253871757f99de1	da137038-238b-4672-9aab-b00ba5ef35cd	0002069a78--62ae56681253871757f99de1	e2945dbf474f995413a04b87d61cb9dd	APPROVED	2022-06-18T22:49:12.237	2022-06-18T22:49:22.247
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00068.png"""		0	0		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae566863215059b8e05954	da137038-238b-4672-9aab-b00ba5ef35cd	0002069a78--62ae566863215059b8e05954	d143ecd7c9306afc9d7087825a1e235e	APPROVED	2022-06-18T22:49:12.717	2022-06-18T22:49:26.222
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_52.png"""		1	0		1				https://toloka.yandex.ru/task/33987192/0002069a78--62ae56688429d62dc08dca34	7f7880b3-ad13-42df-8c65-28110208eb25	0002069a78--62ae56688429d62dc08dca34	ff90f4a58e3c262759ba13e7616a57a5	APPROVED	2022-06-18T22:49:12.260	2022-06-18T22:49:17.538
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00917.png"""		1	1		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae56695d2f342f97cf5acb	c3a20c25-1f22-4a08-b515-782ecd1536e0	0002069a78--62ae56695d2f342f97cf5acb	417fd6a7bff55b5fcf2ec0c6a23ddcc3	APPROVED	2022-06-18T22:49:13.282	2022-06-18T22:49:26.024
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00090.png"""		0	0		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae566d9aa6556e02daded8	25e13ff1-aade-4fb9-8613-79d3df743536	0002069a78--62ae566d9aa6556e02daded8	d5face89a2033eb876afde7d195a88c0	APPROVED	2022-06-18T22:49:17.129	2022-06-18T22:49:33.798
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00938.png"""		0	0		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae56708429d62dc08dca86	6017b30f-cb32-4753-ba38-79ac382e42dc	0002069a78--62ae56708429d62dc08dca86	ff90f4a58e3c262759ba13e7616a57a5	APPROVED	2022-06-18T22:49:20.319	2022-06-18T22:49:34.591
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_52.png"""		1	1		1				https://toloka.yandex.ru/task/33987192/0002069a78--62ae5670913966743ab53602	7f7880b3-ad13-42df-8c65-28110208eb25	0002069a78--62ae5670913966743ab53602	9c2bcc9bc7628928c1db76a154dcaa0f	APPROVED	2022-06-18T22:49:20.543	2022-06-18T22:49:28.044
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00938.png"""		0	0		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae56748777dc53ff82a7e2	6017b30f-cb32-4753-ba38-79ac382e42dc	0002069a78--62ae56748777dc53ff82a7e2	e2945dbf474f995413a04b87d61cb9dd	APPROVED	2022-06-18T22:49:24.443	2022-06-18T22:50:09.172
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1072.png"""		1	0		1				https://toloka.yandex.ru/task/33987192/0002069a78--62ae5678b1b5fe2f486b78f5	b4f1f153-e34b-4e98-8cf8-3dc31eac10f7	0002069a78--62ae5678b1b5fe2f486b78f5	417fd6a7bff55b5fcf2ec0c6a23ddcc3	APPROVED	2022-06-18T22:49:28.182	2022-06-18T22:49:33.822
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00058.png"""		0	0		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae5678e2f46c69484d871d	770254e8-44ea-4743-9733-e682ed30af49	0002069a78--62ae5678e2f46c69484d871d	d143ecd7c9306afc9d7087825a1e235e	APPROVED	2022-06-18T22:49:28.556	2022-06-18T22:49:40.012
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_50.png"""		1	1		1				https://toloka.yandex.ru/task/33987192/0002069a78--62ae567a74abc24c440f597d	2f4a560a-8392-4556-a068-9182f68bab79	0002069a78--62ae567a74abc24c440f597d	9c2bcc9bc7628928c1db76a154dcaa0f	APPROVED	2022-06-18T22:49:30.347	2022-06-18T22:49:34.509
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_160.png"""		0	1		1				https://toloka.yandex.ru/task/33987192/0002069a78--62ae567b163206045182da3c	5a8f07ee-fa67-4ab7-802a-ef5b3643a3c0	0002069a78--62ae567b163206045182da3c	0ef6ccdf8c1454e1f61aa566ebd02231	APPROVED	2022-06-18T22:49:31.448	2022-06-18T22:49:55.923
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_304.png"""		1	0		1				https://toloka.yandex.ru/task/33987192/0002069a78--62ae567e63215059b8e0598c	1645f0ef-f3ad-41cf-8447-ea59ad65bd50	0002069a78--62ae567e63215059b8e0598c	766d88d49f8894d2aa307732c286e5e6	APPROVED	2022-06-18T22:49:34.429	2022-06-18T22:53:42.456
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_52.png"""		1	0		1				https://toloka.yandex.ru/task/33987192/0002069a78--62ae567f0838473994ac920a	7f7880b3-ad13-42df-8c65-28110208eb25	0002069a78--62ae567f0838473994ac920a	417fd6a7bff55b5fcf2ec0c6a23ddcc3	APPROVED	2022-06-18T22:49:35.453	2022-06-18T22:49:38.881
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_200.png"""		0	0		1				https://toloka.yandex.ru/task/33987192/0002069a78--62ae56805d2f342f97cf5b26	d82fce2c-3b0e-4172-b06e-f6743151eb10	0002069a78--62ae56805d2f342f97cf5b26	d5face89a2033eb876afde7d195a88c0	APPROVED	2022-06-18T22:49:36.418	2022-06-18T22:49:51.618
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00005.png"""		0	1		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae5681a9d9645b0a9d126d	ec519019-ff44-4913-8bf5-94fb6bc98a64	0002069a78--62ae5681a9d9645b0a9d126d	9c2bcc9bc7628928c1db76a154dcaa0f	APPROVED	2022-06-18T22:49:37.018	2022-06-18T22:49:44.280
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00917.png"""		1	0		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae5681cafc2066572920fa	c3a20c25-1f22-4a08-b515-782ecd1536e0	0002069a78--62ae5681cafc2066572920fa	ff90f4a58e3c262759ba13e7616a57a5	APPROVED	2022-06-18T22:49:37.379	2022-06-18T22:49:58.068
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_136.png"""		1	1		1				https://toloka.yandex.ru/task/33987192/0002069a78--62ae568509141a0022c7ef1d	ae80cccc-44b6-483f-8c9e-aa46c6c70b59	0002069a78--62ae568509141a0022c7ef1d	417fd6a7bff55b5fcf2ec0c6a23ddcc3	APPROVED	2022-06-18T22:49:41.202	2022-06-18T22:49:51.445
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00837.png"""		0	0		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae56868777dc53ff82a80c	62cada11-1df9-4c6c-acf3-dd17d2ec8d17	0002069a78--62ae56868777dc53ff82a80c	d143ecd7c9306afc9d7087825a1e235e	APPROVED	2022-06-18T22:49:42.172	2022-06-18T22:50:00.591
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_50.png"""		0	1		1				https://toloka.yandex.ru/task/33987192/0002069a78--62ae568d8777dc53ff82a81e	2f4a560a-8392-4556-a068-9182f68bab79	0002069a78--62ae568d8777dc53ff82a81e	a18d2b3fe950d7e8af7322168e1d3367	APPROVED	2022-06-18T22:49:49.438	2022-06-18T22:50:36.675
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00884.png"""		1	2		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae569163215059b8e059d5	d910b4fc-c8b6-43b0-b411-0595a75cb247	0002069a78--62ae569163215059b8e059d5	417fd6a7bff55b5fcf2ec0c6a23ddcc3	APPROVED	2022-06-18T22:49:53.177	2022-06-18T22:50:03.601
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00058.png"""		0	0		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae5691bf14257215d88c52	770254e8-44ea-4743-9733-e682ed30af49	0002069a78--62ae5691bf14257215d88c52	d5face89a2033eb876afde7d195a88c0	APPROVED	2022-06-18T22:49:53.323	2022-06-18T22:50:09.994
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_210.png"""		1	1		1				https://toloka.yandex.ru/task/33987192/0002069a78--62ae56968429d62dc08dcb49	c8661f81-943f-407b-bb52-c44e9a1b317c	0002069a78--62ae56968429d62dc08dcb49	0ef6ccdf8c1454e1f61aa566ebd02231	APPROVED	2022-06-18T22:49:58.117	2022-06-18T22:50:12.749
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00058.png"""		0	0		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae56982f19775ffa3709cc	770254e8-44ea-4743-9733-e682ed30af49	0002069a78--62ae56982f19775ffa3709cc	ff90f4a58e3c262759ba13e7616a57a5	APPROVED	2022-06-18T22:50:00.128	2022-06-18T22:50:07.467
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00704.png"""		1	1		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae569a5d2f342f97cf5b8f	3069f5a3-ed86-4c69-9d05-1f201f574269	0002069a78--62ae569a5d2f342f97cf5b8f	d143ecd7c9306afc9d7087825a1e235e	APPROVED	2022-06-18T22:50:02.699	2022-06-18T22:50:33.145
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00035.png"""		0	0		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae569d194ad81643308771	b4c543a9-82cc-4b48-9ac1-83ac85859c2b	0002069a78--62ae569d194ad81643308771	417fd6a7bff55b5fcf2ec0c6a23ddcc3	APPROVED	2022-06-18T22:50:05.880	2022-06-18T22:50:11.997
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00050.png"""		1	0		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae569dd2eb5432f1e37523	36246b40-5e93-4be4-8f3a-df998ec3fd18	0002069a78--62ae569dd2eb5432f1e37523	cad827709af903abde039be2e85a929f	APPROVED	2022-06-18T22:50:05.492	2022-06-18T22:51:03.936
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00861.png"""		1	0		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae56a2d3f65f15f0d57f0b	e028a10b-12e7-4ac0-b80b-e64e77517504	0002069a78--62ae56a2d3f65f15f0d57f0b	e2945dbf474f995413a04b87d61cb9dd	APPROVED	2022-06-18T22:50:10.867	2022-06-18T22:50:19.303
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00050.png"""		0	0		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae56a2ee338260dc21dc57	36246b40-5e93-4be4-8f3a-df998ec3fd18	0002069a78--62ae56a2ee338260dc21dc57	ff90f4a58e3c262759ba13e7616a57a5	APPROVED	2022-06-18T22:50:10.134	2022-06-18T22:50:27.293
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00042.png"""		0	0		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae56a412f9da0106824f8b	7e44bef7-0020-457c-84de-b16136613a6c	0002069a78--62ae56a412f9da0106824f8b	d5face89a2033eb876afde7d195a88c0	APPROVED	2022-06-18T22:50:12.013	2022-06-18T22:50:24.886
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00042.png"""		1	2		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae56a648254e0ec74e14c7	7e44bef7-0020-457c-84de-b16136613a6c	0002069a78--62ae56a648254e0ec74e14c7	417fd6a7bff55b5fcf2ec0c6a23ddcc3	APPROVED	2022-06-18T22:50:14.318	2022-06-18T22:50:21.878
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00837.png"""		1	0		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae56ad8777dc53ff82a88a	62cada11-1df9-4c6c-acf3-dd17d2ec8d17	0002069a78--62ae56ad8777dc53ff82a88a	8fd1f0017053d1fa98740819a63ba3e3	APPROVED	2022-06-18T22:50:21.181	2022-06-18T22:50:31.202
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00090.png"""		1	0		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae56ae12f9da0106824fc7	25e13ff1-aade-4fb9-8613-79d3df743536	0002069a78--62ae56ae12f9da0106824fc7	e2945dbf474f995413a04b87d61cb9dd	APPROVED	2022-06-18T22:50:22.903	2022-06-18T22:50:42.160
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_116.png"""		1	0		1				https://toloka.yandex.ru/task/33987192/0002069a78--62ae56af68008e1f11fa3678	d272d917-4473-4d2b-bad3-dd25ce7df4d8	0002069a78--62ae56af68008e1f11fa3678	417fd6a7bff55b5fcf2ec0c6a23ddcc3	APPROVED	2022-06-18T22:50:23.965	2022-06-18T22:50:28.142
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_912.png"""		1	1		1				https://toloka.yandex.ru/task/33987192/0002069a78--62ae56b3664dff0a8149735f	e68a8f9d-145b-4972-9bdb-9245cd98aae3	0002069a78--62ae56b3664dff0a8149735f	d5face89a2033eb876afde7d195a88c0	APPROVED	2022-06-18T22:50:27.481	2022-06-18T22:50:58.326
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00884.png"""		0	0		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae56b509141a0022c7f005	d910b4fc-c8b6-43b0-b411-0595a75cb247	0002069a78--62ae56b509141a0022c7f005	ff90f4a58e3c262759ba13e7616a57a5	APPROVED	2022-06-18T22:50:29.350	2022-06-18T22:50:36.389
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00016.png"""		0	1		0				https://toloka.yandex.ru/task/33987192/0002069a78--62ae56b612f9da0106824ff6	4ddc6f7f-7f31-4dbc-9e8e-692209d9d575	0002069a78--62ae56b612f9da0106824ff6	417fd6a7bff55b5fcf2ec0c6a23ddcc3	APPROVED	2022-06-18T22:50:30.518	2022-06-18T22:50:38.910
