INPUT:image	OUTPUT:path	OUTPUT:gender	OUTPUT:result	OUTPUT:confidence	GOLDEN:path	GOLDEN:gender	GOLDEN:result	GOLDEN:confidence	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1048.png"""		0	0	1			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa33412bdd7b6865bc10b7	1b8922c1-bfa6-4e2e-90b9-51a763a481a0	000205a2aa--62aa33412bdd7b6865bc10b7	756fc4bb2af1c147860036a9557ed0fd	APPROVED	2022-06-15T19:30:09.829
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00007.png"""		1	0	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3342f21e987a86a23f8f	4788d56c-98ca-4a47-8f26-f72d69d6421e	000205a2aa--62aa3342f21e987a86a23f8f	dec3bf504facc6addd4532b31d650ab2	APPROVED	2022-06-15T19:30:10.091
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_120.png"""		0	1	2			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa33431cdd3e6716c93885	92f9af3e-b6c8-4c8e-a84a-be3d1dc31fbb	000205a2aa--62aa33431cdd3e6716c93885	1b24bf15577b3b25340f2f7d200daf83	APPROVED	2022-06-15T19:30:11.070
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00816.png"""		1	0	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa33439b750771e05e31b2	ac398af1-2099-404f-b11f-e74e44690fe2	000205a2aa--62aa33439b750771e05e31b2	e9a420184fb8dce1ffaf25b9d5c2df27	APPROVED	2022-06-15T19:30:11.370
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00625.png"""		0	0	1			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3343a2fd525bf8cb43c4	858e341c-57f3-40e2-9ec4-b64562b6cb72	000205a2aa--62aa3343a2fd525bf8cb43c4	bdbe98229133bd5472d03e4e4e8c2d20	APPROVED	2022-06-15T19:30:11.004
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00007.png"""		1	1	1			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa33442a8fc67ebb496280	4788d56c-98ca-4a47-8f26-f72d69d6421e	000205a2aa--62aa33442a8fc67ebb496280	ea637127ad790f6370bee8b523108f02	APPROVED	2022-06-15T19:30:12.636
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1048.png"""		0	0	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3344a3909b51fd0581b1	1b8922c1-bfa6-4e2e-90b9-51a763a481a0	000205a2aa--62aa3344a3909b51fd0581b1	72f59af0ad39128856ff930c675a7395	APPROVED	2022-06-15T19:30:12.059
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_522.png"""		0	1	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa334668dc5b2b8f086301	03a8adc5-1e03-4913-b615-3fca1c642566	000205a2aa--62aa334668dc5b2b8f086301	d989d6995bc7015429ad17b788ba62c8	APPROVED	2022-06-15T19:30:14.133
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00884.png"""		2	0	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3347a3909b51fd0581f4	b0df958d-e165-4aa5-8eff-e3fa08a839b6	000205a2aa--62aa3347a3909b51fd0581f4	cf21b0d78ae777ac3867c94ea71af69f	APPROVED	2022-06-15T19:30:15.660
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00079.png"""		1	0	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa33487dbd102abe33bc4a	02879bc0-d92e-4f3a-9031-fce6088d44bb	000205a2aa--62aa33487dbd102abe33bc4a	e5328bbe5b028968e39adfb0def2ac6b	APPROVED	2022-06-15T19:30:16.686
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_36.png"""		0	0	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa334afdd56e30ac801775	c521cc26-5ff1-4081-8051-abd63a5d6318	000205a2aa--62aa334afdd56e30ac801775	08d39d963af1c478f1b1a2d52aadc885	APPROVED	2022-06-15T19:30:18.199
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1587.png"""		0	0	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa334ddaf5b452e2055c8b	8a851a3c-4d60-4dec-9623-603fdc8876f4	000205a2aa--62aa334ddaf5b452e2055c8b	17b6a493b101dae8a0c6e87e2ee30678	APPROVED	2022-06-15T19:30:21.680
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00969.png"""		0	0	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa334de313ec6c0ec9eb50	eab5751c-2930-4d42-b1f7-2272ee0a9714	000205a2aa--62aa334de313ec6c0ec9eb50	91b007fa72b7aebebb8a0cac2adecc79	APPROVED	2022-06-15T19:30:21.703
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00598.png"""		1	1	1			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa334e7cb1a46abb0cf6cc	530f481c-411e-4c08-ae59-c2476e1a3b73	000205a2aa--62aa334e7cb1a46abb0cf6cc	ea637127ad790f6370bee8b523108f02	APPROVED	2022-06-15T19:30:22.078
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00009.png"""		0	1	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa334e9a0752404cb95b26	f9060b76-786d-492c-abef-debd4d077ad3	000205a2aa--62aa334e9a0752404cb95b26	72f59af0ad39128856ff930c675a7395	APPROVED	2022-06-15T19:30:22.564
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00453.png"""		1	0	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3351e8b9d72be3e73ad3	e3adb36f-66ce-47ce-ae6d-b45d38d14d0e	000205a2aa--62aa3351e8b9d72be3e73ad3	71d8a875cd6ffb0b7c27ae7414e74f78	APPROVED	2022-06-15T19:30:25.466
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1048.png"""		0	1	1			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa33531d424457de7d8866	1b8922c1-bfa6-4e2e-90b9-51a763a481a0	000205a2aa--62aa33531d424457de7d8866	20186f2268590d5c95e0d22b0c080dde	APPROVED	2022-06-15T19:30:27.111
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_120.png"""		0	0	1			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3355aa877e4cc9c9ef99	92f9af3e-b6c8-4c8e-a84a-be3d1dc31fbb	000205a2aa--62aa3355aa877e4cc9c9ef99	bdbe98229133bd5472d03e4e4e8c2d20	APPROVED	2022-06-15T19:30:29.437
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_304.png"""		1	1	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3356e57b2a4fc64e29fc	fef06025-06c9-4996-92e1-b6f13f603dfb	000205a2aa--62aa3356e57b2a4fc64e29fc	08d39d963af1c478f1b1a2d52aadc885	APPROVED	2022-06-15T19:30:30.873
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00079.png"""		1	1	1			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3357a2fd525bf8cb4492	02879bc0-d92e-4f3a-9031-fce6088d44bb	000205a2aa--62aa3357a2fd525bf8cb4492	dec3bf504facc6addd4532b31d650ab2	APPROVED	2022-06-15T19:30:31.254
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_944.png"""		0	0	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa335833760144f1a15ae9	a3c2dfeb-4022-4bfb-8b29-57bdfbabac3c	000205a2aa--62aa335833760144f1a15ae9	e5328bbe5b028968e39adfb0def2ac6b	APPROVED	2022-06-15T19:30:32.732
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00884.png"""		0	0	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa335a3af54660bf7f7939	b0df958d-e165-4aa5-8eff-e3fa08a839b6	000205a2aa--62aa335a3af54660bf7f7939	53e0cea99520061a1841b3297dff1730	APPROVED	2022-06-15T19:30:34.187
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_10.png"""		0	1	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa335ca3909b51fd0582f7	be4b34f0-fa29-4066-80da-cbcb5c2796a3	000205a2aa--62aa335ca3909b51fd0582f7	72f59af0ad39128856ff930c675a7395	APPROVED	2022-06-15T19:30:36.349
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00955.png"""		1	0	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa335d2703a86ba2509496	5a94a001-c1f9-4239-9808-1f967f4b7913	000205a2aa--62aa335d2703a86ba2509496	ded2087d0515d3670a2000f99644a941	APPROVED	2022-06-15T19:30:37.088
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_944.png"""		0	0	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa335fa3909b51fd058357	a3c2dfeb-4022-4bfb-8b29-57bdfbabac3c	000205a2aa--62aa335fa3909b51fd058357	cf21b0d78ae777ac3867c94ea71af69f	APPROVED	2022-06-15T19:30:39.760
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_20.png"""		0	1	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3360f21e987a86a2402c	24f3478e-ed27-4122-95c7-f6f59f425301	000205a2aa--62aa3360f21e987a86a2402c	17b6a493b101dae8a0c6e87e2ee30678	APPROVED	2022-06-15T19:30:40.260
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00019.png"""		0	0	1			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3364e8b9d72be3e73bcd	9e7ab27a-2004-4a45-b3d5-3e984aecd5f9	000205a2aa--62aa3364e8b9d72be3e73bcd	91b007fa72b7aebebb8a0cac2adecc79	APPROVED	2022-06-15T19:30:44.642
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_258.png"""		1	1	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa336556d83a3325c67aec	2a6f4107-bca8-4c8f-9bf8-280833b9b12c	000205a2aa--62aa336556d83a3325c67aec	71d8a875cd6ffb0b7c27ae7414e74f78	APPROVED	2022-06-15T19:30:45.489
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00969.png"""		0	0	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa336656d83a3325c67af1	eab5751c-2930-4d42-b1f7-2272ee0a9714	000205a2aa--62aa336656d83a3325c67af1	1b24bf15577b3b25340f2f7d200daf83	APPROVED	2022-06-15T19:30:46.182
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_2.png"""		0	0	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa336829ca9f6380a0ee8a	3fa5ee01-fb05-4159-90c3-fca6c0b28afa	000205a2aa--62aa336829ca9f6380a0ee8a	20186f2268590d5c95e0d22b0c080dde	APPROVED	2022-06-15T19:30:48.830
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_10.png"""		0	1	1			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa33697195d32e744f7e5b	be4b34f0-fa29-4066-80da-cbcb5c2796a3	000205a2aa--62aa33697195d32e744f7e5b	cf21b0d78ae777ac3867c94ea71af69f	APPROVED	2022-06-15T19:30:49.634
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00969.png"""		0	0	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa336b26f8f16d79e067c1	eab5751c-2930-4d42-b1f7-2272ee0a9714	000205a2aa--62aa336b26f8f16d79e067c1	08d39d963af1c478f1b1a2d52aadc885	APPROVED	2022-06-15T19:30:51.561
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00019.png"""		0	0	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa336b495a747183134098	9e7ab27a-2004-4a45-b3d5-3e984aecd5f9	000205a2aa--62aa336b495a747183134098	17b6a493b101dae8a0c6e87e2ee30678	APPROVED	2022-06-15T19:30:51.231
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00009.png"""		0	0	1			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa336d4a14b43cd67033b9	f9060b76-786d-492c-abef-debd4d077ad3	000205a2aa--62aa336d4a14b43cd67033b9	bdbe98229133bd5472d03e4e4e8c2d20	APPROVED	2022-06-15T19:30:53.342
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00884.png"""	Teeth look weird.	1	1	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa336de88be50c0adf47cc	b0df958d-e165-4aa5-8eff-e3fa08a839b6	000205a2aa--62aa336de88be50c0adf47cc	ded2087d0515d3670a2000f99644a941	APPROVED	2022-06-15T19:30:53.656
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00598.png"""		1	0	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa336fa3909b51fd0584b7	530f481c-411e-4c08-ae59-c2476e1a3b73	000205a2aa--62aa336fa3909b51fd0584b7	1b24bf15577b3b25340f2f7d200daf83	APPROVED	2022-06-15T19:30:55.345
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00011.png"""		0	1	1			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa33717dbd102abe33be48	53b850a2-74a3-4057-9ac1-684763125cac	000205a2aa--62aa33717dbd102abe33be48	dec3bf504facc6addd4532b31d650ab2	APPROVED	2022-06-15T19:30:57.902
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_2.png"""		0	1	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3371fdd56e30ac801982	3fa5ee01-fb05-4159-90c3-fca6c0b28afa	000205a2aa--62aa3371fdd56e30ac801982	e5328bbe5b028968e39adfb0def2ac6b	APPROVED	2022-06-15T19:30:57.951
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1017.png"""		1	0	1			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3375c9c93608f3ecd9ea	5a0b2c63-f30b-48dc-ab50-c7b0f942a9f7	000205a2aa--62aa3375c9c93608f3ecd9ea	20186f2268590d5c95e0d22b0c080dde	APPROVED	2022-06-15T19:31:01.649
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00953.png"""		0	1	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3378a2fd525bf8cb4632	e9a16537-c3f0-4d0b-a228-19a2c179f505	000205a2aa--62aa3378a2fd525bf8cb4632	17b6a493b101dae8a0c6e87e2ee30678	APPROVED	2022-06-15T19:31:04.316
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00011.png"""		0	1	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3378e8b9d72be3e73cec	53b850a2-74a3-4057-9ac1-684763125cac	000205a2aa--62aa3378e8b9d72be3e73cec	08d39d963af1c478f1b1a2d52aadc885	APPROVED	2022-06-15T19:31:04.437
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_304.png"""		1	1	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3378fc2815148a86d00d	fef06025-06c9-4996-92e1-b6f13f603dfb	000205a2aa--62aa3378fc2815148a86d00d	964d69df5169f9f7afc21851da203020	APPROVED	2022-06-15T19:31:04.666
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00453.png"""		1	1	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa337bab39343eb1e4b07c	e3adb36f-66ce-47ce-ae6d-b45d38d14d0e	000205a2aa--62aa337bab39343eb1e4b07c	e627cfd2fa3359517dac394ee8cf4d5a	APPROVED	2022-06-15T19:31:07.879
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_944.png"""		0	1	2			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa337ce8b9d72be3e73d42	a3c2dfeb-4022-4bfb-8b29-57bdfbabac3c	000205a2aa--62aa337ce8b9d72be3e73d42	1b24bf15577b3b25340f2f7d200daf83	APPROVED	2022-06-15T19:31:08.832
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1358.png"""		1	1	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa337d33760144f1a1617b	5a80f4e3-a69c-4e0e-bc89-cdcf837c025f	000205a2aa--62aa337d33760144f1a1617b	71d8a875cd6ffb0b7c27ae7414e74f78	APPROVED	2022-06-15T19:31:09.057
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1146.png"""		1	1	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa337e9b750771e05e3c4e	cfd703b8-76d4-4672-80c4-768b99037be5	000205a2aa--62aa337e9b750771e05e3c4e	91b007fa72b7aebebb8a0cac2adecc79	APPROVED	2022-06-15T19:31:10.505
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_304.png"""		1	1	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa337f29ca9f6380a0ef4f	fef06025-06c9-4996-92e1-b6f13f603dfb	000205a2aa--62aa337f29ca9f6380a0ef4f	72f59af0ad39128856ff930c675a7395	APPROVED	2022-06-15T19:31:11.587
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_20.png"""		0	1	1			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa337f7dbd102abe33beb7	24f3478e-ed27-4122-95c7-f6f59f425301	000205a2aa--62aa337f7dbd102abe33beb7	bdbe98229133bd5472d03e4e4e8c2d20	APPROVED	2022-06-15T19:31:11.441
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00098.png"""		0	0	1			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3380b960475b6bc9b861	6a8f38f9-b0f2-429a-b225-582b37248513	000205a2aa--62aa3380b960475b6bc9b861	dec3bf504facc6addd4532b31d650ab2	APPROVED	2022-06-15T19:31:12.755
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_156.png"""		1	1	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa33851cdd3e6716c93aa6	3f18200d-1d38-4920-9c90-1c32231bc6d7	000205a2aa--62aa33851cdd3e6716c93aa6	17b6a493b101dae8a0c6e87e2ee30678	APPROVED	2022-06-15T19:31:17.088
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1587.png"""		0	0	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa338909fa00536be77dfc	8a851a3c-4d60-4dec-9623-603fdc8876f4	000205a2aa--62aa338909fa00536be77dfc	08d39d963af1c478f1b1a2d52aadc885	APPROVED	2022-06-15T19:31:21.567
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_10.png"""		0	1	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa338936178077011e2976	be4b34f0-fa29-4066-80da-cbcb5c2796a3	000205a2aa--62aa338936178077011e2976	91b007fa72b7aebebb8a0cac2adecc79	APPROVED	2022-06-15T19:31:21.662
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1017.png"""		1	1	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa338a607b83307d37916b	5a0b2c63-f30b-48dc-ab50-c7b0f942a9f7	000205a2aa--62aa338a607b83307d37916b	ded2087d0515d3670a2000f99644a941	APPROVED	2022-06-15T19:31:22.284
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00019.png"""		0	0	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa338cb960475b6bc9b8c7	9e7ab27a-2004-4a45-b3d5-3e984aecd5f9	000205a2aa--62aa338cb960475b6bc9b8c7	e5328bbe5b028968e39adfb0def2ac6b	APPROVED	2022-06-15T19:31:24.466
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1017.png"""		1	0	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa338da3909b51fd058975	5a0b2c63-f30b-48dc-ab50-c7b0f942a9f7	000205a2aa--62aa338da3909b51fd058975	9ec76516457cdaced549a6caad0da247	APPROVED	2022-06-15T19:31:25.305
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_266.png"""		0	1	1			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa338e1642ef76d11ea283	74eab5eb-9817-4aab-b07d-3ee0b9e0d5d6	000205a2aa--62aa338e1642ef76d11ea283	bdbe98229133bd5472d03e4e4e8c2d20	APPROVED	2022-06-15T19:31:26.774
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00011.png"""		0	1	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa338e607b83307d379175	53b850a2-74a3-4057-9ac1-684763125cac	000205a2aa--62aa338e607b83307d379175	72f59af0ad39128856ff930c675a7395	APPROVED	2022-06-15T19:31:26.126
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00816.png"""		1	0	1			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3391d96bde5104f5048a	ac398af1-2099-404f-b11f-e74e44690fe2	000205a2aa--62aa3391d96bde5104f5048a	71d8a875cd6ffb0b7c27ae7414e74f78	APPROVED	2022-06-15T19:31:29.420
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1534.png"""		0	1	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa33922bdd7b6865bc142c	63d24c06-75f7-4322-b753-df7a41a224ee	000205a2aa--62aa33922bdd7b6865bc142c	d989d6995bc7015429ad17b788ba62c8	APPROVED	2022-06-15T19:31:30.588
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1534.png"""		0	1	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa33939b750771e05e4032	63d24c06-75f7-4322-b753-df7a41a224ee	000205a2aa--62aa33939b750771e05e4032	91b007fa72b7aebebb8a0cac2adecc79	APPROVED	2022-06-15T19:31:31.771
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00025.png"""		1	0	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3394e57b2a4fc64e2d88	a557e824-4241-41f6-b243-550eb6a4d610	000205a2aa--62aa3394e57b2a4fc64e2d88	dec3bf504facc6addd4532b31d650ab2	APPROVED	2022-06-15T19:31:32.117
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1190.png"""		0	0	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa339529ca9f6380a0efca	b322b0fe-3df4-4949-81a1-9c3d26f1e44b	000205a2aa--62aa339529ca9f6380a0efca	08d39d963af1c478f1b1a2d52aadc885	APPROVED	2022-06-15T19:31:33.971
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00710.png"""		1	1	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3395a3909b51fd058a89	1dd8f799-0f0f-48da-b7d2-6d1943592a3f	000205a2aa--62aa3395a3909b51fd058a89	964d69df5169f9f7afc21851da203020	APPROVED	2022-06-15T19:31:33.277
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_266.png"""		0	0	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3395ab39343eb1e4b109	74eab5eb-9817-4aab-b07d-3ee0b9e0d5d6	000205a2aa--62aa3395ab39343eb1e4b109	17b6a493b101dae8a0c6e87e2ee30678	APPROVED	2022-06-15T19:31:33.961
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00710.png"""		1	0	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3397aa877e4cc9c9f205	1dd8f799-0f0f-48da-b7d2-6d1943592a3f	000205a2aa--62aa3397aa877e4cc9c9f205	cf21b0d78ae777ac3867c94ea71af69f	APPROVED	2022-06-15T19:31:35.488
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00085.png"""		2	1	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa33991cdd3e6716c93b2e	78c71bc7-8ec9-45bd-8bfe-fd3ece406806	000205a2aa--62aa33991cdd3e6716c93b2e	72f59af0ad39128856ff930c675a7395	APPROVED	2022-06-15T19:31:37.295
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1146.png"""		1	1	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa339a36178077011e2a0a	cfd703b8-76d4-4672-80c4-768b99037be5	000205a2aa--62aa339a36178077011e2a0a	d989d6995bc7015429ad17b788ba62c8	APPROVED	2022-06-15T19:31:38.565
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_258.png"""		1	1	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa339ba2fd525bf8cb4850	2a6f4107-bca8-4c8f-9bf8-280833b9b12c	000205a2aa--62aa339ba2fd525bf8cb4850	91b007fa72b7aebebb8a0cac2adecc79	APPROVED	2022-06-15T19:31:39.574
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1190.png"""		0	1	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa339f1d424457de7d8b7c	b322b0fe-3df4-4949-81a1-9c3d26f1e44b	000205a2aa--62aa339f1d424457de7d8b7c	e5328bbe5b028968e39adfb0def2ac6b	APPROVED	2022-06-15T19:31:43.048
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_158.png"""		0	0	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa33a085eb11531ead9ab3	d7ded203-8dfc-4f0f-9f66-42551a02aab5	000205a2aa--62aa33a085eb11531ead9ab3	08d39d963af1c478f1b1a2d52aadc885	APPROVED	2022-06-15T19:31:44.303
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00816.png"""		1	1	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa33a256d83a3325c67cc3	ac398af1-2099-404f-b11f-e74e44690fe2	000205a2aa--62aa33a256d83a3325c67cc3	17b6a493b101dae8a0c6e87e2ee30678	APPROVED	2022-06-15T19:31:46.958
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_258.png"""		1	1	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa33a2e57b2a4fc64e2e8f	2a6f4107-bca8-4c8f-9bf8-280833b9b12c	000205a2aa--62aa33a2e57b2a4fc64e2e8f	d989d6995bc7015429ad17b788ba62c8	APPROVED	2022-06-15T19:31:46.921
																
