INPUT:image	OUTPUT:reason	OUTPUT:result	OUTPUT:confidence	GOLDEN:reason	GOLDEN:result	GOLDEN:confidence	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00020.png"""		0	1		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae352bc50178c884af7b	630bee24-551d-405c-8577-bf673445c0b5	00020794f5--62b3ae352bc50178c884af7b	22a01c55457dbbdd2a83848f5524444e	APPROVED	2022-06-23T00:05:09.693	2022-06-23T00:05:16.326
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1248.png"""	achei falsa 	1	1		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae3adb3c0e2a7ee1984a	f7ee9d15-73fb-43c5-a0fb-1b0ebaca0ecb	00020794f5--62b3ae3adb3c0e2a7ee1984a	9a9750afb0228125b46c4174cab198dd	APPROVED	2022-06-23T00:05:14.777	2022-06-23T00:06:02.816
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00100.png"""		1	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae3d07e12b7ece57da2b	85920504-66f7-49ed-8a7b-d77e786166ec	00020794f5--62b3ae3d07e12b7ece57da2b	e03a89aebf15d7bab9f1f4d989c89e5b	APPROVED	2022-06-23T00:05:17.962	2022-06-23T00:05:52.621
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_106.png"""		0	1		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae3e8bb77b33979b4879	9ad312c7-9732-46ee-b098-bd845aa42b9b	00020794f5--62b3ae3e8bb77b33979b4879	7a2ef21e0ef75e83f1cff067c40bc305	APPROVED	2022-06-23T00:05:18.887	2022-06-23T00:05:26.055
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00837.png"""		0	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae3eee0a3360b785f022	529b2ac0-e262-4a87-a734-50b9e0c588bf	00020794f5--62b3ae3eee0a3360b785f022	ba07f102831f40212707cf0f7ee89a08	APPROVED	2022-06-23T00:05:18.204	2022-06-23T00:05:32.945
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00183.png"""		0	1		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae3f3bd4b44f88c7f282	a786faec-3850-49fb-81c7-cbb4901b5bdb	00020794f5--62b3ae3f3bd4b44f88c7f282	22a01c55457dbbdd2a83848f5524444e	APPROVED	2022-06-23T00:05:19.108	2022-06-23T00:05:25.550
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00006.png"""		0	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae432bc50178c884afa5	32bc4590-046b-4a47-b859-462b8c17c3be	00020794f5--62b3ae432bc50178c884afa5	1f79bfe0d650f784ce0ccec40047a0d0	APPROVED	2022-06-23T00:05:23.535	2022-06-23T00:05:40.329
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00354.png"""		1	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae44eba1fe766f787734	b580a428-fc63-485d-8371-28d6fb6b3fec	00020794f5--62b3ae44eba1fe766f787734	62ac6498db63520134d76659d6baa67a	APPROVED	2022-06-23T00:05:24.534	2022-06-23T00:05:38.469
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1113.png"""		1	1		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae48f386c61f526a7c8c	a14d5c03-8a4d-4a1e-9036-aad810c115d7	00020794f5--62b3ae48f386c61f526a7c8c	22a01c55457dbbdd2a83848f5524444e	APPROVED	2022-06-23T00:05:28.395	2022-06-23T00:05:35.275
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_550.png"""		0	0		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae4f60b2102964c531ae	4c7fd744-0e7f-4950-ac9f-7d56b03c78ad	00020794f5--62b3ae4f60b2102964c531ae	ba07f102831f40212707cf0f7ee89a08	APPROVED	2022-06-23T00:05:35.298	2022-06-23T00:06:18.542
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_336.png"""		1	1		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae5111330202f5e1b3bc	2eafda4e-e38c-446a-a808-df6e6e19a68b	00020794f5--62b3ae5111330202f5e1b3bc	22a01c55457dbbdd2a83848f5524444e	APPROVED	2022-06-23T00:05:37.212	2022-06-23T00:05:45.084
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00007.png"""		0	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae5563015f6719ae90c0	e3e55202-8116-4450-af4c-b805216ec3db	00020794f5--62b3ae5563015f6719ae90c0	62ac6498db63520134d76659d6baa67a	APPROVED	2022-06-23T00:05:41.249	2022-06-23T00:05:50.484
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00837.png"""		1	2		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae5a9fca636d8244b16c	529b2ac0-e262-4a87-a734-50b9e0c588bf	00020794f5--62b3ae5a9fca636d8244b16c	22a01c55457dbbdd2a83848f5524444e	APPROVED	2022-06-23T00:05:46.955	2022-06-23T00:05:58.926
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_106.png"""		1	0		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae5e1f245937779e0023	9ad312c7-9732-46ee-b098-bd845aa42b9b	00020794f5--62b3ae5e1f245937779e0023	a93b2e6a758e10c14240692e62a333da	APPROVED	2022-06-23T00:05:50.346	2022-06-23T00:06:04.276
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00074.png"""		0	1		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae618bb77b33979b48eb	aaa611a8-937a-4c8e-9721-00bff14ce656	00020794f5--62b3ae618bb77b33979b48eb	62ac6498db63520134d76659d6baa67a	APPROVED	2022-06-23T00:05:53.048	2022-06-23T00:06:07.772
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00180.png"""		1	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae6227ee7d2e7344a156	045f57d3-242e-47e5-b025-cfeae14a1302	00020794f5--62b3ae6227ee7d2e7344a156	e03a89aebf15d7bab9f1f4d989c89e5b	APPROVED	2022-06-23T00:05:54.827	2022-06-23T00:06:13.589
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_10.png"""		0	0		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae671f245937779e008e	9221c42e-75db-4faa-bafc-4ffd9fe31552	00020794f5--62b3ae671f245937779e008e	ac4aab8fd1100129a7384d942fde6077	APPROVED	2022-06-23T00:05:59.006	2022-06-23T00:06:10.264
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1248.png"""		1	1		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae6960b2102964c53242	f7ee9d15-73fb-43c5-a0fb-1b0ebaca0ecb	00020794f5--62b3ae6960b2102964c53242	22a01c55457dbbdd2a83848f5524444e	APPROVED	2022-06-23T00:06:01.927	2022-06-23T00:06:12.126
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_550.png"""	parece falso	1	2		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae6d1e81a53ef55590c8	4c7fd744-0e7f-4950-ac9f-7d56b03c78ad	00020794f5--62b3ae6d1e81a53ef55590c8	9a9750afb0228125b46c4174cab198dd	APPROVED	2022-06-23T00:06:05.531	2022-06-23T00:06:30.421
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00354.png"""		0	1		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae6e4cdb14676c0dc9a6	b580a428-fc63-485d-8371-28d6fb6b3fec	00020794f5--62b3ae6e4cdb14676c0dc9a6	a93b2e6a758e10c14240692e62a333da	APPROVED	2022-06-23T00:06:06.593	2022-06-23T00:06:44.296
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00837.png"""		1	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae729fca636d8244b1c4	529b2ac0-e262-4a87-a734-50b9e0c588bf	00020794f5--62b3ae729fca636d8244b1c4	62ac6498db63520134d76659d6baa67a	APPROVED	2022-06-23T00:06:10.475	2022-06-23T00:06:15.645
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00066.png"""		1	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae73678bff4f9779f128	6bec028b-898e-4511-a043-b429c2dd9aa7	00020794f5--62b3ae73678bff4f9779f128	be9005f69e2ba346423b23e0977e3b11	APPROVED	2022-06-23T00:06:11.791	2022-06-23T00:06:54.077
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00020.png"""		0	1		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae755b93d63c9a6d3dbd	630bee24-551d-405c-8577-bf673445c0b5	00020794f5--62b3ae755b93d63c9a6d3dbd	1d81e64fa574cb3dc12764aef1306222	APPROVED	2022-06-23T00:06:13.513	2022-06-23T00:07:11.889
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_550.png"""		0	1		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae756255ea71b2b93b9b	4c7fd744-0e7f-4950-ac9f-7d56b03c78ad	00020794f5--62b3ae756255ea71b2b93b9b	03c4418992bbf2c3e2ce88bbc18227e8	APPROVED	2022-06-23T00:06:13.555	2022-06-23T00:06:39.576
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00317.png"""		0	1		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae76371c915f3917e9d7	1169b475-3e03-4c82-9613-2a849684d339	00020794f5--62b3ae76371c915f3917e9d7	22a01c55457dbbdd2a83848f5524444e	APPROVED	2022-06-23T00:06:14.704	2022-06-23T00:06:23.729
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00759.png"""		0	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae79f386c61f526a7db3	f568b1ff-dcfd-414e-9f4b-326f3ab55614	00020794f5--62b3ae79f386c61f526a7db3	62ac6498db63520134d76659d6baa67a	APPROVED	2022-06-23T00:06:17.703	2022-06-23T00:06:26.426
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00066.png"""		0	1		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae7d2bc50178c884b0e3	6bec028b-898e-4511-a043-b429c2dd9aa7	00020794f5--62b3ae7d2bc50178c884b0e3	ba07f102831f40212707cf0f7ee89a08	APPROVED	2022-06-23T00:06:21.670	2022-06-23T00:06:41.965
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00361.png"""		0	1		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae7ddb3c0e2a7ee19a11	fa516288-0964-4b9b-b64c-2eb6b42ea3d7	00020794f5--62b3ae7ddb3c0e2a7ee19a11	61a202bee21caeb98f24a99e99ab240b	APPROVED	2022-06-23T00:06:21.674	2022-06-23T00:06:35.280
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00074.png"""		1	1		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae8123950a60072f743f	aaa611a8-937a-4c8e-9721-00bff14ce656	00020794f5--62b3ae8123950a60072f743f	22a01c55457dbbdd2a83848f5524444e	APPROVED	2022-06-23T00:06:25.927	2022-06-23T00:06:31.933
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_952.png"""	The earring on the left looks strange	1	1		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae8572196247e3dc33c9	ed4b5a95-1ed3-4f7e-9a98-b2130fe7beba	00020794f5--62b3ae8572196247e3dc33c9	22f8cd92773530122b60d697788369b9	APPROVED	2022-06-23T00:06:29.644	2022-06-23T00:07:18.560
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1534.png"""		1	0		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae857e485c6d1ba17a88	cd0f736f-8ffb-4c38-a9ad-eca035fc953f	00020794f5--62b3ae857e485c6d1ba17a88	62ac6498db63520134d76659d6baa67a	APPROVED	2022-06-23T00:06:29.198	2022-06-23T00:06:35.478
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1113.png"""	tenho quase certeza 	1	1		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae885b93d63c9a6d3e16	a14d5c03-8a4d-4a1e-9036-aad810c115d7	00020794f5--62b3ae885b93d63c9a6d3e16	9a9750afb0228125b46c4174cab198dd	APPROVED	2022-06-23T00:06:32.493	2022-06-23T00:06:49.333
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_266.png"""		0	1		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae8b2bc50178c884b173	46ba7447-0bd6-47e1-a3b8-ea862d40913d	00020794f5--62b3ae8b2bc50178c884b173	578fbab732256e1dd72a5c394068cc80	APPROVED	2022-06-23T00:06:35.326	2022-06-23T00:06:53.949
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00371.png"""		1	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae8d11330202f5e1b55d	f8d99650-56a6-4897-9d77-44af9841aeba	00020794f5--62b3ae8d11330202f5e1b55d	62ac6498db63520134d76659d6baa67a	APPROVED	2022-06-23T00:06:37.586	2022-06-23T00:06:43.926
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_336.png"""		1	1		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae8d4620232957a93e0f	2eafda4e-e38c-446a-a808-df6e6e19a68b	00020794f5--62b3ae8d4620232957a93e0f	61a202bee21caeb98f24a99e99ab240b	APPROVED	2022-06-23T00:06:37.611	2022-06-23T00:07:12.097
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00074.png"""		0	1		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae94d3f9887f0ac5f3fa	aaa611a8-937a-4c8e-9721-00bff14ce656	00020794f5--62b3ae94d3f9887f0ac5f3fa	ba07f102831f40212707cf0f7ee89a08	APPROVED	2022-06-23T00:06:44.531	2022-06-23T00:08:08.182
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_952.png"""		0	0		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae95d3f9887f0ac5f40f	ed4b5a95-1ed3-4f7e-9a98-b2130fe7beba	00020794f5--62b3ae95d3f9887f0ac5f40f	62ac6498db63520134d76659d6baa67a	APPROVED	2022-06-23T00:06:45.641	2022-06-23T00:07:04.012
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1474.png"""		1	1		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae964eeb4659d860e1a2	4431a3b0-7fe6-4581-b2be-ed616c409dde	00020794f5--62b3ae964eeb4659d860e1a2	a93b2e6a758e10c14240692e62a333da	APPROVED	2022-06-23T00:06:46.549	2022-06-23T00:07:42.305
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1059.png"""	alguns defeitos na foto	1	2		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3ae9ddb3c0e2a7ee19ad0	4778f198-995f-43c8-be50-d251be22ac89	00020794f5--62b3ae9ddb3c0e2a7ee19ad0	9a9750afb0228125b46c4174cab198dd	APPROVED	2022-06-23T00:06:53.060	2022-06-23T00:07:33.927
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00090.png"""		0	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aea160b2102964c53336	c4907c62-448e-4986-bc20-c1310ba98414	00020794f5--62b3aea160b2102964c53336	be9005f69e2ba346423b23e0977e3b11	APPROVED	2022-06-23T00:06:57.522	2022-06-23T00:09:21.102
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1474.png"""		1	0		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aeaa503a6f228c0b0469	4431a3b0-7fe6-4581-b2be-ed616c409dde	00020794f5--62b3aeaa503a6f228c0b0469	62ac6498db63520134d76659d6baa67a	APPROVED	2022-06-23T00:07:06.265	2022-06-23T00:07:29.333
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_336.png"""		0	1		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aeb123950a60072f7597	2eafda4e-e38c-446a-a808-df6e6e19a68b	00020794f5--62b3aeb123950a60072f7597	1d81e64fa574cb3dc12764aef1306222	APPROVED	2022-06-23T00:07:13.730	2022-06-23T00:07:43.282
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00007.png"""		0	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aeb2a195cb6d911b616d	e3e55202-8116-4450-af4c-b805216ec3db	00020794f5--62b3aeb2a195cb6d911b616d	61a202bee21caeb98f24a99e99ab240b	APPROVED	2022-06-23T00:07:14.588	2022-06-23T00:08:49.805
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00758.png"""		0	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aeb8d6003363909d6222	f27cf0e9-6b06-4866-9fa6-e8dcc4b48065	00020794f5--62b3aeb8d6003363909d6222	22f8cd92773530122b60d697788369b9	APPROVED	2022-06-23T00:07:20.471	2022-06-23T00:07:40.908
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00074.png"""		0	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aebedb3c0e2a7ee19c11	aaa611a8-937a-4c8e-9721-00bff14ce656	00020794f5--62b3aebedb3c0e2a7ee19c11	977913c336c131ae4590430206705f56	APPROVED	2022-06-23T00:07:26.813	2022-06-23T00:07:38.397
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00078.png"""		1	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aec32fbdfa4c43e19ccb	6464e726-0a31-43d7-93e4-6d5464d4a1c7	00020794f5--62b3aec32fbdfa4c43e19ccb	62ac6498db63520134d76659d6baa67a	APPROVED	2022-06-23T00:07:31.482	2022-06-23T00:07:55.564
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00837.png"""		0	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aec4ee0a3360b785f42c	529b2ac0-e262-4a87-a734-50b9e0c588bf	00020794f5--62b3aec4ee0a3360b785f42c	8d31f98886237618c697664d63c89590	APPROVED	2022-06-23T00:07:32.444	2022-06-23T00:07:59.170
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00049.png"""	quase certeza	1	1		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aec823950a60072f7601	e9d88967-6fb6-4788-80bc-bc621ed2d12f	00020794f5--62b3aec823950a60072f7601	9a9750afb0228125b46c4174cab198dd	APPROVED	2022-06-23T00:07:36.687	2022-06-23T00:07:53.857
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00049.png"""		0	1		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aeccc86454097cfdfa58	e9d88967-6fb6-4788-80bc-bc621ed2d12f	00020794f5--62b3aeccc86454097cfdfa58	977913c336c131ae4590430206705f56	APPROVED	2022-06-23T00:07:40.518	2022-06-23T00:07:57.075
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00183.png"""		0	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aecf23950a60072f7633	a786faec-3850-49fb-81c7-cbb4901b5bdb	00020794f5--62b3aecf23950a60072f7633	22f8cd92773530122b60d697788369b9	APPROVED	2022-06-23T00:07:43.928	2022-06-23T00:09:44.948
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_10.png"""		0	1		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aed0f386c61f526a7fc5	9221c42e-75db-4faa-bafc-4ffd9fe31552	00020794f5--62b3aed0f386c61f526a7fc5	a93b2e6a758e10c14240692e62a333da	APPROVED	2022-06-23T00:07:44.745	2022-06-23T00:08:34.019
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00007.png"""		0	1		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aed1d3f9887f0ac5f595	e3e55202-8116-4450-af4c-b805216ec3db	00020794f5--62b3aed1d3f9887f0ac5f595	1d81e64fa574cb3dc12764aef1306222	APPROVED	2022-06-23T00:07:45.503	2022-06-23T00:08:48.241
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00361.png"""		0	1		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aed5a195cb6d911b6211	fa516288-0964-4b9b-b64c-2eb6b42ea3d7	00020794f5--62b3aed5a195cb6d911b6211	5df3755aa5ec56d1336d5e5bb5de3dfb	APPROVED	2022-06-23T00:07:49.088	2022-06-23T00:08:15.014
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00180.png"""	parece ser real	0	1		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aedcf386c61f526a804a	045f57d3-242e-47e5-b025-cfeae14a1302	00020794f5--62b3aedcf386c61f526a804a	9a9750afb0228125b46c4174cab198dd	APPROVED	2022-06-23T00:07:56.783	2022-06-23T00:08:25.267
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_10.png"""		1	0		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aedd60b2102964c53476	9221c42e-75db-4faa-bafc-4ffd9fe31552	00020794f5--62b3aedd60b2102964c53476	62ac6498db63520134d76659d6baa67a	APPROVED	2022-06-23T00:07:57.811	2022-06-23T00:08:40.547
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00793.png"""		0	1		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aedf503a6f228c0b0571	d4106a66-0aa2-4f08-9b3d-8a7a4dd5ccac	00020794f5--62b3aedf503a6f228c0b0571	977913c336c131ae4590430206705f56	APPROVED	2022-06-23T00:07:59.604	2022-06-23T00:08:19.559
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00007.png"""		0	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aee21e81a53ef5559477	e3e55202-8116-4450-af4c-b805216ec3db	00020794f5--62b3aee21e81a53ef5559477	8d31f98886237618c697664d63c89590	APPROVED	2022-06-23T00:08:02.773	2022-06-23T00:08:31.112
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1146.png"""		1	0		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aee96255ea71b2b93e34	327b513f-9c5f-4254-96d5-b0e49e0e08a2	00020794f5--62b3aee96255ea71b2b93e34	62b70660f14c0b72e53040be4ce2e0e3	APPROVED	2022-06-23T00:08:09.834	2022-06-23T00:08:26.584
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_940.png"""		0	0		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aeea7ef386339ecd8fbf	969c5a3a-e694-40c8-b67b-1c4b4d5bdb10	00020794f5--62b3aeea7ef386339ecd8fbf	ba07f102831f40212707cf0f7ee89a08	APPROVED	2022-06-23T00:08:10.411	2022-06-23T00:08:44.857
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1550.png"""		0	0		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aeed1f245937779e037f	f13789c5-44bf-4d7a-973f-65de67abc543	00020794f5--62b3aeed1f245937779e037f	b703b85fc149d774b5c269c3e210872b	APPROVED	2022-06-23T00:08:13.641	2022-06-23T00:08:26.822
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1248.png"""		1	1		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aef01e81a53ef55594af	f7ee9d15-73fb-43c5-a0fb-1b0ebaca0ecb	00020794f5--62b3aef01e81a53ef55594af	5df3755aa5ec56d1336d5e5bb5de3dfb	APPROVED	2022-06-23T00:08:16.955	2022-06-23T00:08:27.808
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00066.png"""		0	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aef94eeb4659d860e465	6bec028b-898e-4511-a043-b429c2dd9aa7	00020794f5--62b3aef94eeb4659d860e465	977913c336c131ae4590430206705f56	APPROVED	2022-06-23T00:08:25.035	2022-06-23T00:08:45.465
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00020.png"""		1	1		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aefc11330202f5e1b7bd	630bee24-551d-405c-8577-bf673445c0b5	00020794f5--62b3aefc11330202f5e1b7bd	62b70660f14c0b72e53040be4ce2e0e3	APPROVED	2022-06-23T00:08:28.971	2022-06-23T00:09:00.263
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_266.png"""	a orelha me convenceu	1	2		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aefc5a5534770c1b1af4	46ba7447-0bd6-47e1-a3b8-ea862d40913d	00020794f5--62b3aefc5a5534770c1b1af4	9a9750afb0228125b46c4174cab198dd	APPROVED	2022-06-23T00:08:28.076	2022-06-23T00:09:38.177
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1059.png"""		0	0		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3aefe1f245937779e03c8	4778f198-995f-43c8-be50-d251be22ac89	00020794f5--62b3aefe1f245937779e03c8	5df3755aa5ec56d1336d5e5bb5de3dfb	APPROVED	2022-06-23T00:08:30.633	2022-06-23T00:08:37.194
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1248.png"""		1	2		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3af032fbdfa4c43e19dbe	f7ee9d15-73fb-43c5-a0fb-1b0ebaca0ecb	00020794f5--62b3af032fbdfa4c43e19dbe	8d31f98886237618c697664d63c89590	APPROVED	2022-06-23T00:08:35.614	2022-06-23T00:09:27.473
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1534.png"""		1	1		1				https://toloka.yandex.ru/task/34051317/00020794f5--62b3af050e83233f579f4b84	cd0f736f-8ffb-4c38-a9ad-eca035fc953f	00020794f5--62b3af050e83233f579f4b84	a93b2e6a758e10c14240692e62a333da	APPROVED	2022-06-23T00:08:37.026	2022-06-23T00:08:52.620
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00759.png"""		0	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3af070e83233f579f4b8d	f568b1ff-dcfd-414e-9f4b-326f3ab55614	00020794f5--62b3af070e83233f579f4b8d	5df3755aa5ec56d1336d5e5bb5de3dfb	APPROVED	2022-06-23T00:08:39.636	2022-06-23T00:08:57.121
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00317.png"""		0	0		0				https://toloka.yandex.ru/task/34051317/00020794f5--62b3af0a4620232957a9403b	1169b475-3e03-4c82-9613-2a849684d339	00020794f5--62b3af0a4620232957a9403b	62ac6498db63520134d76659d6baa67a	APPROVED	2022-06-23T00:08:42.764	2022-06-23T00:08:52.145
