INPUT:image	OUTPUT:eye	OUTPUT:reason	OUTPUT:result	OUTPUT:confidence	GOLDEN:eye	GOLDEN:reason	GOLDEN:result	GOLDEN:confidence	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00090.png"""	2		1	0			0				https://toloka.yandex.ru/task/34062125/000207bf2d--62b4897bee24122ca32c1a8b	e550a009-f81c-4884-b3c4-e09f56746c06	000207bf2d--62b4897bee24122ca32c1a8b	69823dbe9ff91b8a5d85b926ede92917	APPROVED	2022-06-23T15:40:43.829	2022-06-23T15:40:51.986
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_12.png"""	1		1	0			1				https://toloka.yandex.ru/task/34062125/000207bf2d--62b4898011330202f5eb9954	0d962513-a587-4829-81f0-67c5a8432f6c	000207bf2d--62b4898011330202f5eb9954	4dfef8ee6d3e31818399c194d34fd00f	APPROVED	2022-06-23T15:40:48.857	2022-06-23T15:41:04.636
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00199.png"""	1		0	0			0				https://toloka.yandex.ru/task/34062125/000207bf2d--62b48980fc2c3622e2a9b2fc	4db5474a-bcdc-4507-8e2c-21a13e936287	000207bf2d--62b48980fc2c3622e2a9b2fc	d5a7e6f75920f31af69dd04405676822	APPROVED	2022-06-23T15:40:48.938	2022-06-23T15:40:55.146
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00710.png"""	2		0	1			0				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489831e81a53ef56015a7	f72ea3c2-647a-4e4f-a79a-13c0270fb4e6	000207bf2d--62b489831e81a53ef56015a7	74f53530c480dd98d391671fb77d94d9	APPROVED	2022-06-23T15:40:51.512	2022-06-23T15:41:06.847
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_304.png"""	2		0	1			1				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489853a8b7365c79ed6f2	2b3e79e3-c2b0-4b82-b09f-df491adc2f7e	000207bf2d--62b489853a8b7365c79ed6f2	1a44f3ec5bfe67a9a758ef8196d63479	APPROVED	2022-06-23T15:40:53.441	2022-06-23T15:41:15.567
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_92.png"""	1		1	0			1				https://toloka.yandex.ru/task/34062125/000207bf2d--62b48985a195cb6d912487dc	d4186a5c-9214-45d5-b459-99c90a499415	000207bf2d--62b48985a195cb6d912487dc	7c385088711dabc280549952072c4f52	APPROVED	2022-06-23T15:40:53.884	2022-06-23T15:41:02.636
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00097.png"""	0		0	0			0				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489865b93d63c9a7567e7	7d20a921-efa4-491c-9e09-d01fc12521e2	000207bf2d--62b489865b93d63c9a7567e7	69823dbe9ff91b8a5d85b926ede92917	APPROVED	2022-06-23T15:40:54.760	2022-06-23T15:40:58.863
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00293.png"""	1		1	1			0				https://toloka.yandex.ru/task/34062125/000207bf2d--62b48986db3c0e2a7eedb959	4855349f-dce4-4c37-87a7-63844da1d79b	000207bf2d--62b48986db3c0e2a7eedb959	045b2da0376a8c3e089d09e3afd1717c	APPROVED	2022-06-23T15:40:54.198	2022-06-23T15:41:03.872
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00710.png"""	2		0	1			0				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489875a5534770c2251ec	f72ea3c2-647a-4e4f-a79a-13c0270fb4e6	000207bf2d--62b489875a5534770c2251ec	bd50d274211a084d09750414d4dc3f7f	APPROVED	2022-06-23T15:40:55.810	2022-06-23T15:41:18.386
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_92.png"""	1		1	0			1				https://toloka.yandex.ru/task/34062125/000207bf2d--62b4898772196247e3e50a0e	d4186a5c-9214-45d5-b459-99c90a499415	000207bf2d--62b4898772196247e3e50a0e	c1251ad2081018a8a8940a91ea3592bc	APPROVED	2022-06-23T15:40:55.373	2022-06-23T15:41:09.424
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00942.png"""	2		0	1			0				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489877ef386339ed71e53	8fe0b777-c7f3-4dce-93ed-ab4b50c64692	000207bf2d--62b489877ef386339ed71e53	58ffef0f5cadee148070f241b8b85253	APPROVED	2022-06-23T15:40:55.709	2022-06-23T15:41:15.576
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_940.png"""	1		0	0			1				https://toloka.yandex.ru/task/34062125/000207bf2d--62b48989371c915f391ffa73	21adb40b-0fe1-41b2-84ff-71c61effee69	000207bf2d--62b48989371c915f391ffa73	d5a7e6f75920f31af69dd04405676822	APPROVED	2022-06-23T15:40:57.477	2022-06-23T15:41:04.103
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00073.png"""	2		0	1			0				https://toloka.yandex.ru/task/34062125/000207bf2d--62b4898aee0a3360b79107d1	2589d6a0-5870-4d88-a4a4-8f8e8c8573f9	000207bf2d--62b4898aee0a3360b79107d1	d5aaa8894514b5d82caa1c60d51038ce	APPROVED	2022-06-23T15:40:58.956	2022-06-23T15:41:30.361
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_8.png"""	0		0	0			1				https://toloka.yandex.ru/task/34062125/000207bf2d--62b4898b6255ea71b2c0cf1a	48962333-9a0c-405d-b7d3-2a46f4c3dab8	000207bf2d--62b4898b6255ea71b2c0cf1a	deea4a1e09ac283ca763e707216429b6	APPROVED	2022-06-23T15:40:59.829	2022-06-23T15:41:14.055
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_518.png"""	2		1	1			1				https://toloka.yandex.ru/task/34062125/000207bf2d--62b4898d48ba4a55ad09530d	fbcbfa84-c5ff-451e-bd54-e3c39e08c533	000207bf2d--62b4898d48ba4a55ad09530d	573950d4645ad74b7e002a03d8d23842	APPROVED	2022-06-23T15:41:01.637	2022-06-23T15:41:23.177
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00016.png"""	1		0	0			0				https://toloka.yandex.ru/task/34062125/000207bf2d--62b4898d6e0fe37e521e64a1	f17c6bef-75ed-4f62-93e2-2d18387173e6	000207bf2d--62b4898d6e0fe37e521e64a1	69823dbe9ff91b8a5d85b926ede92917	APPROVED	2022-06-23T15:41:01.315	2022-06-23T15:41:07.134
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00942.png"""	2		1	0			0				https://toloka.yandex.ru/task/34062125/000207bf2d--62b4898f91f6060402a212a7	8fe0b777-c7f3-4dce-93ed-ab4b50c64692	000207bf2d--62b4898f91f6060402a212a7	a78dcfd95bb623f4a23ff5cbb00961c7	APPROVED	2022-06-23T15:41:03.036	2022-06-23T15:41:57.367
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00016.png"""	1		0	0			0				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489907add182ed2e738ab	f17c6bef-75ed-4f62-93e2-2d18387173e6	000207bf2d--62b489907add182ed2e738ab	7c385088711dabc280549952072c4f52	APPROVED	2022-06-23T15:41:04.753	2022-06-23T15:41:13.206
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00942.png"""	1		0	1			0				https://toloka.yandex.ru/task/34062125/000207bf2d--62b48992503a6f228c14ebfd	8fe0b777-c7f3-4dce-93ed-ab4b50c64692	000207bf2d--62b48992503a6f228c14ebfd	045b2da0376a8c3e089d09e3afd1717c	APPROVED	2022-06-23T15:41:06.175	2022-06-23T15:41:20.934
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_128.png"""	1		0	0			1				https://toloka.yandex.ru/task/34062125/000207bf2d--62b48992d3f9887f0ad1a3cc	8e492b10-dcb7-43d2-808b-43b7cdf4ea88	000207bf2d--62b48992d3f9887f0ad1a3cc	d5a7e6f75920f31af69dd04405676822	APPROVED	2022-06-23T15:41:06.222	2022-06-23T15:41:21.653
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00293.png"""	1		1	2			0				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489951f24593777a85efe	4855349f-dce4-4c37-87a7-63844da1d79b	000207bf2d--62b489951f24593777a85efe	74f53530c480dd98d391671fb77d94d9	APPROVED	2022-06-23T15:41:09.371	2022-06-23T15:41:27.421
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00073.png"""	1		0	0			0				https://toloka.yandex.ru/task/34062125/000207bf2d--62b4899560b2102964ccaa15	2589d6a0-5870-4d88-a4a4-8f8e8c8573f9	000207bf2d--62b4899560b2102964ccaa15	4dfef8ee6d3e31818399c194d34fd00f	APPROVED	2022-06-23T15:41:09.084	2022-06-23T15:41:35.200
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_18.png"""	2		1	0			1				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489958bb77b3397a73d75	59822c6d-1dd9-4b22-b15e-b5bff56ca120	000207bf2d--62b489958bb77b3397a73d75	69823dbe9ff91b8a5d85b926ede92917	APPROVED	2022-06-23T15:41:09.669	2022-06-23T15:41:17.953
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00090.png"""	1		0	0			0				https://toloka.yandex.ru/task/34062125/000207bf2d--62b4899648ba4a55ad09534a	e550a009-f81c-4884-b3c4-e09f56746c06	000207bf2d--62b4899648ba4a55ad09534a	b927eb8859b1115f40323ceda10ff93f	APPROVED	2022-06-23T15:41:10.112	2022-06-23T15:41:27.539
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_940.png"""	1		1	0			1				https://toloka.yandex.ru/task/34062125/000207bf2d--62b48999ee24122ca32c1d4d	21adb40b-0fe1-41b2-84ff-71c61effee69	000207bf2d--62b48999ee24122ca32c1d4d	c1251ad2081018a8a8940a91ea3592bc	APPROVED	2022-06-23T15:41:13.395	2022-06-23T15:43:12.914
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1465.png"""	1		0	0			1				https://toloka.yandex.ru/task/34062125/000207bf2d--62b4899c1323912d66c7ba55	75382bd9-971e-4397-96fa-4a8e5df7a59e	000207bf2d--62b4899c1323912d66c7ba55	deea4a1e09ac283ca763e707216429b6	APPROVED	2022-06-23T15:41:16.540	2022-06-23T15:41:32.597
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1465.png"""	1		0	0			1				https://toloka.yandex.ru/task/34062125/000207bf2d--62b4899d1e81a53ef56016f0	75382bd9-971e-4397-96fa-4a8e5df7a59e	000207bf2d--62b4899d1e81a53ef56016f0	2beef755ea76dff9e16067395491e903	APPROVED	2022-06-23T15:41:17.580	2022-06-23T15:41:43.983
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_12.png"""	0		0	0			1				https://toloka.yandex.ru/task/34062125/000207bf2d--62b4899e6255ea71b2c0d021	0d962513-a587-4829-81f0-67c5a8432f6c	000207bf2d--62b4899e6255ea71b2c0d021	58ffef0f5cadee148070f241b8b85253	APPROVED	2022-06-23T15:41:18.369	2022-06-23T15:41:35.092
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_128.png"""	1		1	0			1				https://toloka.yandex.ru/task/34062125/000207bf2d--62b4899f2bc50178c890b3c4	8e492b10-dcb7-43d2-808b-43b7cdf4ea88	000207bf2d--62b4899f2bc50178c890b3c4	b03dd59e3978a93131993245014ea038	APPROVED	2022-06-23T15:41:19.926	2022-06-23T15:41:45.064
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_92.png"""	1		1	1			1				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489a01e81a53ef56016fe	d4186a5c-9214-45d5-b459-99c90a499415	000207bf2d--62b489a01e81a53ef56016fe	bd50d274211a084d09750414d4dc3f7f	APPROVED	2022-06-23T15:41:20.862	2022-06-23T15:41:43.529
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_518.png"""	2		0	0			1				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489a0a195cb6d912488a5	fbcbfa84-c5ff-451e-bd54-e3c39e08c533	000207bf2d--62b489a0a195cb6d912488a5	69823dbe9ff91b8a5d85b926ede92917	APPROVED	2022-06-23T15:41:20.325	2022-06-23T15:41:26.568
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_304.png"""	1		0	1			1				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489a3ee0a3360b79109a9	2b3e79e3-c2b0-4b82-b09f-df491adc2f7e	000207bf2d--62b489a3ee0a3360b79109a9	045b2da0376a8c3e089d09e3afd1717c	APPROVED	2022-06-23T15:41:23.344	2022-06-23T15:41:32.957
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_18.png"""	2		1	1			1				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489a5bfbc9171873faf59	59822c6d-1dd9-4b22-b15e-b5bff56ca120	000207bf2d--62b489a5bfbc9171873faf59	573950d4645ad74b7e002a03d8d23842	APPROVED	2022-06-23T15:41:25.823	2022-06-23T15:41:37.694
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_12.png"""	0		1	0			1				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489a807e12b7ece62c02a	0d962513-a587-4829-81f0-67c5a8432f6c	000207bf2d--62b489a807e12b7ece62c02a	69823dbe9ff91b8a5d85b926ede92917	APPROVED	2022-06-23T15:41:28.926	2022-06-23T15:41:36.031
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00020.png"""	0		1	1			0				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489a9371c915f391ffc15	99c8873f-fe18-43cc-8d1d-478cd081fd5f	000207bf2d--62b489a9371c915f391ffc15	74f53530c480dd98d391671fb77d94d9	APPROVED	2022-06-23T15:41:29.982	2022-06-23T15:41:49.841
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_304.png"""	1		0	1			1				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489aa9fca636d824ccfd9	2b3e79e3-c2b0-4b82-b09f-df491adc2f7e	000207bf2d--62b489aa9fca636d824ccfd9	b927eb8859b1115f40323ceda10ff93f	APPROVED	2022-06-23T15:41:30.431	2022-06-23T15:41:58.661
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_92.png"""	1		0	0			1				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489ac6e0fe37e521e6579	d4186a5c-9214-45d5-b459-99c90a499415	000207bf2d--62b489ac6e0fe37e521e6579	d5aaa8894514b5d82caa1c60d51038ce	APPROVED	2022-06-23T15:41:32.175	2022-06-23T15:42:04.425
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00710.png"""	2		0	0			0				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489ae86474a5c9aae0119	f72ea3c2-647a-4e4f-a79a-13c0270fb4e6	000207bf2d--62b489ae86474a5c9aae0119	deea4a1e09ac283ca763e707216429b6	APPROVED	2022-06-23T15:41:34.949	2022-06-23T15:41:52.973
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_518.png"""	1		0	1			1				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489aedb3c0e2a7eedbafd	fbcbfa84-c5ff-451e-bd54-e3c39e08c533	000207bf2d--62b489aedb3c0e2a7eedbafd	080f97630e96a38fdea2251dc368df95	APPROVED	2022-06-23T15:41:34.976	2022-06-23T15:41:57.384
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00097.png"""	1		1	1			0				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489b0503a6f228c14ed8b	7d20a921-efa4-491c-9e09-d01fc12521e2	000207bf2d--62b489b0503a6f228c14ed8b	045b2da0376a8c3e089d09e3afd1717c	APPROVED	2022-06-23T15:41:36.270	2022-06-23T15:42:01.356
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_940.png"""	1		0	0			1				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489b15fcc49161853242b	21adb40b-0fe1-41b2-84ff-71c61effee69	000207bf2d--62b489b15fcc49161853242b	4dfef8ee6d3e31818399c194d34fd00f	APPROVED	2022-06-23T15:41:37.828	2022-06-23T15:41:49.818
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1248.png"""	0		0	0			1				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489b1bfbc9171873fafbb	fb3bcb8e-1154-4bad-9c64-f98094a0f638	000207bf2d--62b489b1bfbc9171873fafbb	58ffef0f5cadee148070f241b8b85253	APPROVED	2022-06-23T15:41:37.647	2022-06-23T15:41:54.251
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00016.png"""	1		0	1			0				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489b44cdb14676c18e4a8	f17c6bef-75ed-4f62-93e2-2d18387173e6	000207bf2d--62b489b44cdb14676c18e4a8	573950d4645ad74b7e002a03d8d23842	APPROVED	2022-06-23T15:41:40.773	2022-06-23T15:41:54.737
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_18.png"""	1		1	1			1				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489b93bd4b44f88d14fd2	59822c6d-1dd9-4b22-b15e-b5bff56ca120	000207bf2d--62b489b93bd4b44f88d14fd2	bd50d274211a084d09750414d4dc3f7f	APPROVED	2022-06-23T15:41:45.358	2022-06-23T15:42:05.104
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_12.png"""	0		1	0			1				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489b9bfbc9171873fb040	0d962513-a587-4829-81f0-67c5a8432f6c	000207bf2d--62b489b9bfbc9171873fb040	2beef755ea76dff9e16067395491e903	APPROVED	2022-06-23T15:41:45.681	2022-06-23T15:42:03.324
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00007.png"""	2		0	0			0				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489bd1e81a53ef5601910	712d418d-af3c-4e4e-902c-89ea1325a30e	000207bf2d--62b489bd1e81a53ef5601910	b03dd59e3978a93131993245014ea038	APPROVED	2022-06-23T15:41:49.005	2022-06-23T15:42:12.517
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1248.png"""	2		1	0			1				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489bf11330202f5eb9bcb	fb3bcb8e-1154-4bad-9c64-f98094a0f638	000207bf2d--62b489bf11330202f5eb9bcb	4dfef8ee6d3e31818399c194d34fd00f	APPROVED	2022-06-23T15:41:51.913	2022-06-23T15:42:11.586
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_12.png"""	0		1	1			1				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489bf678bff4f9783a2ea	0d962513-a587-4829-81f0-67c5a8432f6c	000207bf2d--62b489bf678bff4f9783a2ea	74f53530c480dd98d391671fb77d94d9	APPROVED	2022-06-23T15:41:51.694	2022-06-23T15:42:09.006
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_146.png"""	2		1	0			1				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489c24cdb14676c18e549	7317f158-abd3-49de-97d5-d05e5e6b7525	000207bf2d--62b489c24cdb14676c18e549	deea4a1e09ac283ca763e707216429b6	APPROVED	2022-06-23T15:41:54.818	2022-06-23T15:42:08.537
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_42.png"""	0		1	0			1				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489c43bd4b44f88d1505e	01f06357-9f5f-4e79-8c1f-4f693230f0a9	000207bf2d--62b489c43bd4b44f88d1505e	58ffef0f5cadee148070f241b8b85253	APPROVED	2022-06-23T15:41:56.980	2022-06-23T15:42:06.397
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1465.png"""	1		0	1			1				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489c491f6060402a214f7	75382bd9-971e-4397-96fa-4a8e5df7a59e	000207bf2d--62b489c491f6060402a214f7	573950d4645ad74b7e002a03d8d23842	APPROVED	2022-06-23T15:41:56.958	2022-06-23T15:42:14.674
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00016.png"""	1		0	0			0				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489c83bd4b44f88d150b4	f17c6bef-75ed-4f62-93e2-2d18387173e6	000207bf2d--62b489c83bd4b44f88d150b4	a78dcfd95bb623f4a23ff5cbb00961c7	APPROVED	2022-06-23T15:42:00.629	2022-06-23T15:42:27.929
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_128.png"""	1		1	0			1				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489c8d3f9887f0ad1a69a	8e492b10-dcb7-43d2-808b-43b7cdf4ea88	000207bf2d--62b489c8d3f9887f0ad1a69a	b927eb8859b1115f40323ceda10ff93f	APPROVED	2022-06-23T15:42:00.844	2022-06-23T15:42:23.639
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00020.png"""	0		1	0			0				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489cd3bd4b44f88d15106	99c8873f-fe18-43cc-8d1d-478cd081fd5f	000207bf2d--62b489cd3bd4b44f88d15106	2beef755ea76dff9e16067395491e903	APPROVED	2022-06-23T15:42:05.758	2022-06-23T15:42:45.813
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_940.png"""	1		1	1			1				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489cf371c915f391ffdbe	21adb40b-0fe1-41b2-84ff-71c61effee69	000207bf2d--62b489cf371c915f391ffdbe	d5aaa8894514b5d82caa1c60d51038ce	APPROVED	2022-06-23T15:42:07.570	2022-06-23T15:42:46.672
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00199.png"""	1		1	1			0				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489cfa195cb6d91248ac6	4db5474a-bcdc-4507-8e2c-21a13e936287	000207bf2d--62b489cfa195cb6d91248ac6	bd50d274211a084d09750414d4dc3f7f	APPROVED	2022-06-23T15:42:07.978	2022-06-23T15:42:31.691
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1465.png"""	1		0	0			1				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489d148a7667232059d75	75382bd9-971e-4397-96fa-4a8e5df7a59e	000207bf2d--62b489d148a7667232059d75	58ffef0f5cadee148070f241b8b85253	APPROVED	2022-06-23T15:42:09.573	2022-06-23T15:42:20.939
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00027.png"""	1		1	0			0				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489d286474a5c9aae02a6	7c51c2ed-9006-40e7-9c2c-6af44532f9e5	000207bf2d--62b489d286474a5c9aae02a6	deea4a1e09ac283ca763e707216429b6	APPROVED	2022-06-23T15:42:10.829	2022-06-23T15:42:26.477
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00097.png"""	0		0	2			0				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489d327ee7d2e734db018	7d20a921-efa4-491c-9e09-d01fc12521e2	000207bf2d--62b489d327ee7d2e734db018	74f53530c480dd98d391671fb77d94d9	APPROVED	2022-06-23T15:42:11.415	2022-06-23T15:42:26.728
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00007.png"""	1		0	0			0				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489d689998b36af9b7a52	712d418d-af3c-4e4e-902c-89ea1325a30e	000207bf2d--62b489d689998b36af9b7a52	4dfef8ee6d3e31818399c194d34fd00f	APPROVED	2022-06-23T15:42:14.938	2022-06-23T15:42:24.752
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00016.png"""	0		0	0			0				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489d7503a6f228c14f142	f17c6bef-75ed-4f62-93e2-2d18387173e6	000207bf2d--62b489d7503a6f228c14f142	b03dd59e3978a93131993245014ea038	APPROVED	2022-06-23T15:42:15.253	2022-06-23T15:42:35.557
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00094.png"""	0		0	1			0				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489d891f6060402a2157b	c6bdb4e0-536f-4aaf-9c79-ab522dd422bf	000207bf2d--62b489d891f6060402a2157b	573950d4645ad74b7e002a03d8d23842	APPROVED	2022-06-23T15:42:16.788	2022-06-23T15:42:29.707
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1146.png"""	0		0	0			1				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489e091f6060402a215c6	7f6089ab-58ca-4a7c-bf4f-67959cd453f8	000207bf2d--62b489e091f6060402a215c6	58ffef0f5cadee148070f241b8b85253	APPROVED	2022-06-23T15:42:24.223	2022-06-23T15:42:33.951
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1465.png"""	1		0	1			1				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489e1fc2c3622e2a9b809	75382bd9-971e-4397-96fa-4a8e5df7a59e	000207bf2d--62b489e1fc2c3622e2a9b809	b927eb8859b1115f40323ceda10ff93f	APPROVED	2022-06-23T15:42:25.355	2022-06-23T15:43:11.310
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00322.png"""	1		0	0			0				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489e31f24593777a861fe	4fbce496-ecc3-4826-8637-e7ee920b239f	000207bf2d--62b489e31f24593777a861fe	4dfef8ee6d3e31818399c194d34fd00f	APPROVED	2022-06-23T15:42:27.366	2022-06-23T15:42:34.843
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00014.png"""	2		0	0			0				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489e4371c915f391ffe33	d94010a5-c5ba-4ab7-913f-0bc711dc09e2	000207bf2d--62b489e4371c915f391ffe33	deea4a1e09ac283ca763e707216429b6	APPROVED	2022-06-23T15:42:28.504	2022-06-23T15:42:56.470
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00322.png"""	2		0	1			0				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489e46255ea71b2c0d25c	4fbce496-ecc3-4826-8637-e7ee920b239f	000207bf2d--62b489e46255ea71b2c0d25c	74f53530c480dd98d391671fb77d94d9	APPROVED	2022-06-23T15:42:28.636	2022-06-23T15:42:46.655
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00004.png"""	2		1	1			0				https://toloka.yandex.ru/task/34062125/000207bf2d--62b489e47ef386339ed7221f	966b9ee5-c86c-4507-99c1-245862b8a870	000207bf2d--62b489e47ef386339ed7221f	cf211a3ca31fdd99adc36ea10b7eb170	APPROVED	2022-06-23T15:42:28.752	2022-06-23T15:42:50.850
																	
