INPUT:image	OUTPUT:eye	OUTPUT:reason	OUTPUT:result	OUTPUT:confidence	GOLDEN:eye	GOLDEN:reason	GOLDEN:result	GOLDEN:confidence	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00055.png"""	2		0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9b97d2eb5432f1d0efe6	647c6172-4ca2-4a4a-89fb-5633763b3f67	0002062864--62ab9b97d2eb5432f1d0efe6	70242a0fa1c4811bdecc08038b84f255	APPROVED	2022-06-16T21:07:35.782	2022-06-16T21:07:46.547
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00969.png"""	2		0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9b98038ad124013f164f	8e4b3e49-fd25-42e8-a862-2f6329637747	0002062864--62ab9b98038ad124013f164f	d3dfe8872e9cb7f90becad00bd2b0e25	APPROVED	2022-06-16T21:07:36.544	2022-06-16T21:07:46.681
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_172.png"""	1		1	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9b9a4968ae602a99f4d4	7b6544c8-0b4e-4576-ab76-48c07fe5ae4c	0002062864--62ab9b9a4968ae602a99f4d4	915f117f4c9cc7d08454bad7f353cc72	APPROVED	2022-06-16T21:07:38.930	2022-06-16T21:07:47.186
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_172.png"""	1		1	1			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9b9dc8e55f532848797e	7b6544c8-0b4e-4576-ab76-48c07fe5ae4c	0002062864--62ab9b9dc8e55f532848797e	08fc9ff050d327b517b5d26eb9f7ef8d	APPROVED	2022-06-16T21:07:41.201	2022-06-16T21:08:07.776
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00100.png"""	1		0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9b9e194ad816431c2b8f	1ad2a3b7-5eda-44f6-aa6b-c639da3e082e	0002062864--62ab9b9e194ad816431c2b8f	26b907feaa722502761fa981bb854b43	APPROVED	2022-06-16T21:07:42.999	2022-06-16T21:07:55.883
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00060.png"""	1		0	1			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9b9e5d2f342f97b40c54	fa221b6b-150f-41ff-b8b5-000c6df89bb9	0002062864--62ab9b9e5d2f342f97b40c54	754c9c0f1c38357569ce2169c5f5629a	APPROVED	2022-06-16T21:07:42.172	2022-06-16T21:08:06.739
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_58.png"""	1		1	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9ba400d07f565dac5ef6	500dd3a5-4c14-4c9d-8dde-a55b5bad888c	0002062864--62ab9ba400d07f565dac5ef6	70242a0fa1c4811bdecc08038b84f255	APPROVED	2022-06-16T21:07:48.864	2022-06-16T21:08:00.901
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00515.png"""	1		0	1			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9ba409141a0022a7e969	c382dda2-3d4e-48ed-950e-f6b10912c147	0002062864--62ab9ba409141a0022a7e969	bdbe98229133bd5472d03e4e4e8c2d20	APPROVED	2022-06-16T21:07:48.565	2022-06-16T21:08:11.845
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_400.png"""	2		1	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9ba410f9371ee0deabb4	c29906b1-a9e2-4b5c-a2fa-d1b35e068d70	0002062864--62ab9ba410f9371ee0deabb4	915f117f4c9cc7d08454bad7f353cc72	APPROVED	2022-06-16T21:07:48.857	2022-06-16T21:08:08.250
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_172.png"""	1		0	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9ba45a75ae0e42bbd59a	7b6544c8-0b4e-4576-ab76-48c07fe5ae4c	0002062864--62ab9ba45a75ae0e42bbd59a	bd3b6ce5df65765a7f59c15f2eadd42d	APPROVED	2022-06-16T21:07:48.957	2022-06-16T21:08:04.382
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00009.png"""	3		1	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9ba4664dff0a81293a1c	210913a7-354c-477c-8aaa-9f74bf7ea77a	0002062864--62ab9ba4664dff0a81293a1c	5e267ee628d2231442074670a8e1519c	APPROVED	2022-06-16T21:07:48.362	2022-06-16T21:07:58.747
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1370.png"""	0		0	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9ba5664dff0a81293a28	ecd9961a-1e48-4aea-9b7c-84c67a8c924b	0002062864--62ab9ba5664dff0a81293a28	d3dfe8872e9cb7f90becad00bd2b0e25	APPROVED	2022-06-16T21:07:49.400	2022-06-16T21:07:59.403
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00635.png"""	1		0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9ba610f9371ee0deabc7	edc37742-79b6-4707-a5d3-08db80c30eb5	0002062864--62ab9ba610f9371ee0deabc7	3fd718c113f0ec9cf0067654e79fb7be	APPROVED	2022-06-16T21:07:50.826	2022-06-16T21:08:04.553
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00969.png"""	2		0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9ba7c8e55f532848799a	8e4b3e49-fd25-42e8-a862-2f6329637747	0002062864--62ab9ba7c8e55f532848799a	0fb5d2bd0c140d2bb147033966779f7e	APPROVED	2022-06-16T21:07:51.083	2022-06-16T21:08:09.292
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00183.png"""	2		0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bac0838473994965ee0	918ac8f1-96b5-448d-97eb-35e0aefeb5a9	0002062864--62ab9bac0838473994965ee0	69ca08ff3092dba4f436aef6cee61d4f	APPROVED	2022-06-16T21:07:56.138	2022-06-16T21:08:49.328
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_58.png"""	1		1	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bac8777dc53ff68c58b	500dd3a5-4c14-4c9d-8dde-a55b5bad888c	0002062864--62ab9bac8777dc53ff68c58b	ef636e6b543ae73e2dec229634a6a472	APPROVED	2022-06-16T21:07:56.966	2022-06-16T21:09:53.550
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_146.png"""	1		1	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bad12f9da010665fb16	597e83ed-0fdc-4e09-84ea-93df17b2b8cc	0002062864--62ab9bad12f9da010665fb16	96fdc3538dae57192fece21ec58110d4	APPROVED	2022-06-16T21:07:57.696	2022-06-16T21:08:14.653
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_172.png"""	0		1	1			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bad4c744c1045fd050f	7b6544c8-0b4e-4576-ab76-48c07fe5ae4c	0002062864--62ab9bad4c744c1045fd050f	26b907feaa722502761fa981bb854b43	APPROVED	2022-06-16T21:07:57.744	2022-06-16T21:08:13.794
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00016.png"""	1		0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9baff486ce61cebeabb0	da50e829-c69c-44f2-8208-dc7d273ffcb3	0002062864--62ab9baff486ce61cebeabb0	42b51a7501e434aaaf1eee8af5c4b858	APPROVED	2022-06-16T21:07:59.557	2022-06-16T21:08:11.871
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00100.png"""	1		1	1			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bb0da40c1336235d006	1ad2a3b7-5eda-44f6-aa6b-c639da3e082e	0002062864--62ab9bb0da40c1336235d006	d26dc9eb96438033875ecf21477e63af	APPROVED	2022-06-16T21:08:00.873	2022-06-16T21:08:35.834
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00515.png"""	2		1	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bb0e2f46c69483b4d17	c382dda2-3d4e-48ed-950e-f6b10912c147	0002062864--62ab9bb0e2f46c69483b4d17	5e267ee628d2231442074670a8e1519c	APPROVED	2022-06-16T21:08:00.656	2022-06-16T21:08:19.825
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_146.png"""	1		1	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bb1bde0776e66336609	597e83ed-0fdc-4e09-84ea-93df17b2b8cc	0002062864--62ab9bb1bde0776e66336609	d3dfe8872e9cb7f90becad00bd2b0e25	APPROVED	2022-06-16T21:08:01.337	2022-06-16T21:08:15.693
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00183.png"""	2		0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bb2305b844d0b3494b6	918ac8f1-96b5-448d-97eb-35e0aefeb5a9	0002062864--62ab9bb2305b844d0b3494b6	70242a0fa1c4811bdecc08038b84f255	APPROVED	2022-06-16T21:08:02.552	2022-06-16T21:08:15.842
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1587.png"""	1		1	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bb5664dff0a81293ad1	f38c5fd2-5caf-42de-b22f-f10953c1d823	0002062864--62ab9bb5664dff0a81293ad1	6352ea1c15470e47fe212bc61f98a18b	APPROVED	2022-06-16T21:08:05.342	2022-06-16T21:08:27.947
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_96.png"""	1		0	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bb697e8692e16960cea	68f2188a-81a5-45a8-99d4-7f2da674259c	0002062864--62ab9bb697e8692e16960cea	bd3b6ce5df65765a7f59c15f2eadd42d	APPROVED	2022-06-16T21:08:06.267	2022-06-16T21:08:24.304
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00028.png"""	2		0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bb6a9d9645b0a7d3e37	bf01bd41-a85b-492c-a103-79234ce486af	0002062864--62ab9bb6a9d9645b0a7d3e37	3fd718c113f0ec9cf0067654e79fb7be	APPROVED	2022-06-16T21:08:06.155	2022-06-16T21:08:17.511
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_96.png"""	0		0	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bb816320604516cb1d7	68f2188a-81a5-45a8-99d4-7f2da674259c	0002062864--62ab9bb816320604516cb1d7	754c9c0f1c38357569ce2169c5f5629a	APPROVED	2022-06-16T21:08:08.653	2022-06-16T21:08:38.634
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00055.png"""	2		1	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bb9da40c1336235d030	647c6172-4ca2-4a4a-89fb-5633763b3f67	0002062864--62ab9bb9da40c1336235d030	08fc9ff050d327b517b5d26eb9f7ef8d	APPROVED	2022-06-16T21:08:09.961	2022-06-16T21:08:22.504
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00515.png"""	1		0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bba10f9371ee0deac2c	c382dda2-3d4e-48ed-950e-f6b10912c147	0002062864--62ab9bba10f9371ee0deac2c	915f117f4c9cc7d08454bad7f353cc72	APPROVED	2022-06-16T21:08:10.592	2022-06-16T21:08:23.999
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_432.png"""	2		1	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bbbbde0776e66336623	3cc34376-9fbe-43b0-b6a4-444a727c0011	0002062864--62ab9bbbbde0776e66336623	0fb5d2bd0c140d2bb147033966779f7e	APPROVED	2022-06-16T21:08:11.877	2022-06-16T21:08:24.633
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00548.png"""	2		1	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bbd10f9371ee0deac4d	e8be818c-1ca1-46f9-99d0-ba4402a5b8b8	0002062864--62ab9bbd10f9371ee0deac4d	42b51a7501e434aaaf1eee8af5c4b858	APPROVED	2022-06-16T21:08:13.660	2022-06-16T21:08:37.365
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00016.png"""	1		0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bbe4968ae602a99f57b	da50e829-c69c-44f2-8208-dc7d273ffcb3	0002062864--62ab9bbe4968ae602a99f57b	bdbe98229133bd5472d03e4e4e8c2d20	APPROVED	2022-06-16T21:08:14.206	2022-06-16T21:08:28.744
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00795.png"""	1	No error	0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bbe74abc24c44fc70fd	1c2bc031-a955-4f7e-a1a9-2ef8d05c08ff	0002062864--62ab9bbe74abc24c44fc70fd	e2cab35877d2d68f5a2488ecd0ebeaef	APPROVED	2022-06-16T21:08:14.289	2022-06-16T21:08:46.021
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00070.png"""	2		0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bbf46781276f555c52f	e8730552-feac-4ee8-a76c-e0c6200d858f	0002062864--62ab9bbf46781276f555c52f	26b907feaa722502761fa981bb854b43	APPROVED	2022-06-16T21:08:15.417	2022-06-16T21:08:23.856
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1587.png"""	2		1	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bc0913966743a9f5ff0	f38c5fd2-5caf-42de-b22f-f10953c1d823	0002062864--62ab9bc0913966743a9f5ff0	96fdc3538dae57192fece21ec58110d4	APPROVED	2022-06-16T21:08:16.662	2022-06-16T21:08:37.977
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1468.png"""	1		1	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bc109141a0022a7e9b2	912895a7-5c9a-48f1-8b78-0ecb0ba86233	0002062864--62ab9bc109141a0022a7e9b2	d3dfe8872e9cb7f90becad00bd2b0e25	APPROVED	2022-06-16T21:08:17.865	2022-06-16T21:08:27.690
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00077.png"""	0		1	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bc1e2f46c69483b4d73	59eb6dfb-c808-410b-a737-7767cf20037d	0002062864--62ab9bc1e2f46c69483b4d73	70242a0fa1c4811bdecc08038b84f255	APPROVED	2022-06-16T21:08:17.757	2022-06-16T21:08:34.649
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00016.png"""	0		0	1			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bc309141a0022a7e9d3	da50e829-c69c-44f2-8208-dc7d273ffcb3	0002062864--62ab9bc309141a0022a7e9d3	3fd718c113f0ec9cf0067654e79fb7be	APPROVED	2022-06-16T21:08:19.794	2022-06-16T21:08:45.684
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_58.png"""	1		0	1			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bc6664dff0a81293b83	500dd3a5-4c14-4c9d-8dde-a55b5bad888c	0002062864--62ab9bc6664dff0a81293b83	5e267ee628d2231442074670a8e1519c	APPROVED	2022-06-16T21:08:22.268	2022-06-16T21:08:29.964
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1303.png"""	1		1	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bc9d053cf29e7d2b4f5	5b5d8283-7ed4-4c87-90cd-c226ed4b4f4d	0002062864--62ab9bc9d053cf29e7d2b4f5	d989d6995bc7015429ad17b788ba62c8	APPROVED	2022-06-16T21:08:25.496	2022-06-16T21:08:39.541
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1468.png"""	2		1	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bca09141a0022a7e9ea	912895a7-5c9a-48f1-8b78-0ecb0ba86233	0002062864--62ab9bca09141a0022a7e9ea	26b907feaa722502761fa981bb854b43	APPROVED	2022-06-16T21:08:26.033	2022-06-16T21:08:38.189
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00100.png"""	1		0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bca16320604516cb221	1ad2a3b7-5eda-44f6-aa6b-c639da3e082e	0002062864--62ab9bca16320604516cb221	915f117f4c9cc7d08454bad7f353cc72	APPROVED	2022-06-16T21:08:26.795	2022-06-16T21:08:44.808
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00030.png"""	2		0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bca5d2f342f97b40db3	e95efcc9-7c13-4d87-ac46-30354c8ed9cb	0002062864--62ab9bca5d2f342f97b40db3	0fb5d2bd0c140d2bb147033966779f7e	APPROVED	2022-06-16T21:08:26.522	2022-06-16T21:08:46.951
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_170.png"""	2		1	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bcaf486ce61cebeac03	cfe4900a-deca-400c-b50a-eac82734501a	0002062864--62ab9bcaf486ce61cebeac03	bd3b6ce5df65765a7f59c15f2eadd42d	APPROVED	2022-06-16T21:08:26.404	2022-06-16T21:08:43.636
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00009.png"""	2		0	2			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bcbbf14257215bc47f2	210913a7-354c-477c-8aaa-9f74bf7ea77a	0002062864--62ab9bcbbf14257215bc47f2	686fb8253c7e088ba0f0909e7519c5eb	APPROVED	2022-06-16T21:08:27.756	2022-06-16T21:08:55.926
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_96.png"""	0		0	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bcd8429d62dc070e288	68f2188a-81a5-45a8-99d4-7f2da674259c	0002062864--62ab9bcd8429d62dc070e288	d3dfe8872e9cb7f90becad00bd2b0e25	APPROVED	2022-06-16T21:08:29.409	2022-06-16T21:08:58.326
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00009.png"""	2		0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bce4c744c1045fd05b6	210913a7-354c-477c-8aaa-9f74bf7ea77a	0002062864--62ab9bce4c744c1045fd05b6	6352ea1c15470e47fe212bc61f98a18b	APPROVED	2022-06-16T21:08:30.249	2022-06-16T21:08:48.120
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00879.png"""	1		0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bcefb3a404d0a398c25	bba1a86a-9938-456c-83c5-0302e3aef9f7	0002062864--62ab9bcefb3a404d0a398c25	bdbe98229133bd5472d03e4e4e8c2d20	APPROVED	2022-06-16T21:08:30.973	2022-06-16T21:08:40.414
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00062.png"""	0		0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bd068008e1f11e70e7a	76aed58d-6183-4521-8f25-a11dc410545e	0002062864--62ab9bd068008e1f11e70e7a	08fc9ff050d327b517b5d26eb9f7ef8d	APPROVED	2022-06-16T21:08:32.702	2022-06-16T21:08:50.559
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00070.png"""	2		0	1			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bd0bde0776e663366bf	e8730552-feac-4ee8-a76c-e0c6200d858f	0002062864--62ab9bd0bde0776e663366bf	5e267ee628d2231442074670a8e1519c	APPROVED	2022-06-16T21:08:32.469	2022-06-16T21:08:43.539
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00795.png"""	2		0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bd49aa6556e02bcae96	1c2bc031-a955-4f7e-a1a9-2ef8d05c08ff	0002062864--62ab9bd49aa6556e02bcae96	70242a0fa1c4811bdecc08038b84f255	APPROVED	2022-06-16T21:08:36.501	2022-06-16T21:08:49.752
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00795.png"""	2		0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bd4de592138334dc376	1c2bc031-a955-4f7e-a1a9-2ef8d05c08ff	0002062864--62ab9bd4de592138334dc376	0fb0fb23a563270b2521e1d89d91a0a7	APPROVED	2022-06-16T21:08:36.805	2022-06-16T21:08:58.016
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00077.png"""	0		1	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bd6da40c1336235d0ce	59eb6dfb-c808-410b-a737-7767cf20037d	0002062864--62ab9bd6da40c1336235d0ce	d26dc9eb96438033875ecf21477e63af	APPROVED	2022-06-16T21:08:38.003	2022-06-16T21:08:53.829
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_96.png"""	1		0	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bd7ebee045f8b4e6e13	68f2188a-81a5-45a8-99d4-7f2da674259c	0002062864--62ab9bd7ebee045f8b4e6e13	42b51a7501e434aaaf1eee8af5c4b858	APPROVED	2022-06-16T21:08:39.707	2022-06-16T21:09:04.656
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00030.png"""	2		0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bd868008e1f11e70e84	e95efcc9-7c13-4d87-ac46-30354c8ed9cb	0002062864--62ab9bd868008e1f11e70e84	96fdc3538dae57192fece21ec58110d4	APPROVED	2022-06-16T21:08:40.786	2022-06-16T21:09:07.136
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_146.png"""	2		1	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bd874abc24c44fc717e	597e83ed-0fdc-4e09-84ea-93df17b2b8cc	0002062864--62ab9bd874abc24c44fc717e	26b907feaa722502761fa981bb854b43	APPROVED	2022-06-16T21:08:40.035	2022-06-16T21:08:47.685
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00795.png"""	2		0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bd8f747a91edc8f1464	1c2bc031-a955-4f7e-a1a9-2ef8d05c08ff	0002062864--62ab9bd8f747a91edc8f1464	754c9c0f1c38357569ce2169c5f5629a	APPROVED	2022-06-16T21:08:40.400	2022-06-16T21:09:02.075
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00077.png"""	0		1	1			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bd9fb3a404d0a398c8f	59eb6dfb-c808-410b-a737-7767cf20037d	0002062864--62ab9bd9fb3a404d0a398c8f	d989d6995bc7015429ad17b788ba62c8	APPROVED	2022-06-16T21:08:41.842	2022-06-16T21:08:55.320
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_46.png"""	0		1	1			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bda5d2f342f97b40e01	0211c297-db5e-4617-8113-4c59ee71574c	0002062864--62ab9bda5d2f342f97b40e01	bdbe98229133bd5472d03e4e4e8c2d20	APPROVED	2022-06-16T21:08:42.137	2022-06-16T21:08:58.329
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00017.png"""	2		1	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bdd09141a0022a7ea93	a785a286-17b0-413f-a4d0-20b5e57f4e65	0002062864--62ab9bdd09141a0022a7ea93	bd3b6ce5df65765a7f59c15f2eadd42d	APPROVED	2022-06-16T21:08:45.779	2022-06-16T21:09:15.427
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1358.png"""	1		1	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9bdf68008e1f11e70e9c	cdd5748d-9075-4189-aee7-8cae24844eeb	0002062864--62ab9bdf68008e1f11e70e9c	915f117f4c9cc7d08454bad7f353cc72	APPROVED	2022-06-16T21:08:47.177	2022-06-16T21:09:01.532
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_96.png"""	1	No error	0	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9be0aff66f39b48d7ba3	68f2188a-81a5-45a8-99d4-7f2da674259c	0002062864--62ab9be0aff66f39b48d7ba3	e2cab35877d2d68f5a2488ecd0ebeaef	APPROVED	2022-06-16T21:08:48.546	2022-06-16T21:09:08.198
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00100.png"""	1		0	1			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9be0d2cd4a6fedf421e0	1ad2a3b7-5eda-44f6-aa6b-c639da3e082e	0002062864--62ab9be0d2cd4a6fedf421e0	3fd718c113f0ec9cf0067654e79fb7be	APPROVED	2022-06-16T21:08:48.348	2022-06-16T21:09:21.204
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00969.png"""	2		0	1			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9be100d07f565dac612d	8e4b3e49-fd25-42e8-a862-2f6329637747	0002062864--62ab9be100d07f565dac612d	26b907feaa722502761fa981bb854b43	APPROVED	2022-06-16T21:08:49.925	2022-06-16T21:09:06.251
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1587.png"""	2		1	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9be10838473994965f90	f38c5fd2-5caf-42de-b22f-f10953c1d823	0002062864--62ab9be10838473994965f90	0fb5d2bd0c140d2bb147033966779f7e	APPROVED	2022-06-16T21:08:49.374	2022-06-16T21:09:09.598
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00055.png"""	2		1	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9be2bde0776e6633672b	647c6172-4ca2-4a4a-89fb-5633763b3f67	0002062864--62ab9be2bde0776e6633672b	6352ea1c15470e47fe212bc61f98a18b	APPROVED	2022-06-16T21:08:50.314	2022-06-16T21:09:01.667
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_730.png"""	3		1	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9be300d07f565dac6135	9c465f32-3c57-4160-9a55-0b00c8119365	0002062864--62ab9be300d07f565dac6135	70242a0fa1c4811bdecc08038b84f255	APPROVED	2022-06-16T21:08:51.943	2022-06-16T21:09:04.325
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_400.png"""	2		0	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9be34c744c1045fd0619	c29906b1-a9e2-4b5c-a2fa-d1b35e068d70	0002062864--62ab9be34c744c1045fd0619	69ca08ff3092dba4f436aef6cee61d4f	APPROVED	2022-06-16T21:08:51.710	2022-06-16T21:09:48.601
