INPUT:image	OUTPUT:gender	OUTPUT:reason	OUTPUT:result	OUTPUT:confidence	GOLDEN:gender	GOLDEN:reason	GOLDEN:result	GOLDEN:confidence	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00606.png"""	0		0	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ad1e943321fd5d823cd	c8950508-9c56-40bd-bf91-693dcc7c7ba2	0002071a34--62b14ad1e943321fd5d823cd	689a1569e0cfb518d59af084d33f628e	APPROVED	2022-06-21T04:36:33.439	2022-06-21T04:37:02.416
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00810.png"""	0		1	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ad2c8e55f532872106f	58aaf378-90a1-407d-85e0-52bc406976a2	0002071a34--62b14ad2c8e55f532872106f	d1ada590a873f9126c42a215242b690e	APPROVED	2022-06-21T04:36:34.212	2022-06-21T04:36:48.626
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00068.png"""	0		0	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ad4be19a460887eda55	e4bfea4d-1902-4090-8de5-17139b582d85	0002071a34--62b14ad4be19a460887eda55	751885842f4f98e1d02979f576c72db9	APPROVED	2022-06-21T04:36:36.728	2022-06-21T04:36:43.375
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00293.png"""	1		0	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ad69aa6556e02f829d3	55aea6f4-2583-45cb-998e-7e4711245285	0002071a34--62b14ad69aa6556e02f829d3	04fcb9c127601ab77c893e72d6b320b0	APPROVED	2022-06-21T04:36:38.654	2022-06-21T04:36:53.936
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_632.png"""	0		1	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ad81632060451994dac	cf639db2-be98-4b06-aac0-5ca56993a98e	0002071a34--62b14ad81632060451994dac	25478bd0dc3dd5e332387abfa0265517	APPROVED	2022-06-21T04:36:40.188	2022-06-21T04:36:55.962
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00043.png"""	1		0	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ad848254e0ec7691fd2	5c4a42ba-6e94-41b2-8634-3484edb8a3e1	0002071a34--62b14ad848254e0ec7691fd2	e1c6831c48c8d2d0e7684fb159b68203	APPROVED	2022-06-21T04:36:40.956	2022-06-21T04:36:56.741
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00375.png"""	2		0	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14adb09141a0022e5de7d	36e0818c-163f-473c-92f4-7a434cd8586c	0002071a34--62b14adb09141a0022e5de7d	f73edc99fa75ec991ba6e08434ec4820	APPROVED	2022-06-21T04:36:43.066	2022-06-21T04:36:58.553
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1336.png"""	1		0	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14adc5a75ae0e42eff19b	a6977784-49ae-4c67-844c-8e0f5bff14a3	0002071a34--62b14adc5a75ae0e42eff19b	11fc7a178cb4173ddc7d943dcddff481	APPROVED	2022-06-21T04:36:44.635	2022-06-21T04:36:53.877
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1587.png"""	0		1	1			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14adc5d176f26c97b96ab	1fd7a5c9-e969-49e6-8d30-a6b4d4924f18	0002071a34--62b14adc5d176f26c97b96ab	9ec30f1e209928e42a909b339f74cb7b	APPROVED	2022-06-21T04:36:44.364	2022-06-21T04:36:56.169
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00962.png"""	1		0	1			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14adcaf5d106d48881426	8c2d6571-f5ea-4950-8ac7-d40a63c9b8c0	0002071a34--62b14adcaf5d106d48881426	bdbe98229133bd5472d03e4e4e8c2d20	APPROVED	2022-06-21T04:36:44.866	2022-06-21T04:36:55.466
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00375.png"""	1		0	1			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ade1253871757183c8f	36e0818c-163f-473c-92f4-7a434cd8586c	0002071a34--62b14ade1253871757183c8f	751885842f4f98e1d02979f576c72db9	APPROVED	2022-06-21T04:36:46.847	2022-06-21T04:37:09.929
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_38.png"""	0		1	1			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14adeaf5d106d48881435	b6cb22cb-ed95-4daa-add2-731ac69fe23c	0002071a34--62b14adeaf5d106d48881435	e6fccba402a9cda0732f527d8f13c2e0	APPROVED	2022-06-21T04:36:46.972	2022-06-21T04:36:59.880
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00041.png"""	1		1	1			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ae05d176f26c97b96c8	cbfea738-b685-4133-8e08-d001a9d2708b	0002071a34--62b14ae05d176f26c97b96c8	a41f7e2bc2e488620064ea50b00b0d39	APPROVED	2022-06-21T04:36:48.332	2022-06-21T04:38:00.294
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_154.png"""	1		1	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ae25d176f26c97b96d2	b55806ae-3eeb-45d9-8ca4-e4ba4ecc38d3	0002071a34--62b14ae25d176f26c97b96d2	d1ada590a873f9126c42a215242b690e	APPROVED	2022-06-21T04:36:50.681	2022-06-21T04:37:07.422
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00042.png"""	0		0	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ae3e943321fd5d8247e	cf79024d-6ff1-451b-8bda-de233ba12e79	0002071a34--62b14ae3e943321fd5d8247e	9726eaafa0584868c70c4bd46f6e180e	APPROVED	2022-06-21T04:36:51.673	2022-06-21T04:37:04.802
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00917.png"""	1		0	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ae7da40c133625adb9f	2a22327c-0a39-4740-b63a-a24c1bb7fbcb	0002071a34--62b14ae7da40c133625adb9f	04fcb9c127601ab77c893e72d6b320b0	APPROVED	2022-06-21T04:36:55.467	2022-06-21T04:37:15.039
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_8.png"""	1		1	1			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ae85a75ae0e42eff1d7	d6259c41-f4a9-48d7-9177-d2d72fea5598	0002071a34--62b14ae85a75ae0e42eff1d7	64c2f68774933ee8e166e5df11f84dd7	APPROVED	2022-06-21T04:36:56.285	2022-06-21T04:37:19.732
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_2.png"""	0		1	1			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ae88429d62dc0a88acb	b65d13ef-810a-42b5-9edb-3fbe09b2bf2a	0002071a34--62b14ae88429d62dc0a88acb	60929f3e8a39e7294f77de221c2b2a53	APPROVED	2022-06-21T04:36:56.725	2022-06-21T04:37:24.699
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_94.png"""	1		1	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ae8a9d9645b0abb85ad	b35d5bec-4eb1-48b7-9fe4-50972679d7b3	0002071a34--62b14ae8a9d9645b0abb85ad	11fc7a178cb4173ddc7d943dcddff481	APPROVED	2022-06-21T04:36:56.138	2022-06-21T04:37:33.305
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00041.png"""	1		0	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ae9fb3a404d0a6247bc	cbfea738-b685-4133-8e08-d001a9d2708b	0002071a34--62b14ae9fb3a404d0a6247bc	bdbe98229133bd5472d03e4e4e8c2d20	APPROVED	2022-06-21T04:36:57.452	2022-06-21T04:37:04.125
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1587.png"""	0		0	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14aea305b844d0b66e326	1fd7a5c9-e969-49e6-8d30-a6b4d4924f18	0002071a34--62b14aea305b844d0b66e326	72f59af0ad39128856ff930c675a7395	APPROVED	2022-06-21T04:36:58.075	2022-06-21T04:37:05.705
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00041.png"""	1		0	1			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14aeaa9d9645b0abb85bd	cbfea738-b685-4133-8e08-d001a9d2708b	0002071a34--62b14aeaa9d9645b0abb85bd	9ec30f1e209928e42a909b339f74cb7b	APPROVED	2022-06-21T04:36:58.051	2022-06-21T04:37:21.417
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00375.png"""	2		0	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14aeada40c133625adba6	36e0818c-163f-473c-92f4-7a434cd8586c	0002071a34--62b14aeada40c133625adba6	25478bd0dc3dd5e332387abfa0265517	APPROVED	2022-06-21T04:36:58.892	2022-06-21T04:37:14.762
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_38.png"""	0		1	1			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14aebe943321fd5d82492	b6cb22cb-ed95-4daa-add2-731ac69fe23c	0002071a34--62b14aebe943321fd5d82492	e1c6831c48c8d2d0e7684fb159b68203	APPROVED	2022-06-21T04:36:59.685	2022-06-21T04:37:13.403
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_94.png"""	1		1	1			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14aed09141a0022e5df70	b35d5bec-4eb1-48b7-9fe4-50972679d7b3	0002071a34--62b14aed09141a0022e5df70	e6fccba402a9cda0732f527d8f13c2e0	APPROVED	2022-06-21T04:37:01.341	2022-06-21T04:37:16.206
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00041.png"""	1		0	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14aedfb3a404d0a6247dd	cbfea738-b685-4133-8e08-d001a9d2708b	0002071a34--62b14aedfb3a404d0a6247dd	f73edc99fa75ec991ba6e08434ec4820	APPROVED	2022-06-21T04:37:01.359	2022-06-21T04:37:22.202
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_94.png"""	1		0	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14af048254e0ec76920b4	b35d5bec-4eb1-48b7-9fe4-50972679d7b3	0002071a34--62b14af048254e0ec76920b4	689a1569e0cfb518d59af084d33f628e	APPROVED	2022-06-21T04:37:04.244	2022-06-21T04:37:22.221
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_154.png"""	1		0	2			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14af1194ad8164344a5a3	b55806ae-3eeb-45d9-8ca4-e4ba4ecc38d3	0002071a34--62b14af1194ad8164344a5a3	bdbe98229133bd5472d03e4e4e8c2d20	APPROVED	2022-06-21T04:37:05.750	2022-06-21T04:37:22.690
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00606.png"""	0		0	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14af2f486ce61cef1f017	c8950508-9c56-40bd-bf91-693dcc7c7ba2	0002071a34--62b14af2f486ce61cef1f017	9726eaafa0584868c70c4bd46f6e180e	APPROVED	2022-06-21T04:37:06.631	2022-06-21T04:37:25.849
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_48.png"""	0		0	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14af3bf14257215f3e2b2	2572b659-c8ae-4e8a-a626-2e2358319858	0002071a34--62b14af3bf14257215f3e2b2	72f59af0ad39128856ff930c675a7395	APPROVED	2022-06-21T04:37:07.499	2022-06-21T04:37:14.119
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_632.png"""	0		1	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14af512f9da01069cee61	cf639db2-be98-4b06-aac0-5ca56993a98e	0002071a34--62b14af512f9da01069cee61	d1ada590a873f9126c42a215242b690e	APPROVED	2022-06-21T04:37:09.830	2022-06-21T04:37:21.328
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00606.png"""	0		0	1			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14af99aa6556e02f82a85	c8950508-9c56-40bd-bf91-693dcc7c7ba2	0002071a34--62b14af99aa6556e02f82a85	751885842f4f98e1d02979f576c72db9	APPROVED	2022-06-21T04:37:13.391	2022-06-21T04:37:23.566
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_632.png"""	0		1	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14afbd2eb5432f1f58af8	cf639db2-be98-4b06-aac0-5ca56993a98e	0002071a34--62b14afbd2eb5432f1f58af8	e1c6831c48c8d2d0e7684fb159b68203	APPROVED	2022-06-21T04:37:15.352	2022-06-21T04:37:32.231
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00558.png"""	0		1	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14afc12f9da01069cee8b	e88f65d0-9630-4033-a4b9-bfc96e8496fc	0002071a34--62b14afc12f9da01069cee8b	04fcb9c127601ab77c893e72d6b320b0	APPROVED	2022-06-21T04:37:16.682	2022-06-21T04:37:52.252
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00028.png"""	0		0	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14afcd2cd4a6fed1e764e	dbda0dea-fb2b-4ac0-95de-ac252d5a6b6d	0002071a34--62b14afcd2cd4a6fed1e764e	25478bd0dc3dd5e332387abfa0265517	APPROVED	2022-06-21T04:37:16.788	2022-06-21T04:37:29.570
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00067.png"""	1		0	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14afcf486ce61cef1f03c	61f585fc-ddcc-443c-883c-94828d19d1ed	0002071a34--62b14afcf486ce61cef1f03c	72f59af0ad39128856ff930c675a7395	APPROVED	2022-06-21T04:37:16.358	2022-06-21T04:37:24.131
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_154.png"""	1		1	1			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14afea9d9645b0abb864b	b55806ae-3eeb-45d9-8ca4-e4ba4ecc38d3	0002071a34--62b14afea9d9645b0abb864b	e6fccba402a9cda0732f527d8f13c2e0	APPROVED	2022-06-21T04:37:18.248	2022-06-21T04:37:40.521
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_38.png"""	0		1	2			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14b02d2cd4a6fed1e767d	b6cb22cb-ed95-4daa-add2-731ac69fe23c	0002071a34--62b14b02d2cd4a6fed1e767d	64c2f68774933ee8e166e5df11f84dd7	APPROVED	2022-06-21T04:37:22.095	2022-06-21T04:37:51.540
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00917.png"""	1		0	1			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14b038777dc53ff9ba152	2a22327c-0a39-4740-b63a-a24c1bb7fbcb	0002071a34--62b14b038777dc53ff9ba152	9ec30f1e209928e42a909b339f74cb7b	APPROVED	2022-06-21T04:37:23.053	2022-06-21T04:37:35.311
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00042.png"""	0		1	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14b03f486ce61cef1f075	cf79024d-6ff1-451b-8bda-de233ba12e79	0002071a34--62b14b03f486ce61cef1f075	d1ada590a873f9126c42a215242b690e	APPROVED	2022-06-21T04:37:23.759	2022-06-21T04:38:15.922
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00042.png"""	0		1	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14b04d2cd4a6fed1e7682	cf79024d-6ff1-451b-8bda-de233ba12e79	0002071a34--62b14b04d2cd4a6fed1e7682	689a1569e0cfb518d59af084d33f628e	APPROVED	2022-06-21T04:37:24.854	2022-06-21T04:37:39.267
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_570.png"""	1		1	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14b04de592138337795d0	b85eac7c-89f2-45c9-9bba-614f1337fd6d	0002071a34--62b14b04de592138337795d0	bdbe98229133bd5472d03e4e4e8c2d20	APPROVED	2022-06-21T04:37:24.776	2022-06-21T04:37:30.707
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1587.png"""	0		1	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14b04f486ce61cef1f08f	1fd7a5c9-e969-49e6-8d30-a6b4d4924f18	0002071a34--62b14b04f486ce61cef1f08f	f73edc99fa75ec991ba6e08434ec4820	APPROVED	2022-06-21T04:37:24.530	2022-06-21T04:37:40.021
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_154.png"""	1		1	1			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14b06fb3a404d0a6248f7	b55806ae-3eeb-45d9-8ca4-e4ba4ecc38d3	0002071a34--62b14b06fb3a404d0a6248f7	60929f3e8a39e7294f77de221c2b2a53	APPROVED	2022-06-21T04:37:26.800	2022-06-21T04:38:15.040
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1336.png"""	0		0	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14b06fb3a404d0a6248fa	a6977784-49ae-4c67-844c-8e0f5bff14a3	0002071a34--62b14b06fb3a404d0a6248fa	72f59af0ad39128856ff930c675a7395	APPROVED	2022-06-21T04:37:26.831	2022-06-21T04:37:47.732
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00293.png"""	1		0	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14b0768008e1f110cb9dc	55aea6f4-2583-45cb-998e-7e4711245285	0002071a34--62b14b0768008e1f110cb9dc	9726eaafa0584868c70c4bd46f6e180e	APPROVED	2022-06-21T04:37:27.587	2022-06-21T04:37:39.140
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00094.png"""	1		0	1			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14b0797e8692e16bf2f60	687e1618-cabb-44b2-8b5f-cf8919066a73	0002071a34--62b14b0797e8692e16bf2f60	751885842f4f98e1d02979f576c72db9	APPROVED	2022-06-21T04:37:27.972	2022-06-21T04:37:40.665
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_944.png"""	0		0	2			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14b0ca9d9645b0abb86b8	9d125601-de33-46a6-a341-e7853ad5096c	0002071a34--62b14b0ca9d9645b0abb86b8	25478bd0dc3dd5e332387abfa0265517	APPROVED	2022-06-21T04:37:32.018	2022-06-21T04:37:47.008
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00010.png"""	0		1	1			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14b0ca9d9645b0abb86bd	ba7a8850-ad38-4835-8a6c-3c5c21f8c184	0002071a34--62b14b0ca9d9645b0abb86bd	bdbe98229133bd5472d03e4e4e8c2d20	APPROVED	2022-06-21T04:37:32.215	2022-06-21T04:37:50.263
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_8.png"""	1		0	1			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14b0ed053cf29e7fbb5cc	d6259c41-f4a9-48d7-9177-d2d72fea5598	0002071a34--62b14b0ed053cf29e7fbb5cc	e1c6831c48c8d2d0e7684fb159b68203	APPROVED	2022-06-21T04:37:34.932	2022-06-21T04:38:00.801
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00067.png"""	1		0	1			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14b1146781276f5806d78	61f585fc-ddcc-443c-883c-94828d19d1ed	0002071a34--62b14b1146781276f5806d78	9ec30f1e209928e42a909b339f74cb7b	APPROVED	2022-06-21T04:37:37.203	2022-06-21T04:37:52.971
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00199.png"""	0		0	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14b1400d07f565dd4b901	cee3f609-4405-4793-a8fb-0cfa8ecda00c	0002071a34--62b14b1400d07f565dd4b901	fc01f7ad796e0b4557a331d1d03e90cc	APPROVED	2022-06-21T04:37:40.781	2022-06-21T04:39:10.943
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_54.png"""	1		1	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14b1510f9371ee004c4f9	6b4230a1-c2ed-45ca-8880-e00e9ce58e22	0002071a34--62b14b1510f9371ee004c4f9	f73edc99fa75ec991ba6e08434ec4820	APPROVED	2022-06-21T04:37:41.735	2022-06-21T04:37:53.121
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1109.png"""	1		0	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14b15305b844d0b66e41a	6ebcd53d-5c0b-4067-a057-b8ca2b71a6c3	0002071a34--62b14b15305b844d0b66e41a	9726eaafa0584868c70c4bd46f6e180e	APPROVED	2022-06-21T04:37:41.314	2022-06-21T04:37:55.823
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00728.png"""	0		1	1			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14b169aa6556e02f82c4f	d57f7260-e647-4dd3-bbb7-9f13e9f937ac	0002071a34--62b14b169aa6556e02f82c4f	e6fccba402a9cda0732f527d8f13c2e0	APPROVED	2022-06-21T04:37:42.440	2022-06-21T04:37:57.616
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00917.png"""	1		1	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14b16f4570e509e80f97d	2a22327c-0a39-4740-b63a-a24c1bb7fbcb	0002071a34--62b14b16f4570e509e80f97d	689a1569e0cfb518d59af084d33f628e	APPROVED	2022-06-21T04:37:42.717	2022-06-21T04:38:28.484
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00199.png"""	0		0	1			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14b17be19a460887ee45b	cee3f609-4405-4793-a8fb-0cfa8ecda00c	0002071a34--62b14b17be19a460887ee45b	751885842f4f98e1d02979f576c72db9	APPROVED	2022-06-21T04:37:43.796	2022-06-21T04:37:58.363
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_632.png"""	0		1	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14b18de5921383377966b	cf639db2-be98-4b06-aac0-5ca56993a98e	0002071a34--62b14b18de5921383377966b	b822e601f758916b60311922b71d9a6b	APPROVED	2022-06-21T04:37:44.969	2022-06-21T04:38:02.074
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00010.png"""	0		1	2			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14b1cbde0776e665df5a9	ba7a8850-ad38-4835-8a6c-3c5c21f8c184	0002071a34--62b14b1cbde0776e665df5a9	25478bd0dc3dd5e332387abfa0265517	APPROVED	2022-06-21T04:37:48.926	2022-06-21T04:38:07.679
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1587.png"""	0		0	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14b2112538717571846b9	1fd7a5c9-e969-49e6-8d30-a6b4d4924f18	0002071a34--62b14b2112538717571846b9	64c2f68774933ee8e166e5df11f84dd7	APPROVED	2022-06-21T04:37:53.599	2022-06-21T04:38:13.600
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00047.png"""	1		0	1			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14b21664dff0a81687650	f001e00a-fe21-4031-856f-6505f5069919	0002071a34--62b14b21664dff0a81687650	bdbe98229133bd5472d03e4e4e8c2d20	APPROVED	2022-06-21T04:37:53.749	2022-06-21T04:38:05.552
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1336.png"""	0		0	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14b238429d62dc0a88db2	a6977784-49ae-4c67-844c-8e0f5bff14a3	0002071a34--62b14b238429d62dc0a88db2	f73edc99fa75ec991ba6e08434ec4820	APPROVED	2022-06-21T04:37:55.498	2022-06-21T04:38:08.443
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00010.png"""	0		0	1			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14b23d2cd4a6fed1e7751	ba7a8850-ad38-4835-8a6c-3c5c21f8c184	0002071a34--62b14b23d2cd4a6fed1e7751	9ec30f1e209928e42a909b339f74cb7b	APPROVED	2022-06-21T04:37:55.696	2022-06-21T04:38:09.388
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_8.png"""	1		0	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14b23fcdb26631fc3cd38	d6259c41-f4a9-48d7-9177-d2d72fea5598	0002071a34--62b14b23fcdb26631fc3cd38	04fcb9c127601ab77c893e72d6b320b0	APPROVED	2022-06-21T04:37:55.411	2022-06-21T04:38:20.202
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_8.png"""	1		0	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14b264968ae602ac06078	d6259c41-f4a9-48d7-9177-d2d72fea5598	0002071a34--62b14b264968ae602ac06078	9726eaafa0584868c70c4bd46f6e180e	APPROVED	2022-06-21T04:37:58.659	2022-06-21T04:38:10.162
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00094.png"""	1		0	1			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14b27da40c133625adc97	687e1618-cabb-44b2-8b5f-cf8919066a73	0002071a34--62b14b27da40c133625adc97	e6fccba402a9cda0732f527d8f13c2e0	APPROVED	2022-06-21T04:37:59.434	2022-06-21T04:38:17.330
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_48.png"""	0		0	1			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14b2a10f9371ee004c56a	2572b659-c8ae-4e8a-a626-2e2358319858	0002071a34--62b14b2a10f9371ee004c56a	a41f7e2bc2e488620064ea50b00b0d39	APPROVED	2022-06-21T04:38:02.542	2022-06-21T04:38:13.343
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_570.png"""	1	Ears look a bit off	1	2			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14b2a48254e0ec7692257	b85eac7c-89f2-45c9-9bba-614f1337fd6d	0002071a34--62b14b2a48254e0ec7692257	751885842f4f98e1d02979f576c72db9	APPROVED	2022-06-21T04:38:02.364	2022-06-21T04:38:39.779
																	
